Facility ID,Owner Name,Facility Name,Street Address,City,Zip,County,Tank Id,Installed,Material,Compartments,Tank Status,Regulated,Closed,Capacity,Substance
2803521,"BLUEFIELD ARMATURE COMPANY, INC.",BLUEFIELD AREMATURE CO,CHERRY ST AT STADIUM,BLUEFIELD,24701,Mercer,-1,1982-05-01,Steel,1,Permanently Out of Service,Yes,1995-08-01,2000.0,Gasoline
2803522,"ASHLAND BRANDED MARKETING, INC.",TIMBERLAKE ENTERPRISES,UNKNOWN,BLUEFIELD,24701,Mercer,-1,1981-05-01,Steel,1,Permanently Out of Service,Yes,1988-10-12,2000.0,Gasoline
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-8,1966-01-01,Steel,1,Permanently Out of Service,Yes,1993-05-10,16000.0,Gasoline
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-7,1966-01-01,Steel,1,Permanently Out of Service,Yes,1993-05-10,15000.0,Diesel
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-6,1966-01-01,Steel,1,Permanently Out of Service,Yes,1993-05-10,12000.0,Gasoline
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-5,1966-01-01,Steel,1,Permanently Out of Service,Yes,1993-05-10,15000.0,Kerosene
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-4,1970-01-01,Steel,1,Permanently Out of Service,Yes,1993-05-10,6000.0,Diesel
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-3,1966-05-01,Steel,1,Permanently Out of Service,Yes,1990-11-20,6000.0,Other
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-2,1971-05-02,Steel,1,Permanently Out of Service,Yes,1990-11-20,6000.0,Kerosene
2803527,"ASHLAND BRANDED MARKETING, INC.",BLUEFIELD BP 134,US 460,BLUEFIELD,24701,Mercer,-1,1964-05-01,Steel,1,Permanently Out of Service,Yes,1990-11-20,8000.0,Kerosene
2803532,GRUFF PHOTO SERVICE INC,GRUFF PHOTO SERVICE,1316 BLAND ST,BLUEFIELD,24701,Mercer,-3,,UnKnown,1,Permanently Out of Service,Yes,1978-01-01,111.0,Gasoline
2803532,GRUFF PHOTO SERVICE INC,GRUFF PHOTO SERVICE,1316 BLAND ST,BLUEFIELD,24701,Mercer,-2,,UnKnown,1,Permanently Out of Service,Yes,1978-01-01,111.0,Gasoline
2803532,GRUFF PHOTO SERVICE INC,GRUFF PHOTO SERVICE,1316 BLAND ST,BLUEFIELD,24701,Mercer,-1,,UnKnown,1,Permanently Out of Service,Yes,1978-01-01,111.0,Gasoline
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,1,1966-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,3000.0,Gasoline
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,2,1966-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,3000.0,Gasoline
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,3,1966-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,3000.0,Gasoline
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,4,1966-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,2000.0,Diesel
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,5,1966-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,6000.0,Diesel
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,6,1981-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,275.0,Used Oil
2803536,"ASPHALT INDUSTRIES, INC.",ASPHALT INDUSTRIES INC,OLD BLUEFIELD/PRINCETON RD,BLUEFIELD,24701,Mercer,7,1981-02-01,Steel,1,Permanently Out of Service,Yes,1989-04-15,275.0,Used Oil
2803538,"HIGGINS, RICHARD",BAILEY LUMBER COMPANY,1118 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-2,1966-03-27,Steel,1,Permanently Out of Service,Yes,1992-10-04,500.0,Gasoline
2803538,"HIGGINS, RICHARD",BAILEY LUMBER COMPANY,1118 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-1,1976-03-27,Steel,1,Permanently Out of Service,Yes,1992-10-04,1000.0,Gasoline
2803539,BLUEFIELD RETREAD & VULCANIZING,BLUEFIELD RETREAD & VULCANIZING,1030 BLAND ST,BLUEFIELD,24701,Mercer,-5,1959-09-26,Steel,1,Permanently Out of Service,Yes,1989-11-24,550.0,Used Oil
2803539,BLUEFIELD RETREAD & VULCANIZING,BLUEFIELD RETREAD & VULCANIZING,1030 BLAND ST,BLUEFIELD,24701,Mercer,-4,1959-09-26,Steel,1,Permanently Out of Service,Yes,1989-11-24,2000.0,Gasoline
2803539,BLUEFIELD RETREAD & VULCANIZING,BLUEFIELD RETREAD & VULCANIZING,1030 BLAND ST,BLUEFIELD,24701,Mercer,-3,1959-09-26,Steel,1,Permanently Out of Service,Yes,1989-11-24,2000.0,Gasoline
2803539,BLUEFIELD RETREAD & VULCANIZING,BLUEFIELD RETREAD & VULCANIZING,1030 BLAND ST,BLUEFIELD,24701,Mercer,-2,1959-09-26,Steel,1,Permanently Out of Service,Yes,1989-11-24,2000.0,Gasoline
2803539,BLUEFIELD RETREAD & VULCANIZING,BLUEFIELD RETREAD & VULCANIZING,1030 BLAND ST,BLUEFIELD,24701,Mercer,-1,1959-09-26,Steel,1,Permanently Out of Service,Yes,1989-11-24,2000.0,Gasoline
2803550,F & L OIL,JIMS CONVENIENT STORE,RT 52 N BRUSH FRK,BLUEFIELD,24701,Mercer,-3,1981-03-01,Steel,1,Permanently Out of Service,Yes,1993-10-15,6000.0,Gasoline
2803550,F & L OIL,JIMS CONVENIENT STORE,RT 52 N BRUSH FRK,BLUEFIELD,24701,Mercer,-2,1981-03-01,Steel,1,Permanently Out of Service,Yes,1993-10-15,10000.0,Gasoline
2803550,F & L OIL,JIMS CONVENIENT STORE,RT 52 N BRUSH FRK,BLUEFIELD,24701,Mercer,-1,1981-03-01,Steel,1,Permanently Out of Service,Yes,1993-10-15,8000.0,Gasoline
2803554,F & L OIL,SUPER STOP #2,513 CHERRY ST,BLUEFIELD,24701,Mercer,-2,1980-06-27,Steel,1,Permanently Out of Service,Yes,1994-06-22,10000.0,Gasoline
2803554,F & L OIL,SUPER STOP #2,513 CHERRY ST,BLUEFIELD,24701,Mercer,-1,1980-06-27,Steel,1,Permanently Out of Service,Yes,1994-06-22,10000.0,Gasoline
2803556,"CARGO OIL CO., INC.",CARGO OIL CO INC,1716 PRINCETON AVE,BLUEFIELD,24701,Mercer,1,1978-05-01,Steel,1,Currently In Use,Yes,,10000.0,Gasoline
2803556,"CARGO OIL CO., INC.",CARGO OIL CO INC,1716 PRINCETON AVE,BLUEFIELD,24701,Mercer,2,1978-05-01,Steel,1,Temporarily Out of Service,Yes,,10000.0,Gasoline
2803556,"CARGO OIL CO., INC.",CARGO OIL CO INC,1716 PRINCETON AVE,BLUEFIELD,24701,Mercer,3,1978-05-01,Steel,1,Currently In Use,Yes,,10000.0,Diesel
2803556,"CARGO OIL CO., INC.",CARGO OIL CO INC,1716 PRINCETON AVE,BLUEFIELD,24701,Mercer,4,1978-05-01,Steel,1,Currently In Use,Yes,,10000.0,Kerosene
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,1,1971-09-29,Steel,1,Permanently Out of Service,Yes,1989-11-01,8000.0,Kerosene
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,2,1978-09-28,Steel,1,Permanently Out of Service,Yes,1989-11-01,1000.0,Diesel
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,3,1978-09-28,Steel,1,Permanently Out of Service,Yes,1989-11-01,1000.0,Gasoline
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,4,1978-09-28,Steel,1,Permanently Out of Service,Yes,1989-11-01,1000.0,Used Oil
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,5,1971-09-29,Steel,1,Permanently Out of Service,Yes,1989-11-01,1500.0,Other
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,6,1971-09-29,Steel,1,Permanently Out of Service,Yes,1989-11-01,1500.0,Other
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,7,1978-09-28,Steel,1,Permanently Out of Service,Yes,1989-11-01,6000.0,Diesel
2803557,"CARTER MACHINERY COMPANY, INCORPORATED",BLUEFIELD FACILITY,RT 52 N,BLUEFIELD,24701,Mercer,8,1978-09-28,Steel,1,Permanently Out of Service,Yes,1989-11-01,6000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-5,1982-05-02,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,1988-08-15,10000.0,Diesel
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-4,1982-05-02,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,1988-08-15,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-3,1982-05-02,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,1988-08-15,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-2,1982-05-02,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,1988-08-15,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-1,1957-05-02,Steel,1,Permanently Out of Service,Yes,1988-08-15,550.0,Used Oil
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,1,1988-09-08,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2020-05-05,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,2,1988-09-08,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2020-05-05,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,3,1988-09-08,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2020-05-05,10000.0,Gasoline
2803559,"RAAKE, LLC",Former Cumberland Gulf Express,3108 CUMBERLAND RD,BLUEFIELD,24701,Mercer,4,1988-09-08,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2020-05-05,10000.0,Diesel
2803564,"OUTDOOR EAST, INC.",OUTDOOR EAST,STATE RT 112,BLUEFIELD,24701,Mercer,-1,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-01-13,1000.0,Gasoline
2803565,BLUEFIELD GAS COMPANY,BLUEFIELD GAS CO,800 PULASKI ST,BLUEFIELD,24701,Mercer,-2,1982-08-01,Steel,1,Permanently Out of Service,Yes,1992-10-03,1000.0,Gasoline
2803565,BLUEFIELD GAS COMPANY,BLUEFIELD GAS CO,800 PULASKI ST,BLUEFIELD,24701,Mercer,-1,1967-06-01,Steel,1,Permanently Out of Service,Yes,1992-10-03,1000.0,Gasoline
2803572,COCA-COLA BOTTLING CO. CONSOLIDATED,COCA-COLA BOTTLING COSOLIDATED,RT 5 PINNACLE VIEW RD,BLUEFIELD,24701,Mercer,-1,1983-05-02,Steel,1,Permanently Out of Service,Yes,1991-04-16,10000.0,Diesel
2803573,COLE MOTOR COMPANY,COLE MOTOR COMPANY,US 52 N BOX 1298,BLUEFIELD,24701,Mercer,-1,1961-05-07,Steel,1,Permanently Out of Service,Yes,1991-10-31,1000.0,Gasoline
2803578,"CONSOLIDATED MOTOR EXPRESS, INCORPORATED",CONSOLIDATED MOTOR EXPRESS INC,910 GRANT ST,BLUEFIELD,24701,Mercer,-1,1982-04-24,Steel,1,Permanently Out of Service,Yes,1997-11-12,4000.0,Diesel
2803579,"DEB'S FOOD MART, INC.",DEB'S FOOD MART,3501 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-5,1985-01-01,Steel,1,Permanently Out of Service,Yes,2010-03-05,1000.0,Kerosene
2803579,"DEB'S FOOD MART, INC.",DEB'S FOOD MART,3501 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-3,1985-01-01,Steel,1,Permanently Out of Service,Yes,2010-03-05,10000.0,Gasoline
2803579,"DEB'S FOOD MART, INC.",DEB'S FOOD MART,3501 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-2,1985-01-01,Steel,1,Permanently Out of Service,Yes,2010-03-05,10000.0,Gasoline
2803579,"DEB'S FOOD MART, INC.",DEB'S FOOD MART,3501 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-1,1985-01-01,Steel,1,Permanently Out of Service,Yes,2010-03-05,10000.0,Gasoline
2803581,"DELUNG OIL COMPANY, INC.",OLD BARTLETT TREE CO BLDG,RT 123 AIRPORT RD,BLUEFIELD,24701,Mercer,1,1974-10-22,Steel,1,Permanently Out of Service,Yes,1989-05-01,1000.0,Gasoline
2803584,"DELUNG OIL COMPANY, INC.",C & E MARKET,RT 123 AIRPORT RD,BLUEFIELD,24701,Mercer,1,1984-10-21,Steel,1,Permanently Out of Service,Yes,1989-05-01,4000.0,Gasoline
2803584,"DELUNG OIL COMPANY, INC.",C & E MARKET,RT 123 AIRPORT RD,BLUEFIELD,24701,Mercer,2,1984-10-21,Steel,1,Permanently Out of Service,Yes,1989-05-01,4000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-8,1970-04-08,Steel,1,Permanently Out of Service,Yes,1986-07-15,1000.0,Used Oil
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-7,1967-04-09,Steel,1,Permanently Out of Service,Yes,1986-07-15,8000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-6,1967-04-09,Steel,1,Permanently Out of Service,Yes,1986-07-15,8000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-5,1970-04-08,Steel,1,Permanently Out of Service,Yes,1986-07-15,4000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-4,1986-07-01,Composite,1,Permanently Out of Service,Yes,1998-12-01,1000.0,Used Oil
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-3,1986-07-15,Steel,1,Permanently Out of Service,Yes,2005-02-04,4000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-2,1986-07-15,Steel,1,Permanently Out of Service,Yes,2005-02-04,4000.0,Gasoline
2803591,BLAND STREET AUTO CENTER,BLAND STREET AUTO CENTER LLC,1810 BLAND ST,BLUEFIELD,24701,Mercer,-1,1986-07-15,Steel,1,Permanently Out of Service,Yes,2005-02-04,8000.0,Gasoline
2803596,FAIRMONT SUPPLY COMPANY,FAIRMONT SUPPLY CO,US RT 52 N,BLUEFIELD,24701,Mercer,-3,1961-01-29,Steel,1,Permanently Out of Service,Yes,1990-07-15,2000.0,Gasoline
2803596,FAIRMONT SUPPLY COMPANY,FAIRMONT SUPPLY CO,US RT 52 N,BLUEFIELD,24701,Mercer,-2,1975-01-01,Steel,1,Permanently Out of Service,Yes,1992-10-01,6000.0,Diesel
2803596,FAIRMONT SUPPLY COMPANY,FAIRMONT SUPPLY CO,US RT 52 N,BLUEFIELD,24701,Mercer,-1,1960-01-30,Steel,1,Permanently Out of Service,Yes,1989-09-15,2000.0,Gasoline
2803597,FEDERAL AVIATION ADMINISTRATION,BLUEFIELD VORTAC,MERCER COUNTY AIRPORT,BLUEFIELD,24701,Mercer,-1,1958-01-01,Steel,1,Permanently Out of Service,Yes,1992-05-20,550.0,Gasoline
2803598,FIRESTONE REAL ESTATE LEASING COMPANY,FIRESTONE STORE #1717,716 BLUEFIELD,BLUEFIELD,24701,Mercer,-1,1971-03-14,Steel,1,Permanently Out of Service,Yes,1992-09-10,275.0,Used Oil
2803602,"EAST RIVER MART, INC.",EAST RIVER MART INC,323 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-5,1986-11-10,Steel,1,Permanently Out of Service,Yes,1997-06-24,8000.0,Gasoline
2803602,"EAST RIVER MART, INC.",EAST RIVER MART INC,323 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-4,1982-11-10,Steel,1,Permanently Out of Service,Yes,1997-06-24,6000.0,Gasoline
2803602,"EAST RIVER MART, INC.",EAST RIVER MART INC,323 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-3,1982-11-10,Steel,1,Permanently Out of Service,Yes,1997-06-24,2000.0,Gasoline
2803602,"EAST RIVER MART, INC.",EAST RIVER MART INC,323 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-2,1982-11-10,Steel,1,Permanently Out of Service,Yes,1997-06-24,2000.0,Diesel
2803602,"EAST RIVER MART, INC.",EAST RIVER MART INC,323 CUMBERLAND RD,BLUEFIELD,24701,Mercer,-1,1982-11-10,Steel,1,Permanently Out of Service,Yes,1997-06-24,3000.0,Kerosene
2803606,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,1325 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-3,1985-04-07,Steel,1,Permanently Out of Service,Yes,1993-11-12,10000.0,Gasoline
2803606,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,1325 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-2,1985-04-07,Steel,1,Permanently Out of Service,Yes,1993-11-12,10000.0,Gasoline
2803606,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,1325 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-1,1985-04-07,Steel,1,Permanently Out of Service,Yes,1993-11-12,10000.0,Gasoline
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-6,1985-11-16,Steel,1,Permanently Out of Service,Yes,1993-11-10,10000.0,Gasoline
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-5,1985-11-16,Steel,1,Permanently Out of Service,Yes,1993-11-10,10000.0,Gasoline
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-4,1987-11-16,Steel,1,Permanently Out of Service,Yes,1993-11-10,10000.0,Gasoline
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-3,1971-01-01,Steel,1,Permanently Out of Service,Yes,1991-07-25,550.0,Used Oil
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-2,1982-08-01,Steel,1,Permanently Out of Service,Yes,1991-07-25,10000.0,Diesel
2803609,FLOWERS BAKING CO OF WV,FLOWERS BAKING CO OF WV,US 52 N PO BOX 308,BLUEFIELD,24701,Mercer,-1,1982-08-01,Steel,1,Permanently Out of Service,Yes,1991-11-10,10000.0,Diesel
2803615,F & L OIL,A & T PONTIAC,1015 BLUEFIELD AVE,BLUEFIELD,24701,Mercer,-1,1976-05-01,Steel,1,Permanently Out of Service,Yes,1993-09-13,1000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-6,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,6000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-5,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,6000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-4,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,6000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-3,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,6000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-2,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,8000.0,Gasoline
2803617,"MORRIS, P H",BOBBY'S BY-THE-WAY,RT 19 & 460,BLUEFIELD,24701,Mercer,-1,1983-01-01,Steel,1,Permanently Out of Service,Yes,1994-12-30,8000.0,Diesel
2803620,GATE PETROLEUM COMPANY,GATE STATION 802 - DO NOT MAIL!!!,HIGHWAY 52 PO BOX 2032,BLUEFIELD,24701,Mercer,-6,1990-09-01,Composite,1,Permanently Out of Service,Yes,1994-10-01,8000.0,Gasoline
2803620,GATE PETROLEUM COMPANY,GATE STATION 802 - DO NOT MAIL!!!,HIGHWAY 52 PO BOX 2032,BLUEFIELD,24701,Mercer,-5,1990-09-01,Composite,1,Permanently Out of Service,Yes,1994-10-01,8000.0,Gasoline
2803620,GATE PETROLEUM COMPANY,GATE STATION 802 - DO NOT MAIL!!!,HIGHWAY 52 PO BOX 2032,BLUEFIELD,24701,Mercer,-4,1990-09-01,Composite,1,Permanently Out of Service,Yes,1994-10-01,8000.0,Gasoline
2803620,GATE PETROLEUM COMPANY,GATE STATION 802 - DO NOT MAIL!!!,HIGHWAY 52 PO BOX 2032,BLUEFIELD,24701,Mercer,-3,1971-04-08,Steel,1,Permanently Out of Service,Yes,1990-08-31,10000.0,Gasoline
