TANK_ID,TANK_INFO_CODE,TANK_INFO_DESCRIPTION,TANK_DETAIL_CODE,TANK_DETAIL_DESCRIPTION
39257.0,C,Corrosion Protection,C20,N/A - Piping
39257.0,F,Piping,F09,DOUBLE WALLED PIPING
39257.0,F,Piping,F10,FLEXIBLE PIPING
39257.0,F,Piping,F90,PRESSURIZED
39257.0,F,Piping,F93,UNDERGROUND
39257.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39257.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39257.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
39257.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39257.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39257.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39257.0,L,Loading Racks,L09,NOT APPLICABLE
39257.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39257.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39257.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39257.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39258.0,A,Construction Material,A06,DOUBLE WALLED
39258.0,A,Construction Material,A30,ACT100 STEEL FIBERGLASS CLAD
39258.0,B,Contents,B84,UNLEADED PLUS
39258.0,C,Corrosion Protection,C19,N/A - Tank
39258.0,C,Corrosion Protection,C20,N/A - Piping
39258.0,F,Piping,F09,DOUBLE WALLED PIPING
39258.0,F,Piping,F10,FLEXIBLE PIPING
39258.0,F,Piping,F90,PRESSURIZED
39258.0,F,Piping,F93,UNDERGROUND
39258.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39258.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39258.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
39258.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39258.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39258.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39258.0,L,Loading Racks,L09,NOT APPLICABLE
39258.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39258.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39258.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39258.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39259.0,A,Construction Material,A06,DOUBLE WALLED
39259.0,A,Construction Material,A30,ACT100 STEEL FIBERGLASS CLAD
39259.0,B,Contents,B03,UNLEADED GASOLINE
39259.0,B,Contents,B19,ALCOHOL ENRICHED GASOLINE
39259.0,C,Corrosion Protection,C19,N/A - Tank
39259.0,C,Corrosion Protection,C20,N/A - Piping
39259.0,F,Piping,F09,DOUBLE WALLED PIPING
39259.0,F,Piping,F10,FLEXIBLE PIPING
39259.0,F,Piping,F90,PRESSURIZED
39259.0,F,Piping,F93,UNDERGROUND
39259.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39259.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39259.0,H,Release Detect. Method (Tanks),H03,AUTOMATIC TANK GAUGING
39259.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39259.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39259.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39259.0,L,Loading Racks,L09,NOT APPLICABLE
39259.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39259.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39259.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39259.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39262.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39262.0,A,Construction Material,A06,DOUBLE WALLED
39262.0,A,Construction Material,A12,HORIZONTAL
39262.0,A,Construction Material,A15,Shop Built
39262.0,B,Contents,B03,UNLEADED GASOLINE
39262.0,C,Corrosion Protection,C19,N/A - Tank
39262.0,C,Corrosion Protection,C20,N/A - Piping
39262.0,F,Piping,F09,DOUBLE WALLED PIPING
39262.0,F,Piping,F10,FLEXIBLE PIPING
39262.0,F,Piping,F90,PRESSURIZED
39262.0,F,Piping,F93,UNDERGROUND
39262.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39262.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39262.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39262.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39262.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39262.0,L,Loading Racks,L09,NOT APPLICABLE
39262.0,S,Secondary Containment,S01,DOUBLE WALLED TANK
39262.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39262.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39262.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39262.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39262.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39263.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39263.0,A,Construction Material,A06,DOUBLE WALLED
39263.0,A,Construction Material,A12,HORIZONTAL
39263.0,A,Construction Material,A15,Shop Built
39263.0,B,Contents,B02,DIESEL
39263.0,C,Corrosion Protection,C19,N/A - Tank
39263.0,C,Corrosion Protection,C20,N/A - Piping
39263.0,F,Piping,F09,DOUBLE WALLED PIPING
39263.0,F,Piping,F10,FLEXIBLE PIPING
39263.0,F,Piping,F90,PRESSURIZED
39263.0,F,Piping,F93,UNDERGROUND
39263.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39263.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39263.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39263.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39263.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39263.0,L,Loading Racks,L09,NOT APPLICABLE
39263.0,S,Secondary Containment,S01,DOUBLE WALLED TANK
39263.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39263.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39263.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39263.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39263.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39264.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39264.0,A,Construction Material,A06,DOUBLE WALLED
39264.0,A,Construction Material,A12,HORIZONTAL
39264.0,A,Construction Material,A15,Shop Built
39264.0,B,Contents,B85,SUPER UNLEADED
39264.0,C,Corrosion Protection,C19,N/A - Tank
39264.0,C,Corrosion Protection,C20,N/A - Piping
39264.0,F,Piping,F09,DOUBLE WALLED PIPING
39264.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39264.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39264.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39264.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39264.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39264.0,L,Loading Racks,L09,NOT APPLICABLE
39264.0,S,Secondary Containment,S01,DOUBLE WALLED TANK
39264.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39264.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39264.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39264.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39264.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39265.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39265.0,A,Construction Material,A06,DOUBLE WALLED
39265.0,A,Construction Material,A12,HORIZONTAL
39265.0,A,Construction Material,A15,Shop Built
39265.0,B,Contents,B03,UNLEADED GASOLINE
39265.0,C,Corrosion Protection,C19,N/A - Tank
39265.0,C,Corrosion Protection,C20,N/A - Piping
39265.0,F,Piping,F09,DOUBLE WALLED PIPING
39265.0,F,Piping,F10,FLEXIBLE PIPING
39265.0,F,Piping,F90,PRESSURIZED
39265.0,F,Piping,F93,UNDERGROUND
39265.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39265.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39265.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39265.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39265.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39265.0,L,Loading Racks,L09,NOT APPLICABLE
39265.0,S,Secondary Containment,S01,DOUBLE WALLED TANK
39265.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39265.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39265.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39265.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39265.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39266.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39266.0,A,Construction Material,A06,DOUBLE WALLED
39266.0,A,Construction Material,A12,HORIZONTAL
39266.0,A,Construction Material,A15,Shop Built
39266.0,B,Contents,B02,DIESEL
39266.0,C,Corrosion Protection,C19,N/A - Tank
39266.0,C,Corrosion Protection,C20,N/A - Piping
39266.0,F,Piping,F09,DOUBLE WALLED PIPING
39266.0,F,Piping,F10,FLEXIBLE PIPING
39266.0,F,Piping,F90,PRESSURIZED
39266.0,F,Piping,F93,UNDERGROUND
39266.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39266.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39266.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39266.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39266.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39266.0,L,Loading Racks,L09,NOT APPLICABLE
39266.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39266.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39266.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39266.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39266.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39267.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39267.0,A,Construction Material,A06,DOUBLE WALLED
39267.0,A,Construction Material,A12,HORIZONTAL
39267.0,A,Construction Material,A15,Shop Built
39267.0,B,Contents,B18,E85 GASOLINE
39267.0,B,Contents,B85,SUPER UNLEADED
39267.0,C,Corrosion Protection,C19,N/A - Tank
39267.0,C,Corrosion Protection,C20,N/A - Piping
39267.0,F,Piping,F09,DOUBLE WALLED PIPING
39267.0,F,Piping,F10,FLEXIBLE PIPING
39267.0,F,Piping,F90,PRESSURIZED
39267.0,F,Piping,F93,UNDERGROUND
39267.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39267.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39267.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39267.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39267.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39267.0,L,Loading Racks,L09,NOT APPLICABLE
39267.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39267.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39267.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39267.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39267.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39268.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39268.0,A,Construction Material,A06,DOUBLE WALLED
39268.0,A,Construction Material,A12,HORIZONTAL
39268.0,A,Construction Material,A15,Shop Built
39268.0,B,Contents,B03,UNLEADED GASOLINE
39268.0,B,Contents,B19,ALCOHOL ENRICHED GASOLINE
39268.0,C,Corrosion Protection,C19,N/A - Tank
39268.0,C,Corrosion Protection,C20,N/A - Piping
39268.0,F,Piping,F09,DOUBLE WALLED PIPING
39268.0,F,Piping,F10,FLEXIBLE PIPING
39268.0,F,Piping,F90,PRESSURIZED
39268.0,F,Piping,F93,UNDERGROUND
39268.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39268.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39268.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39268.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39268.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39268.0,L,Loading Racks,L09,NOT APPLICABLE
39268.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39268.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39268.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39268.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39268.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39269.0,A,Construction Material,A04,FIBERGLASS REINFORCED PLASTIC
39269.0,A,Construction Material,A06,DOUBLE WALLED
39269.0,A,Construction Material,A12,HORIZONTAL
39269.0,A,Construction Material,A15,Shop Built
39269.0,B,Contents,B03,UNLEADED GASOLINE
39269.0,C,Corrosion Protection,C19,N/A - Tank
39269.0,C,Corrosion Protection,C20,N/A - Piping
39269.0,F,Piping,F09,DOUBLE WALLED PIPING
39269.0,F,Piping,F10,FLEXIBLE PIPING
39269.0,F,Piping,F90,PRESSURIZED
39269.0,F,Piping,F93,UNDERGROUND
39269.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39269.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39269.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39269.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39269.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39269.0,L,Loading Racks,L09,NOT APPLICABLE
39269.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39269.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39269.0,S,Secondary Containment,S07,TURBINE SUMP LINER
39269.0,S,Secondary Containment,S16,NOT APPLICABLE - TANK
39269.0,S,Secondary Containment,S17,NOT APPLICABLE - PIPING
39274.0,A,Construction Material,A01,BARE OR GALVANIZED STEEL
39274.0,A,Construction Material,A12,HORIZONTAL
39274.0,A,Construction Material,A15,Shop Built
39274.0,B,Contents,B11,UNKNOWN
39274.0,C,Corrosion Protection,C17,UNKNOWN - TANK
39274.0,F,Piping,F06,UNKNOWN
39274.0,G,Release Detection (Piping),G19,UNKNOWN
39274.0,H,Release Detect. Method (Tanks),H11,NONE
39274.0,I,Spill/Overfill Protection,I05,NONE
39274.0,L,Loading Racks,L09,NOT APPLICABLE
39274.0,S,Secondary Containment,S15,NONE
39274.0,U,Usage,U07,UNKNOWN
39275.0,A,Construction Material,A06,DOUBLE WALLED
39275.0,A,Construction Material,A12,HORIZONTAL
39275.0,A,Construction Material,A15,Shop Built
39275.0,A,Construction Material,A30,ACT100 STEEL FIBERGLASS CLAD
39275.0,B,Contents,B02,DIESEL
39275.0,C,Corrosion Protection,C19,N/A - Tank
39275.0,C,Corrosion Protection,C20,N/A - Piping
39275.0,F,Piping,F09,DOUBLE WALLED PIPING
39275.0,F,Piping,F10,FLEXIBLE PIPING
39275.0,F,Piping,F90,PRESSURIZED
39275.0,F,Piping,F93,UNDERGROUND
39275.0,G,Release Detection (Piping),G07,INTERSTITIAL MONITORING
39275.0,G,Release Detection (Piping),G08,MECHANICAL LINE LEAK DETECTOR
39275.0,H,Release Detect. Method (Tanks),H06,INTERSTITIAL MONITORING
39275.0,H,Release Detect. Method (Tanks),H09,SIR - STAT INVENTORY RECONCIL
39275.0,I,Spill/Overfill Protection,I03,SPILL CATCHMENT BASIN
39275.0,I,Spill/Overfill Protection,I11,FLAPPER VALVE
39275.0,L,Loading Racks,L09,NOT APPLICABLE
39275.0,S,Secondary Containment,S02,DOUBLE WALLED PIPING
39275.0,S,Secondary Containment,S06,UNDER DISPENSER CONTAINMENT
39275.0,S,Secondary Containment,S07,TURBINE SUMP LINER
