TANK_ID,OWNER_ID,OWNER_NAME,FACILITY_ID,FACILITY_NAME,TRIBAL_SITE,OPERATOR_ID,OPERATOR_NAME,TANK_TYPE,TANK_STATUS,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_ADDRESS_1,FACILITY_ADDRESS_2,FACILITY_CITY,FACILITY_ZIP_CODE,FACILITY_STATE,FACILITY_COUNTY,TANK_INSTALLATION_DATE,TANK_CLOSURE_DATE
26226,15168,US ARMY CORPS OF ENGINEERS - DISTRICT OFFICE,28730,JEMEZ CANYON DAM PROJECT,,,,U,REMOVED,35.156829,-107.875357,PO BOX 337,,BERNALILLO,87004    ,NM,SANDOVAL,18-MAY-82,30-MAR-92
26227,15168,US ARMY CORPS OF ENGINEERS - DISTRICT OFFICE,28730,JEMEZ CANYON DAM PROJECT,,,,U,REMOVED,35.156829,-107.875357,PO BOX 337,,BERNALILLO,87004    ,NM,SANDOVAL,28-APR-56,30-MAR-92
26228,15168,US ARMY CORPS OF ENGINEERS - DISTRICT OFFICE,28730,JEMEZ CANYON DAM PROJECT,,,,U,REMOVED,35.156829,-107.875357,PO BOX 337,,BERNALILLO,87004    ,NM,SANDOVAL,28-APR-56,30-MAR-92
26229,15168,US ARMY CORPS OF ENGINEERS - DISTRICT OFFICE,28730,JEMEZ CANYON DAM PROJECT,,,,U,REMOVED,35.156829,-107.875357,PO BOX 337,,BERNALILLO,87004    ,NM,SANDOVAL,19-MAY-83,30-MAR-92
26230,14507,JEMEZ MOUNTAIN ELECTRIC COOPERATIVE INC,28731,JEMEZ MOUNTAINS ELECTRIC COOPERATIVE INC,,,,U,REMOVED,35.153798,-107.865599,STATE HWY FOUR,JEMEZ SPRINGS YARD,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,29-MAR-78,29-DEC-89
26231,14507,JEMEZ MOUNTAIN ELECTRIC COOPERATIVE INC,28732,JEMEZ MOUNTAINS ELECTRIC COOPERATIVE INC (A),,,,U,REMOVED,36.045623,-106.109394,HWY 285 N,HERNANDEZ YARD,ESPANOLA,87532    ,NM,RIO ARRIBA,23-MAR-79,26-DEC-89
26232,14507,JEMEZ MOUNTAIN ELECTRIC COOPERATIVE INC,28732,JEMEZ MOUNTAINS ELECTRIC COOPERATIVE INC (A),,,,U,REMOVED,36.045623,-106.109394,HWY 285 N,HERNANDEZ YARD,ESPANOLA,87532    ,NM,RIO ARRIBA,10-MAR-62,26-DEC-89
26233,14507,JEMEZ MOUNTAIN ELECTRIC COOPERATIVE INC,28733,JEMEZ MOUNTAINS ELECTRIC CUBA,,,,U,REMOVED,36.018396,-106.94794,CUBY HWY,,CUBA,87013    ,NM,SANDOVAL,22-MAR-73,18-DEC-89
26234,14507,JEMEZ MOUNTAIN ELECTRIC COOPERATIVE INC,28733,JEMEZ MOUNTAINS ELECTRIC CUBA,,,,U,REMOVED,36.018396,-106.94794,CUBY HWY,,CUBA,87013    ,NM,SANDOVAL,27-MAR-80,18-DEC-89
26235,16757,ARCHIBEQUE JACOB JEMEZ SPRINGS GARAGE,28735,JEMEZ SPRINGS GARAGE B,,,,U,REMOVED,35.765633,-106.694367,STATE ROUTE 4,,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,01-JAN-76,06-JUN-91
26236,16757,ARCHIBEQUE JACOB JEMEZ SPRINGS GARAGE,28735,JEMEZ SPRINGS GARAGE B,,,,U,REMOVED,35.765633,-106.694367,STATE ROUTE 4,,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,01-JAN-76,06-JUN-91
26237,16757,ARCHIBEQUE JACOB JEMEZ SPRINGS GARAGE,28735,JEMEZ SPRINGS GARAGE B,,,,U,REMOVED,35.765633,-106.694367,STATE ROUTE 4,,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,01-JAN-76,06-JUN-91
26238,15782,ARCHIBEQUE JACOB ,28736,JEMEZ SPRINGS MERCANTILE,,,,U,REMOVED,35.7708,-106.69115,PO BOX 81,,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,20-JUL-76,
26239,15782,ARCHIBEQUE JACOB ,28736,JEMEZ SPRINGS MERCANTILE,,,,U,REMOVED,35.7708,-106.69115,PO BOX 81,,JEMEZ SPRINGS,87025    ,NM,SANDOVAL,20-JUL-76,
26240,14508,JEMEZ SPRINGS MUNICIPAL SCHOOLS,28737,JEMEZ SPRINGS MUNICIPAL SCHOOLS,,,,U,REMOVED,35.655836,-106.738232,CANON ROUTE,BOX FOUR A,PUEBLO OF JEMEZ,87024    ,NM,SANDOVAL,06-APR-80,08-SEP-94
26241,15572,BROWN JERRY ,28739,JERRY BROWN GENERAL CONTRACTING,,,,U,REMOVED,35.107636,-106.590059,2511 QUINCY NE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,02-OCT-74,09-OCT-91
26242,14509,JERRY LACKEY CHEVROLET,28741,CIRCLE K #2709675,,,,U,REMOVED,32.67174,-107.15314,624 NORTH FRANKLIN,,HATCH,87937    ,NM,DONA ANA,16-FEB-80,25-FEB-93
26243,15062,JERRY PRITCHARD CHEVROLET,28742,JERRY PRITCHARD CHEVROLET,,,,U,REMOVED,33.393836,-104.546122,1600 W SECOND,,ROSWELL,88201    ,NM,CHAVES,07-MAY-80,06-SEP-94
26244,15062,JERRY PRITCHARD CHEVROLET,28742,JERRY PRITCHARD CHEVROLET,,,,U,REMOVED,33.393836,-104.546122,1600 W SECOND,,ROSWELL,88201    ,NM,CHAVES,01-JAN-00,04-AUG-92
26245,14941,JERRYS SUPER SHELL,28743,JERRYS SHELL,,,,U,REMOVED,,,E HWY 66,,SANTA ROSA,88435    ,NM,GUADALUPE,06-FEB-71,20-MAR-95
26246,14941,JERRYS SUPER SHELL,28743,JERRYS SHELL,,,,U,REMOVED,,,E HWY 66,,SANTA ROSA,88435    ,NM,GUADALUPE,06-FEB-71,20-MAR-95
26247,14941,JERRYS SUPER SHELL,28743,JERRYS SHELL,,,,U,REMOVED,,,E HWY 66,,SANTA ROSA,88435    ,NM,GUADALUPE,06-FEB-71,20-MAR-95
26248,14973,JACQUES JERRY ,28744,JERRYS WOOD AND FEED CO,,,,U,REMOVED,35.077344,-106.697307,522 COORS SW,,ALBUQUERQUE,87105    ,NM,BERNALILLO,20-JUN-86,15-SEP-93
26249,14973,JACQUES JERRY ,28744,JERRYS WOOD AND FEED CO,,,,U,REMOVED,35.077344,-106.697307,522 COORS SW,,ALBUQUERQUE,87105    ,NM,BERNALILLO,20-JUN-86,15-SEP-93
26250,15285,HEIGHTS AUTO PARTS INC,28745,JESS'S AUTO CLINIC,,,,U,REMOVED,35.12379,-106.524975,3701 MORRIS NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-JAN-00,26-SEP-94
26251,15285,HEIGHTS AUTO PARTS INC,28745,JESS'S AUTO CLINIC,,,,U,REMOVED,35.12379,-106.524975,3701 MORRIS NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-JAN-00,22-DEC-89
26252,15285,HEIGHTS AUTO PARTS INC,28745,JESS'S AUTO CLINIC,,,,U,REMOVED,35.12379,-106.524975,3701 MORRIS NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,01-JAN-00,22-DEC-89
26253,15285,HEIGHTS AUTO PARTS INC,28745,JESS'S AUTO CLINIC,,,,U,REMOVED,35.12379,-106.524975,3701 MORRIS NE,,ALBUQUERQUE,87112    ,NM,BERNALILLO,07-SEP-64,26-SEP-94
26254,15928,JESSE E LITTLE CONSTRUCTION INC,28747,JESSE E LITTLE CONSTRUCTION INC,,,,U,REMOVED,32.30915,-106.82927,3501 W PICACHO,,LAS CRUCES,88005    ,NM,DONA ANA,05-JUN-79,01-JUN-87
26255,15928,JESSE E LITTLE CONSTRUCTION INC,28747,JESSE E LITTLE CONSTRUCTION INC,,,,U,REMOVED,32.30915,-106.82927,3501 W PICACHO,,LAS CRUCES,88005    ,NM,DONA ANA,05-JUN-79,01-JUN-87
26256,15928,JESSE E LITTLE CONSTRUCTION INC,28747,JESSE E LITTLE CONSTRUCTION INC,,,,U,REMOVED,32.30915,-106.82927,3501 W PICACHO,,LAS CRUCES,88005    ,NM,DONA ANA,02-JUN-76,01-JUN-87
26257,14323,USDA GILA NATIONAL FOREST,28748,JEWITT ADMINISTRATIVE SITE,,,,U,REMOVED,,,UNKNOWN,,QUEMADO,87829    ,NM,CATRON,23-APR-66,07-MAY-91
26258,14971,JH SUPPLY CO INC,28749,JH SUPPLY CO INC,,,,U,REMOVED,35.150747,-106.614789,1000 OSUNA NE,,ALBUQUERQUE,87113    ,NM,BERNALILLO,05-MAR-87,21-DEC-94
26259,14971,JH SUPPLY CO INC,28749,JH SUPPLY CO INC,,,,U,REMOVED,35.150747,-106.614789,1000 OSUNA NE,,ALBUQUERQUE,87113    ,NM,BERNALILLO,05-MAR-87,21-DEC-94
26260,16098,US DEPARTMENT OF AGRICULTURE FOREST SERVICE,28750,JICARILLA RANGER STATION,,,,U,REMOVED,36.711602,-107.970121,GOBERNADOR ROUTE,,BLANCO,87517    ,NM,SAN JUAN,16-APR-66,16-SEP-88
26261,17290,LUBRICAR LC PROPERTIES,28751,JIFFY LUBE - NO1736,,O3889,LUBRICAR LC PROPERTIES,U,REMOVED,34.217353,-106.661844,2400 RIO RANCHO BLVD,,RIO RANCHO,87124    ,NM,SANDOVAL,22-MAY-97,01-FEB-09
26262,16565,ECONOMY RENTAL,28752,JIM BEWLEY MITSUBISHI,,,,U,REMOVED,35.084725,-106.551061,725 WYOMING NE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,22-FEB-75,05-DEC-94
26263,15253,JIM SPENCE OLDS CAD GMC NISSAN INC,28753,JIM SPENCE OLDS CAD GMC NISSAN INC,,,,U,REMOVED,32.708432,-103.135786,800 N TURNER,,HOBBS,88240    ,NM,LEA,12-JUL-55,07-AUG-95
26264,15253,JIM SPENCE OLDS CAD GMC NISSAN INC,28753,JIM SPENCE OLDS CAD GMC NISSAN INC,,,,U,REMOVED,32.708432,-103.135786,800 N TURNER,,HOBBS,88240    ,NM,LEA,01-JAN-00,
26265,16838,WOODS JIM ,28754,JIM WOODS WAREHOUSE,,,,U,REMOVED,34.050704,-106.891883,HWY 85 S,,SOCORRO,87801    ,NM,SOCORRO,01-JAN-00,23-MAR-94
26266,15183,ARAGON JIMMY R,28755,JIMMYS CONOCO,,,,U,REMOVED,35.576042,-106.333937,PO BOX 1352,,PENA BLANCA,87401    ,NM,SANDOVAL,23-APR-75,17-DEC-93
26267,15183,ARAGON JIMMY R,28755,JIMMYS CONOCO,,,,U,REMOVED,35.576042,-106.333937,PO BOX 1352,,PENA BLANCA,87401    ,NM,SANDOVAL,24-APR-77,17-DEC-93
26268,16652,RODRIGUEZ ROSARIO ,28756,JIMMYS GROCERIES STORE,,,,U,REMOVED,,,HWY 53 S,,SAN RAFAEL,87051    ,NM,CIBOLA,01-JAN-55,19-JUL-93
26269,16652,RODRIGUEZ ROSARIO ,28756,JIMMYS GROCERIES STORE,,,,U,REMOVED,,,HWY 53 S,,SAN RAFAEL,87051    ,NM,CIBOLA,01-JAN-55,19-JUL-93
26270,16967,JIM FAULKNER DBA JIMS AUTOMOTIVE,28758,JIMS AUTOMOTIVE 2,,,,U,REMOVED,32.43526,-103.152882,803 TEXAS,,EUNICE,88231    ,NM,LEA,01-JAN-50,07-OCT-94
26271,16967,JIM FAULKNER DBA JIMS AUTOMOTIVE,28758,JIMS AUTOMOTIVE 2,,,,U,REMOVED,32.43526,-103.152882,803 TEXAS,,EUNICE,88231    ,NM,LEA,01-JAN-00,07-OCT-94
26272,16746,JIMS AUTOMOTIVE,28759,JIMS AUTOMOTIVE INC,,,,U,REMOVED,35.07552,-106.595724,4411 LEAD AVE SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,06-JAN-94
26273,16746,JIMS AUTOMOTIVE,28759,JIMS AUTOMOTIVE INC,,,,U,REMOVED,35.07552,-106.595724,4411 LEAD AVE SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,01-JUL-86
26274,16746,JIMS AUTOMOTIVE,28759,JIMS AUTOMOTIVE INC,,,,U,REMOVED,35.07552,-106.595724,4411 LEAD AVE SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,01-JUL-86
26275,16746,JIMS AUTOMOTIVE,28759,JIMS AUTOMOTIVE INC,,,,U,REMOVED,35.07552,-106.595724,4411 LEAD AVE SE,,ALBUQUERQUE,87108    ,NM,BERNALILLO,01-JAN-00,01-JUL-86
26276,16731,JOHNSON RUDOLPH ,28760,JIMS AUTOMOTIVE SANTA ROSA,,,,U,REMOVED,34.940055,-104.690059,85 PARKER AVENUE,,SANTA ROSA,88435    ,NM,GUADALUPE,02-DEC-60,13-OCT-93
26277,16731,JOHNSON RUDOLPH ,28760,JIMS AUTOMOTIVE SANTA ROSA,,,,U,REMOVED,34.940055,-104.690059,85 PARKER AVENUE,,SANTA ROSA,88435    ,NM,GUADALUPE,02-DEC-60,13-OCT-93
26278,16731,JOHNSON RUDOLPH ,28760,JIMS AUTOMOTIVE SANTA ROSA,,,,U,REMOVED,34.940055,-104.690059,85 PARKER AVENUE,,SANTA ROSA,88435    ,NM,GUADALUPE,02-DEC-60,13-OCT-93
26279,16731,JOHNSON RUDOLPH ,28760,JIMS AUTOMOTIVE SANTA ROSA,,,,U,REMOVED,34.940055,-104.690059,85 PARKER AVENUE,,SANTA ROSA,88435    ,NM,GUADALUPE,02-DEC-60,13-OCT-93
26280,14510,JIMS WATER SERVICE OF COLORADO INC,28761,JIMS WATER SERVICE OF COLORADO INC,,,,U,REMOVED,,,INTERSECTION US 285 AND US 7,,ROSWELL,88201    ,NM,CHAVES,16-JAN-66,15-JUL-90
26281,14510,JIMS WATER SERVICE OF COLORADO INC,28761,JIMS WATER SERVICE OF COLORADO INC,,,,U,REMOVED,,,INTERSECTION US 285 AND US 7,,ROSWELL,88201    ,NM,CHAVES,16-JAN-66,15-JUL-90
26282,14510,JIMS WATER SERVICE OF COLORADO INC,28761,JIMS WATER SERVICE OF COLORADO INC,,,,U,REMOVED,,,INTERSECTION US 285 AND US 7,,ROSWELL,88201    ,NM,CHAVES,16-JAN-66,15-JUL-90
26283,14510,JIMS WATER SERVICE OF COLORADO INC,28761,JIMS WATER SERVICE OF COLORADO INC,,,,U,REMOVED,,,INTERSECTION US 285 AND US 7,,ROSWELL,88201    ,NM,CHAVES,16-JAN-66,15-JUL-90
26284,14514,JN ELECTRIC CO,28762,JN ELECTRIC CO,,,,U,REMOVED,32.31468,-106.79335,920 N FOURTH ST,,LAS CRUCES,88001    ,NM,DONA ANA,20-MAR-76,01-SEP-88
26285,14243,JOE G MALOOF CO,28764,JOE G MALOOF A,,,,U,REMOVED,35.088359,-106.645842,523 COMMERCIAL ST NE,,ALBUQUERQUE,87103    ,NM,BERNALILLO,27-NOV-69,21-JUN-90
26286,14243,JOE G MALOOF CO,28764,JOE G MALOOF A,,,,U,REMOVED,35.088359,-106.645842,523 COMMERCIAL ST NE,,ALBUQUERQUE,87103    ,NM,BERNALILLO,27-NOV-69,21-JUN-90
26287,14243,JOE G MALOOF CO,28765,JOE G MALOOF C,,,,U,REMOVED,35.59253,-105.22205,PO BOX 1227,,LAS VEGAS,87701    ,NM,SAN MIGUEL,05-DEC-79,01-SEP-89
26288,14243,JOE G MALOOF CO,28766,JOE G MALOOF CO,,,,U,REMOVED,35.633613,-106.072744,420 HICKCOX,,SANTA FE,87501    ,NM,SANTA FE,20-APR-61,08-SEP-89
26289,14243,JOE G MALOOF CO,28767,JOE G MALOOF CO B,,,,U,REMOVED,35.681593,-105.949541,1606 PASEO DE PERALTA,,SANTA FE,87501    ,NM,SANTA FE,05-DEC-79,08-SEP-89
26290,14243,JOE G MALOOF CO,28767,JOE G MALOOF CO B,,,,U,REMOVED,35.681593,-105.949541,1606 PASEO DE PERALTA,,SANTA FE,87501    ,NM,SANTA FE,05-DEC-79,08-SEP-89
26291,15043,JOE I SALAZAR DRILLING CO INC,28768,JOE I SALAZAR DRILLING CO INC,,,,U,REMOVED,,,N HWY 53,,MILAN,87021    ,NM,CIBOLA,14-MAR-80,16-MAR-92
26292,15043,JOE I SALAZAR DRILLING CO INC,28768,JOE I SALAZAR DRILLING CO INC,,,,U,REMOVED,,,N HWY 53,,MILAN,87021    ,NM,CIBOLA,14-MAR-80,16-MAR-92
26296,14511,JOES SERVICE CENTER,28771,JOES SERVICE CENTER,,,,U,REMOVED,35.97397,-105.32867,HWY 3,PO BOX 177,MORA,87732    ,NM,MORA,03-AUG-74,11-OCT-94
26297,14511,JOES SERVICE CENTER,28771,JOES SERVICE CENTER,,,,U,REMOVED,35.97397,-105.32867,HWY 3,PO BOX 177,MORA,87732    ,NM,MORA,03-AUG-74,11-OCT-94
26298,14511,JOES SERVICE CENTER,28771,JOES SERVICE CENTER,,,,U,REMOVED,35.97397,-105.32867,HWY 3,PO BOX 177,MORA,87732    ,NM,MORA,23-JUL-59,
26299,14511,JOES SERVICE CENTER,28771,JOES SERVICE CENTER,,,,U,REMOVED,35.97397,-105.32867,HWY 3,PO BOX 177,MORA,87732    ,NM,MORA,23-JUL-59,
26300,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,01-JAN-87,16-DEC-03
26301,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,01-JAN-87,16-DEC-03
26302,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,01-JAN-87,16-DEC-03
26303,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,01-JAN-87,16-DEC-03
26304,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,30-JUN-63,15-JAN-87
26305,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,02-JUL-66,15-JAN-87
26306,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,02-JUL-66,15-JAN-87
26307,15362,HOUSLEY DISTRIBUTING INC,28772,JOES SILVER CREST TEXACO,,,,U,REMOVED,32.78107,-108.27395,1510 SILVER HEIGHTS BLVD,,SILVER CITY,88061    ,NM,GRANT,06-JUL-72,15-JAN-87
26308,15309,LUJAN SAUL ,28773,JOHN BARELA AND SONS MOUNTAIN SIDE MARKET,,,,U,REMOVED,34.963655,-106.280796,39 HWY 217,,TIJERAS,87059    ,NM,BERNALILLO,24-SEP-89,26-SEP-97
26309,15309,LUJAN SAUL ,28773,JOHN BARELA AND SONS MOUNTAIN SIDE MARKET,,,,U,REMOVED,34.963655,-106.280796,39 HWY 217,,TIJERAS,87059    ,NM,BERNALILLO,24-SEP-89,26-SEP-97
26310,15309,LUJAN SAUL ,28773,JOHN BARELA AND SONS MOUNTAIN SIDE MARKET,,,,U,REMOVED,34.963655,-106.280796,39 HWY 217,,TIJERAS,87059    ,NM,BERNALILLO,24-SEP-89,26-SEP-97
26311,16030,JOHN SEXTON AND CO,28774,JOHN SEXTON AND CO,,,,U,REMOVED,35.046697,-106.647067,3205 BROADWAY SE,,ALBUQUERQUE,87102    ,NM,BERNALILLO,01-JAN-00,01-SEP-86
26312,76417,NEW MEXICO (STATE OF) DEPT OF INFORMATION TECHNOLO,28775,SIMMS BLDG/DOIT DATA CENTER,,O12765,NEW MEXICO (STATE OF) DEPT OF INFORMATION TECHNOLO,U,REMOVED,35.672618,-105.95718,715 ALTA VISTA,,SANTA FE,87505    ,NM,SANTA FE,29-FEB-64,
26313,76417,NEW MEXICO (STATE OF) DEPT OF INFORMATION TECHNOLO,28775,SIMMS BLDG/DOIT DATA CENTER,,O12765,NEW MEXICO (STATE OF) DEPT OF INFORMATION TECHNOLO,U,CURRENTLY IN USE,35.672618,-105.95718,715 ALTA VISTA,,SANTA FE,87505    ,NM,SANTA FE,09-MAR-76,
26314,14944,JOHNNIES LUMBER CO,28776,JOHNNIES LUMBER CO,,,,U,REMOVED,35.400553,-108.240022,1 MILE W OF THOREAU,ON S ACCESS RD,THOREAU,87323    ,NM,MCKINLEY,17-APR-63,20-MAR-96
26315,14944,JOHNNIES LUMBER CO,28776,JOHNNIES LUMBER CO,,,,U,REMOVED,35.400553,-108.240022,1 MILE W OF THOREAU,ON S ACCESS RD,THOREAU,87323    ,NM,MCKINLEY,17-APR-63,20-MAR-96
26316,14964,HILL BARRON INVESTMENTS INC,28777,JOHNNYS GROCERY,,,,U,REMOVED,,,HWY 64,,LUMBERTON,87547    ,NM,RIO ARRIBA,21-SEP-79,19-AUG-89
26317,15448,JOHNNY'S SEPTIC TANK COMPANY INC,28778,JOHNNYS SEPTIC TANK CO INC,,,,U,REMOVED,32.33068,-106.79192,2155 DONA ANA RD,,LAS CRUCES,88047    ,NM,DONA ANA,27-FEB-85,04-APR-95
26318,15448,JOHNNY'S SEPTIC TANK COMPANY INC,28778,JOHNNYS SEPTIC TANK CO INC,,,,U,REMOVED,32.33068,-106.79192,2155 DONA ANA RD,,LAS CRUCES,88047    ,NM,DONA ANA,27-FEB-85,04-APR-95
26319,76319,ROYBAL JOSE C,28779,FAIRVIEW STATION,,P25830,ROYBAL JOSE C,U,REMOVED,36.016713,-106.064004,1626 N RIVERSIDE DR,,ESPANOLA,87532    ,NM,RIO ARRIBA,07-AUG-89,05-JUL-12
26320,76319,ROYBAL JOSE C,28779,FAIRVIEW STATION,,P25830,ROYBAL JOSE C,U,REMOVED,36.016713,-106.064004,1626 N RIVERSIDE DR,,ESPANOLA,87532    ,NM,RIO ARRIBA,07-AUG-89,05-JUL-12
26321,76319,ROYBAL JOSE C,28779,FAIRVIEW STATION,,P25830,ROYBAL JOSE C,U,REMOVED,36.016713,-106.064004,1626 N RIVERSIDE DR,,ESPANOLA,87532    ,NM,RIO ARRIBA,07-AUG-89,05-JUL-12
26322,17241,AULT KENNETH L,28779,FAIRVIEW STATION,,,,U,REMOVED,36.016713,-106.064004,1626 N RIVERSIDE DR,,ESPANOLA,87532    ,NM,RIO ARRIBA,27-JUL-74,01-DEC-88
26323,17241,AULT KENNETH L,28779,FAIRVIEW STATION,,,,U,REMOVED,36.016713,-106.064004,1626 N RIVERSIDE DR,,ESPANOLA,87532    ,NM,RIO ARRIBA,27-JUL-74,01-DEC-88
26324,14512,JOHNS TRUCK SERVICE INC,28780,JOHNS TRUCK SERVICE INC,,,,U,REMOVED,35.171578,-103.748536,CEMETERY RD,PO BOX 786,TUCUMCARI,88401    ,NM,QUAY,12-OCT-81,18-OCT-89
26325,14252,QUEEN OIL AND GAS CO ATTN BILLY BAKER,28781,JOHNSON BUS 28781,,,,U,REMOVED,32.42808,-104.245089,1410 W LUCKY,,CARLSBAD,88220    ,NM,EDDY,25-JUN-83,05-JUN-91
26326,13946,FDIC LIQUIDATOR FOR MONCOR BANK,28782,JOHNSON MOTOR CO PERMIAN TOYOTA,,,,U,REMOVED,32.722463,-103.145696,2001 N GRIMES,,HOBBS,88240    ,NM,LEA,01-JAN-00,29-JUN-92
26327,14991,JOHNSON ROBERT W,28784,JOHNSON ROBERT W,,,,U,REMOVED,,,16 MILES SW CUBA,HWY 197,CUBA,87013    ,NM,SANDOVAL,08-MAY-81,24-JUN-93
26328,17102,JOHNSON VICKKEE ,28785,JOHNSON VICKKEE,,,,U,REMOVED,32.31425,-106.79068,855 W PICACHO,,LAS CRUCES,88021    ,NM,DONA ANA,03-APR-70,31-MAY-95
26329,17102,JOHNSON VICKKEE ,28785,JOHNSON VICKKEE,,,,U,REMOVED,32.31425,-106.79068,855 W PICACHO,,LAS CRUCES,88021    ,NM,DONA ANA,03-APR-70,31-MAY-95
26330,17102,JOHNSON VICKKEE ,28785,JOHNSON VICKKEE,,,,U,REMOVED,32.31425,-106.79068,855 W PICACHO,,LAS CRUCES,88021    ,NM,DONA ANA,03-APR-70,31-MAY-95
26331,17102,JOHNSON VICKKEE ,28785,JOHNSON VICKKEE,,,,U,REMOVED,32.31425,-106.79068,855 W PICACHO,,LAS CRUCES,88021    ,NM,DONA ANA,01-JAN-00,31-MAY-95
26332,15452,JOHNSTON CONSTRUCTION INC,28786,JOHNSTON CONSTRUCTION INC,,,,U,REMOVED,32.438142,-103.150483,1000 6TH ST,PO BOX 837,EUNICE,88231    ,NM,LEA,21-APR-71,22-APR-91
26333,15452,JOHNSTON CONSTRUCTION INC,28786,JOHNSTON CONSTRUCTION INC,,,,U,REMOVED,32.438142,-103.150483,1000 6TH ST,PO BOX 837,EUNICE,88231    ,NM,LEA,21-APR-71,22-APR-91
26334,15452,JOHNSTON CONSTRUCTION INC,28786,JOHNSTON CONSTRUCTION INC,,,,U,REMOVED,32.438142,-103.150483,1000 6TH ST,PO BOX 837,EUNICE,88231    ,NM,LEA,21-APR-71,22-APR-91
26335,14313,BIG CHIEF TRUCK TERMINAL,28787,JOINER CONSTRUCTION CO,,,,U,REMOVED,35.240387,-106.702157,RIO RANCHO RD,,RIO RANCHO,87124    ,NM,SANDOVAL,12-APR-78,01-JAN-84
26336,14313,BIG CHIEF TRUCK TERMINAL,28787,JOINER CONSTRUCTION CO,,,,U,REMOVED,35.240387,-106.702157,RIO RANCHO RD,,RIO RANCHO,87124    ,NM,SANDOVAL,12-APR-78,01-JAN-85
26337,14313,BIG CHIEF TRUCK TERMINAL,28787,JOINER CONSTRUCTION CO,,,,U,REMOVED,35.240387,-106.702157,RIO RANCHO RD,,RIO RANCHO,87124    ,NM,SANDOVAL,12-APR-78,01-JAN-84
26338,14279,RIO GRANDE OIL CO,28789,JONES GULF AND PAWN,,,,U,REMOVED,34.842421,-106.69122,2235 BOSQUE FARMS BLVD,,BOSQUE FARMS,87068    ,NM,VALENCIA,12-MAR-77,01-JAN-89
26339,14279,RIO GRANDE OIL CO,28789,JONES GULF AND PAWN,,,,U,REMOVED,34.842421,-106.69122,2235 BOSQUE FARMS BLVD,,BOSQUE FARMS,87068    ,NM,VALENCIA,12-MAR-77,01-JAN-89
26340,15453,JONES INTERCABLE,28790,JONES INTERCABLE 1232,,,,U,REMOVED,35.109827,-106.557675,2633 TENNESSEE NE,,ALBUQUERQUE,87110    ,NM,BERNALILLO,02-MAY-78,28-NOV-94
26341,15453,JONES INTERCABLE,28790,JONES INTERCABLE 1232,,,,U,REMOVED,35.109827,-106.557675,2633 TENNESSEE NE,,ALBUQUERQUE,87110    ,NM,BERNALILLO,02-MAY-78,28-NOV-94
26342,16995,JONES MERCANTILE CO INC,28791,JONES MERCANTILE CO INC,,,,U,REMOVED,32.700036,-103.150703,1206 W BROADWAY PL,,HOBBS,88240    ,NM,LEA,01-JAN-00,09-JAN-95
26343,15129,INDIAN CAPITOL DISTRIBUTING CO INC,28792,JONES RANCH STORE,,,,U,REMOVED,,,STATE RD 32 S,,GALLUP,87301    ,NM,MCKINLEY,04-APR-81,01-APR-87
