CounterID,EventID,Status,Lead,StatusDate,LUSTStatusCommentsText,ProjectOfficer
6738,2038,Case Transferred to HEER (unregulated),RP-Lead,2009-08-20,release is from a cracked piping elbow joint connected to an ast - rk,Shunsheng Fu
6739,315,Site Cleanup Completed with EHMP,RP-Lead,2009-08-13,,Shunsheng Fu
6740,2212,LUST Cleanup Initiated,RP-Lead,2009-06-30,,Shunsheng Fu
6741,2212,Site Cleanup Completed (NFA),RP-Lead,2009-08-18,,Shunsheng Fu
6742,2018,LUST Cleanup Initiated,RP-Lead,2009-05-01,,Shunsheng Fu
6743,2018,Site Cleanup Completed with EHMP,RP-Lead,2009-07-28,,Shunsheng Fu
6744,2228,Confirmed Release,RP-Lead,2009-09-21,,Richard Takaba
6745,2229,Confirmed Release,RP-Lead,2009-10-01,crack found at the bottom of the 92 tank - rk,Josh Nagashima
6746,1759,Site Assessment Ongoing,RP-Lead,2009-10-05,,Josh Nagashima
6747,614,Site Cleanup Completed (NFA),RP-Lead,2009-09-01,conditional NFA U0903RT,Richard Takaba
6748,2218,LUST Cleanup Initiated,RP-Lead,2009-07-31,UST cls rpt,Richard Takaba
6749,2218,Site Cleanup Completed (NFA),RP-Lead,2009-09-04,NFA U0913RT,Richard Takaba
6750,830,Site Cleanup Completed (NFA),RP-Lead,2009-10-01,NFA letter U1008RT,Richard Takaba
6751,2151,LUST Cleanup Initiated,RP-Lead,2008-06-24,UST cls rpt,Richard Takaba
6752,725,Site Assessment Completed (delineated),RP-Lead,2009-09-09,Environmental Hazard Management Plan dated 9/9/09,Shaobin Li
6753,800,2 Year pre-NFA monitoring,RP-Lead,2008-03-01,,Josh Nagashima
6754,2222,Site Assessment Ongoing,RP-Lead,2009-10-06,,Josh Nagashima
6755,2216,LUST Cleanup Initiated,RP-Lead,2009-07-31,,Josh Nagashima
6756,2216,Site Cleanup Completed (NFA),RP-Lead,2009-09-21,,Josh Nagashima
6758,20,Site Cleanup Completed (NFA),RP-Lead,2009-09-03,Date of Steven Mow's NFA letter (09-579-SPM). -DP,To HEER
6759,20,LUST Cleanup Initiated,RP-Lead,2009-09-03,"Date of LUST Cleanup Initiated unknown since HEER Office provided only the NFA letter.  Therefore, date of LUST Cleanup Initiated used the same date as Site Cleanup Completed (NFA). -DP",To HEER
6760,459,Remedy Decision Pending (ongoing monitoring),RP-Lead,2009-11-16,,Shaobin Li
6761,725,Site Cleanup Completed with EHE/EHMP,RP-Lead,2009-11-17,"DOH conditional no further action letter dated November 13, 2009 (U1116SL).",Shaobin Li
6763,2233,Confirmed Release,RP-Lead,2009-03-18,Phase II Letter Report Received from Stephen Okano,
6765,2233,LUST Cleanup Initiated,RP-Lead,2009-03-18,,
6766,2544,Active Remediation,RP-Lead,2009-11-19,Multi-phase extraction,Josh Nagashima
6767,2234,Confirmed Release,RP-Lead,2009-11-18,via crn - rk,Shunsheng Fu
6769,2237,Confirmed Release,RP-Lead,2006-04-05,via closure rept,Richard Takaba
6770,2238,Confirmed Release,RP-Lead,2009-03-31,release was detected during tank removal,Shaobin Li
6771,2239,Confirmed Release,RP-Lead,2009-10-26,cracks found in the ust during inspection for the relining of tanks - rk,Shunsheng Fu
6772,2240,Confirmed Release,RP-Lead,2009-12-09,,Josh Nagashima
6773,714,Site Assessment Ongoing,RP-Lead,2004-10-14,"""Site Investigation Report, Site Characterizations/Sampling of Former UST Sites at Various Locations on Oahu, Hawaii, SB 80-5 UST, dated March 2006 and prepared by Environet, Inc (EI). DOH letter dated March 19, 2007(U0323DP) requires more data for the site.",Shaobin Li
6776,2241,Confirmed Release,RP-Lead,2009-12-14,"cause - when replacing the fuel filters, one of the seals was not removed - rk",Richard Takaba
6777,2115,LUST Cleanup Initiated,RP-Lead,2009-11-30,,Josh Nagashima
6778,2115,Site Cleanup Completed (NFA),RP-Lead,2009-11-30,,Josh Nagashima
6779,2152,LUST Cleanup Initiated,RP-Lead,2009-09-18,,Josh Nagashima
6780,2152,Site Cleanup Completed (NFA),RP-Lead,2009-11-30,,Josh Nagashima
6781,2242,Confirmed Release,RP-Lead,2010-01-27,1/27/2010 rec crn - rk,Shaobin Li
6782,2243,Confirmed Release,RP-Lead,1990-12-10,,Eric Sadoyama
6783,2243,Case Transferred to HEER (unregulated),RP-Lead,1997-09-11,,Eric Sadoyama
6785,632,Site Cleanup Completed (NFA),RP-Lead,2009-12-16,,Shunsheng Fu
6786,2154,LUST Cleanup Initiated,RP-Lead,2008-05-01,,Shunsheng Fu
6787,2154,Site Cleanup Completed (NFA),RP-Lead,2009-10-01,baseline investiagtion,Shunsheng Fu
6788,802,Monitored Natural Attenuation,RP-Lead,2010-01-22,ORC-enchanced MNA as per the 12/14/09 report,Shaobin Li
6790,2245,Confirmed Release,RP-Lead,2010-01-19,via crn - release found during piping replacement,Shaobin Li
6791,255,Case Transferred to HEER (regulated),RP-Lead,2010-01-22,there is no ust owner - rk,Shaobin Li
6792,2246,Confirmed Release,RP-Lead,2003-01-06,release was discovered during tank removal,Richard Takaba
6793,228,Site Assessment Ongoing,RP-Lead,2010-02-03,,Shaobin Li
6794,1835,Site Assessment Ongoing,RP-Lead,2010-02-03,"DOH letter dated January 21, 2010(U0120SL.",Shaobin Li
6795,2042,Site Cleanup Completed (NFA),RP-Lead,2010-01-21,"DOH NFA letter dated January 21, 2010(U0121SL)",Shaobin Li
6796,1005,Remedy Decision Pending (ongoing monitoring),RP-Lead,2010-01-22,,Shaobin Li
6797,2019,Remedy Decision Pending (ongoing monitoring),RP-Lead,2010-02-04,10/13/2009 rec semiannual gw monitoring ept,Shaobin Li
6798,2535,Active Remediation,RP-Lead,2010-02-04,11/30/2009 rec 9/2009 semi annual gw monitoring rept and product recovery rept,Shaobin Li
6799,1984,Active Remediation,RP-Lead,2010-02-04,11/30/2009 rec 9/2009 semi annual gw monitoring rept and product recovery rept,Shaobin Li
6800,2112,Monitored Natural Attenuation,RP-Lead,2010-02-09,,Shaobin Li
6801,2113,Monitored Natural Attenuation,RP-Lead,2010-02-09,semiannual groundwater monitoring as recommended in the report.,Shaobin Li
6802,2247,Confirmed Release,RP-Lead,2006-05-31,,Richard Takaba
6803,714,Site Assessment Ongoing,RP-Lead,2009-12-30,"December 30, 2009 letter and draft workplan hawaii phase ii.. Dated 12/209.",Shaobin Li
6804,2225,Site Assessment Ongoing,RP-Lead,2009-12-30,draft workplan hawaii phase ii.. Dated 12/209.,Shaobin Li
6805,2238,Site Assessment Ongoing,RP-Lead,2009-12-24,closure rept and Phase II Site Assessment 12.24.2009,Shaobin Li
6806,2211,LUST Cleanup Initiated,RP-Lead,2009-10-28,ust closure and assessment rept dated 10/6/2009,Shaobin Li
6807,2211,Site Cleanup Completed (NFA),RP-Lead,2010-02-11,DOH NFA letter dated 2/11/2010 (U0217SL)-Sli,Shaobin Li
6808,2248,Confirmed Release,RP-Lead,2010-02-08,,Josh Nagashima
6809,2222,Site Assessment Completed (delineated),RP-Lead,2009-11-30,,Josh Nagashima
6810,2134,LUST Cleanup Initiated,RP-Lead,2008-03-31,,Josh Nagashima
