Compliance Count ID,Compliance ID,StateSectionNumber,OriginalPenalty,FinalPenalty,SOCType,ComplianceDetailCommentsText,ViolationWithdrawn,ViolationResolved
5750,4921,{2000}  54(b)(4),100.0,100.0,,FC # 2846 issued from the desk for annual functionality on 2 ALLDs/RI,False,True
5751,4921,{2000}  54(b)(4),100.0,100.0,,FC # 2846 issued from the desk for line tightness test on 2 pipings/RI,False,True
5752,4949,,,0.0,,,False,False
5753,4950,,,0.0,,,False,False
5754,4951,,,0.0,,,False,False
5755,4952,,,0.0,,,False,False
5756,4953,,,0.0,,,False,False
5757,4954,,,0.0,,,False,False
5758,4955,{2000}  51(e)(2)(A)(ii),300.0,300.0,Not Detect,Failure to monitor leak detection of pressurized line.,False,True
5759,4956,{2000}  111,150.0,150.0,,Failure to maintain records of financial assurenace on site.  1/3/2009 rec certification of fr - rk,False,True
5760,4957,,,0.0,,,False,False
5761,4958,,,0.0,,,False,False
5762,4959,,,0.0,,,False,False
5763,4960,,,0.0,,,False,False
5764,4961,,,0.0,,,False,False
5765,4962,,,0.0,,,False,False
5766,4963,,,0.0,,,False,False
5767,4964,{2000}  42(b),50.0,0.0,,issue from the desk pending discussion with sup,True,True
5768,4964,{2000}  51(e)(1),900.0,900.0,Not Detect,issue from the desk pending discussion with sup. Fail to mon. 30 days - tanks.,False,True
5769,4964,{2000}  51(e)(2)(A)(ii),900.0,0.0,Not Detect,issue from the desk pending discussion with sup. Fail to mon 30 days-piping,True,True
5771,4965,{2000}  54(b)(4),50.0,50.0,,fail to maintain records for at least one yer,False,True
5774,4965,{2000}  51(e)(1),300.0,300.0,Not Detect,,False,True
5775,4966,{2000}  14(a),300.0,300.0,Not Prevent,FC issued from the desk/RI,False,True
5776,4967,,,0.0,,,False,False
5777,4968,,,0.0,,,False,False
5778,4969,,,0.0,,,False,False
5779,4970,,,0.0,,,False,False
5780,4971,,,0.0,,,False,False
5781,4972,,,0.0,,,False,False
5783,4973,,,0.0,,,False,False
5784,4974,,,0.0,,,False,False
5785,4975,,,0.0,,,False,False
5786,4976,,,0.0,,,False,False
5787,4829,{2000}  42(a)(2),150.0,150.0,Not Prevent,12/11/2008 isued from the desk - rk,False,True
5788,4829,{2000}  111,150.0,150.0,,12/11/2008 isued from the desk - rk,False,True
5789,4977,,,0.0,,,False,False
5790,4978,{2000}  51(e)(1),900.0,900.0,Not Detect,UST via ATG,False,True
5791,4965,{2000}  44(b)(5),150.0,150.0,Not Prevent,FAIL TO TEST CP AFTER 6 MONTHS OF REPAIRS AND INSTALLATION,False,True
5792,4979,,,0.0,,,False,False
5793,4980,,,0.0,,,False,False
5794,4981,,,0.0,,,False,False
5795,4982,,,0.0,,,False,False
5796,4983,,,0.0,,,False,False
5797,4984,,,0.0,,,False,False
5798,4985,,,0.0,,,False,False
5799,4986,,,0.0,,,False,False
5800,4987,{2000}  111,150.0,150.0,,Failure to have documents of financial assurance immediately available at the time of the inspection.  2/13/09 rec fr doc - rk  2/24/2009 rec certification of fr- rk,False,True
5801,4988,,,0.0,,,False,False
5802,4989,,,0.0,,,False,False
5803,4990,,,0.0,,,False,False
5804,4991,,,0.0,,,False,False
5805,4992,,,0.0,,,False,False
5806,4993,,,0.0,,,False,False
5807,4994,,,0.0,,,False,False
5808,4995,,,0.0,,,False,False
5809,4996,,,0.0,,,False,False
5811,4998,,,0.0,,,False,False
5812,4999,,,0.0,,,False,False
5813,5000,,,0.0,,,False,False
5814,5001,,,0.0,,,False,False
5815,5002,,,0.0,,,False,False
5816,5003,,,0.0,,,False,False
5817,5004,,,0.0,,,False,False
5818,5005,,,0.0,,,False,False
5819,5006,{2000}  51(a),900.0,0.0,Not Detect,No annual maint on 3 USTs,True,False
5820,5006,{2000}  51(a),900.0,0.0,Not Detect,NO annual maint on 3 pipings,True,False
5821,5007,,,0.0,,,False,False
5822,5008,,,0.0,,,False,False
5823,5009,,,0.0,,,False,False
5824,5011,,,0.0,,,False,False
5825,5012,,,0.0,,,False,False
5826,5013,,,0.0,,,False,False
5827,5014,,,0.0,,,False,False
5828,5015,,,0.0,,,False,False
5829,5016,,,0.0,,,False,False
5830,5017,,,0.0,,,False,False
5831,5018,,,0.0,,,False,False
5832,5006,{2000}  54(b)(3),150.0,150.0,,"FC #2848 withdrawn, issued FC #2849 from the desk for 3 tanks",False,True
5833,5006,{2000}  54(b)(3),150.0,150.0,,"FC #2848 withdrawn, issued FC #2849 from the desk  for 3 piping      3/23/2009 - FUP but no voicemail",False,True
5834,5010,{2000}  53(1),150.0,150.0,Not Detect,2/6/2009 letter from the desk - rk,False,True
5835,5019,,,0.0,,,False,False
5836,5020,,,0.0,,,False,False
5837,5021,,,0.0,,,False,False
5838,5022,,,0.0,,,False,False
5839,5023,,,0.0,,,False,False
5840,5024,,,0.0,,,False,False
5841,5025,,,0.0,,,False,False
5842,5026,,,0.0,,,False,False
5843,5027,,,0.0,,,False,False
5844,5028,,0.0,0.0,,,False,False
5845,5029,,,0.0,,,False,False
5846,5030,,,0.0,,,False,False
5847,5031,,,0.0,,,False,False
5848,5032,,,0.0,,,False,False
5849,5033,,,0.0,,,False,False
5850,5034,,,0.0,,,False,False
5851,5035,,,0.0,,,False,False
5852,5036,,,0.0,,,False,False
5853,5037,,,0.0,,,False,False
5854,5038,,,0.0,,,False,False
5855,5039,,,0.0,,,False,False
5856,5040,,,0.0,,,False,False
5857,5041,,,0.0,,,False,False
5858,5042,,,0.0,,,False,False
5859,5043,,,0.0,,,False,False
5860,5044,,,0.0,,,False,False
5861,5045,,,0.0,,,False,False
5862,5047,,,0.0,,,False,False
5863,5046,{2000}  51(a),600.0,600.0,Not Detect,issued from the desk - rk,False,True
5864,5046,{2000}  51(e)(2)(A)(ii),300.0,300.0,Not Detect,issued from the desk - rk,False,True
5865,5046,{2000}  53(1),150.0,150.0,Not Detect,issued from the desk - rk,False,True
5866,5051,,,0.0,,,False,False
5867,5052,{2000}  51(a),300.0,300.0,Not Detect,Failure to perform annual maintenance of leak detection equipment (12/27/06 - 12/27/07),False,True
5868,5053,,,0.0,,,False,False
5869,5054,,,0.0,,,False,False
5870,5055,,,0.0,,,False,False
5871,5056,,,0.0,,,False,False
5872,5057,,,0.0,,,False,False
5873,5058,,,0.0,,,False,False
5874,5059,,,0.0,,,False,False
5875,5060,,,0.0,,,False,False
5876,5061,,,0.0,,,False,False
5877,5062,,,0.0,,,False,False
5878,5063,,,0.0,,,False,False
5879,5064,,,0.0,,,False,False
5880,5065,,,0.0,,,False,False
5881,5066,,,0.0,,,False,False
5882,5067,{2000}  94(a)(1)-(2),150.0,0.0,,FC issued from the desk.     5/18/2009 - FC reduced to recordkeeping/RI,True,True
5883,5068,,,0.0,,,False,False
5884,5069,{2000}  94(b)(1)-(2),150.0,0.0,,FC issued form the desk         5/18/2009 - FC withdrawn/RI,True,True
5885,5070,,,0.0,,,False,False
5886,5072,,,0.0,,,False,False
5887,5073,,,0.0,,,False,False
5888,5074,,,0.0,,,False,False
5889,5075,,,0.0,,,False,False
5890,5076,,,0.0,,,False,False
5891,5077,,,0.0,,,False,False
5892,5078,,,0.0,,,False,False
5893,5079,,,0.0,,,False,False
5894,5080,,,0.0,,,False,False
5895,5081,,,0.0,,,False,False
5896,5082,,,0.0,,,False,False
5897,5083,,,0.0,,,False,False
5898,5084,,,0.0,,,False,False
5899,5085,,,0.0,,,False,False
5900,5086,,,0.0,,,False,False
5901,5087,,,0.0,,,False,False
5902,5088,,,0.0,,,False,False
5903,5089,,,0.0,,,False,False
5904,4921,{2000}  54(b)(4),150.0,150.0,,FC # 2846 issued from the desk for annual maintenance on annular sensors/RI,False,True
5907,5090,,,0.0,,,False,False
5908,5091,,,0.0,,,False,False
5909,5092,,,0.0,,,False,False
5910,5093,{2000}  51(a),600.0,600.0,Not Detect,Failure to provide annual maintenance of UST system at least every 12 months (11-27-07 to 11-27-08),False,True
5911,5093,{2000}  53(1),300.0,900.0,Not Detect,Failure to perform annual functionality test of PLLDs at least every 12 monyhs. (11-27-07 to 11-27-08,False,True
5912,5094,,,0.0,,,False,False
5913,5095,,,0.0,,,False,False
5914,5097,,,0.0,,,False,False
5915,5098,,,0.0,,,False,False
5916,5099,,,0.0,,,False,False
5917,5100,,,0.0,,,False,False
5918,5101,,,0.0,,,False,False
5919,5102,,,0.0,,,False,False
5920,5103,,,0.0,,,False,False
5921,5104,,,0.0,,,False,False
5922,5105,,,0.0,,,False,False
5923,5106,,,0.0,,,False,False
5924,5107,,,0.0,,,False,False
5925,5108,,,0.0,,,False,False
5926,5109,,,0.0,,,False,False
5927,5110,{2000}  51(d),300.0,300.0,Not Detect,"Failure to close a UST system that is unable to conform to leak detection requirements. (June 15, 2008 to December 6,  )",False,True
5928,5110,{2000}  51(a),300.0,300.0,Not Detect,"Failure to perform annual maintenance on UST system. (9-18-07 to 9-18-08, 12-6-08 to 4-15-09)",False,True
5929,5110,{2000}  54(b)(1),50.0,50.0,,Failure to maintain 3rd party certification for the Veeder Root TLS 300C at the UST site,False,True
5930,5111,,,0.0,,,False,False
5931,5112,,,0.0,,,False,False
5932,5113,,,0.0,,,False,False
5933,5114,,,0.0,,,False,False
5934,5115,,,0.0,,,False,False
5935,5116,,,0.0,,,False,False
5936,5117,,,0.0,,,False,False
5937,5118,,,0.0,,,False,False
5938,5119,,,0.0,,,False,False
5939,5120,,,0.0,,,False,False
5940,5121,,,0.0,,,False,False
5941,5122,,,0.0,,,False,False
5942,5123,,,0.0,,,False,False
5943,5124,,,0.0,,,False,False
5944,5125,,,0.0,,,False,False
5945,5126,,,0.0,,,False,False
5946,5127,{2000}  52(5),900.0,900.0,,,False,True
5947,5129,,,0.0,,,False,False
5948,5133,{2000}  51(a),900.0,900.0,Not Detect,for the piping,False,True
5950,5133,{2000}  53(1),450.0,450.0,Not Detect,ALLD,False,True
5951,5133,{2000}  51(a),900.0,900.0,Not Detect,for tank,False,True
5952,5134,{2000}  51(a),900.0,900.0,Not Detect,tanks,False,True
5953,5134,{2000}  53(1),450.0,450.0,Not Detect,alld,False,True
5954,5128,{2000}  51(a),600.0,600.0,Not Detect,tanks,False,True
6050,5214,,,0.0,,,False,False
5955,5128,{2000}  51(a),600.0,600.0,Not Detect,piping,False,True
5956,5128,{2000}  53(1),300.0,300.0,Not Detect,alld,False,True
5957,5128,{2000}  51(e)(2)(A)(ii),600.0,600.0,Not Detect,piping,False,True
5958,5128,{2000}  111,150.0,150.0,,,False,True
5960,5135,{2000}  94(a)(1)-(2),150.0,0.0,,,True,False
5962,5136,,,0.0,,,False,False
5963,5137,,,0.0,,,False,False
5964,5138,,,0.0,,,False,False
5965,5139,,,0.0,,,False,False
5966,5069,{2000}  94(a)(1)-(2),150.0,0.0,,FC issued from the desk         5/18/2009 - FC withdrawn/RI,True,True
5967,5067,{2000}  94(b)(1)-(2),150.0,0.0,,FC issued from the desk      5/18/2009 - FC reduced to recordkeeping/RI,True,True
5968,5140,,,0.0,,,False,False
5969,5131,{2000}  42(a)(1),150.0,150.0,Not Prevent,,False,True
5970,5131,{2000}  51(a),300.0,300.0,Not Detect,annual maint. on tank's RD equipment over 12 months,False,True
5971,5142,,,0.0,,,False,False
5972,5143,,,0.0,,,False,False
5973,5144,,,0.0,,,False,False
5974,5145,,,0.0,,,False,False
5975,5146,{2000}  51(e)(1),300.0,300.0,Not Detect,,False,True
5976,5146,{2000}  51(e)(2)(B),300.0,300.0,Not Detect,,False,True
5977,5147,,,0.0,,,False,False
5978,5148,,,0.0,,,False,False
5979,5149,,,0.0,,,False,False
5980,5150,,,0.0,,,False,False
5981,5151,{2000}  13(1),,0.0,Not Prevent,Installation of Flex piping siphon system -Pending Discussion with Rox,False,True
5982,5067,{2000}  111,150.0,150.0,,5/18/2009 - FC #2908 issued from the desk,False,True
5983,5069,{2000}  111,150.0,150.0,,5/18/2009 - FC #2909 issued from the desk,False,True
5984,5135,{2000}  94(b)(1)-(2),150.0,0.0,,,True,False
5985,5152,,,0.0,,,False,False
5986,5155,,,0.0,,,False,False
5987,5156,{2000}  51(e)(1),300.0,300.0,Not Detect,to be issued from desk,False,True
5988,5156,{2000}  51(e)(2)(B),300.0,300.0,Not Detect,to be issued from desk,False,True
5989,5156,{2000}  54(b)(2),50.0,50.0,,to be issued from desk,False,True
5990,5158,,,0.0,,,False,False
5991,5159,,,0.0,,,False,False
5992,5160,,,0.0,,,False,False
5993,5161,,,0.0,,,False,False
5994,5162,,,0.0,,,False,False
5995,5163,,,0.0,,,False,False
5996,5164,,,0.0,,,False,False
5997,5165,,,0.0,,,False,False
5998,5166,,,0.0,,,False,False
5999,5167,,,0.0,,,False,False
6000,5168,,,0.0,,,False,False
6001,5169,,,0.0,,,False,False
6002,5170,,,0.0,,,False,False
6003,5171,,,0.0,,,False,False
6004,5172,,,0.0,,,False,False
6006,5173,,,0.0,,,False,False
6007,5174,,,0.0,,,False,False
6008,5175,,,0.0,,,False,False
6009,5157,{2000}  51(e)(1),300.0,300.0,Not Detect,FC issued from the desk - tank,False,True
6010,5157,{2000}  51(e)(2)(B),300.0,300.0,Not Detect,FC issued from the desk - piping,False,True
6011,5176,{2000}  51(e)(1),1200.0,1200.0,Not Detect,"Failure to monitor tanks (4) for leak detection at least every 30 days. (June 6, 2008 to October 6, 2008)",False,True
6013,5177,,,0.0,,,False,False
6014,5178,,,0.0,,,False,False
6015,5179,,,0.0,,,False,False
6016,5183,,,0.0,,,False,False
6017,5184,,,0.0,,,False,False
6018,5185,{2000}  14(a),300.0,300.0,Not Prevent,FC issued from the desk for overfill prevention issue,False,True
6019,5186,,,0.0,,,False,False
6020,5187,,,0.0,,,False,False
6021,5188,{2000}  51(a),600.0,600.0,Not Detect,Failure to provide annual maintenance for two (2) UST systems.  (11-28-07 to 11-28-08),False,True
6022,5188,{2000}  53(1),300.0,300.0,Not Detect,Failure to provide annual functionality test on two (2) ALLD's.  (11-28-07 to 11-28-08),False,True
6023,5189,{2000}  54(b)(4),50.0,50.0,,FC #2918 issued from the desk       7/22/2009 -req extension to 8/17/2009-RI,False,True
6024,5182,,,0.0,,,False,False
6025,4296,,,0.0,,,False,False
6026,5180,,,0.0,,,False,False
6027,5197,,,0.0,,,False,False
6028,5198,,,0.0,,,False,False
6029,5199,,,0.0,,,False,False
6030,5201,,,0.0,,,False,False
6031,5202,{2000}  51(a),300.0,0.0,Not Detect,"Failure to perform annual maintenance on tank interstitial sensor.  (June 23, 2008 to June 23, 2009",True,False
6032,5202,{2000}  111,150.0,0.0,,"Failure to have current FR records on site at the time of inspection. (March 2008 - June, 2009",True,False
6033,5130,{2000}  111,150.0,150.0,,FC 2919 issued form the desk/RI,False,True
6034,5196,,,0.0,,,False,False
6035,5193,,,0.0,,,False,False
6036,5192,,,0.0,,,False,False
6037,5195,,,0.0,,,False,False
6038,5194,,,0.0,,,False,False
6039,5191,,,0.0,,,False,False
6040,5141,,,0.0,,,False,False
6041,5205,,,0.0,,,False,False
6042,5206,,,0.0,,,False,False
6043,5207,,,0.0,,,False,False
6044,5208,,,0.0,,,False,False
6045,5209,,,0.0,,,False,False
6046,5210,,,0.0,,,False,False
6047,5211,,,0.0,,,False,False
6048,5212,,,0.0,,,False,False
6049,5213,,,0.0,,,False,False
6051,5215,,,0.0,,,False,False
6052,5216,,,0.0,,,False,False
6053,5217,,,0.0,,,False,False
6054,5218,,,0.0,,,False,False
6055,5219,,,0.0,,,False,False
6056,5220,,,0.0,,,False,False
6057,5221,,,0.0,,,False,False
6058,5222,,,0.0,,,False,False
6059,5223,,,0.0,,,False,False
6060,5224,,,0.0,,,False,False
6061,5225,,,0.0,,,False,False
6062,5226,,,0.0,,,False,False
6063,5227,,,0.0,,,False,False
6064,5228,{2000}  52(5),300.0,300.0,,,False,True
6065,5229,,,0.0,,,False,False
6066,5230,{2000}  111,150.0,150.0,,Failure to keep records of financial assurance on site.,False,True
6067,5231,,,0.0,,,False,False
6068,5232,{2000}  51(e)(1),1200.0,1200.0,Not Detect,Failure to monitor four (4) tanks at least every 30 days fpr releases using one of the methods listed in sections 11-281-52 (4 through 8),False,True
6069,5233,,,0.0,,,False,False
6070,5234,,,0.0,,,False,False
6071,5235,,,0.0,,,False,False
6072,5236,,,0.0,,,False,False
6073,5237,{2000}  54(b)(2),100.0,100.0,,piping,False,True
6074,5237,{2000}  54(b)(2),150.0,150.0,,UST,False,True
6075,5238,,,0.0,,,False,False
6076,5239,,,0.0,,,False,False
6077,5240,,,0.0,,,False,False
6078,5241,,,0.0,,,False,False
6079,5242,,,0.0,,,False,False
6080,5243,,,0.0,,,False,False
6081,5244,,,0.0,,,False,False
6082,5245,,,0.0,,,False,False
6083,5246,,,0.0,,,False,False
6084,5247,,,0.0,,,False,False
6085,5249,{2000}  51(e)(1),600.0,600.0,Not Detect, from the desk,False,True
6086,5249,{2000}  51(e)(2)(A)(i),600.0,600.0,, from the desk,False,True
6087,5249,{2000}  54(a),300.0,300.0,, from the desk,False,True
6088,5250,,,0.0,,,False,False
6089,5252,,,0.0,,,False,False
6090,5253,,,0.0,,,False,False
6091,5251,{2000}  21(3),150.0,150.0,,FC 2923 issued from the desk/RI,False,True
6092,5254,,,0.0,,,False,False
6093,5255,,,0.0,,,False,False
6094,5256,,,0.0,,,False,False
6095,5257,,,0.0,,,False,False
6096,5258,,,0.0,,,False,False
6097,5259,,,0.0,,,False,False
6098,5261,,,0.0,,,False,False
6099,5262,,,0.0,,,False,False
6100,5263,{2000}  51(a),300.0,300.0,Not Detect,Failure to perform annual maintenance on leak detection equip. (2-16-07 to 2-16-08),False,True
6101,5263,{2000}  53(1),150.0,150.0,Not Detect,Failure to perform annual functionality test (3GPH) of ALLD (2-16-07 to 2-16-08),False,True
6102,5264,,,0.0,,,False,False
6103,5265,,,0.0,,,False,False
6104,5266,,,0.0,,,False,False
6105,5267,,,0.0,,,False,False
6106,5268,{2000}  51(e)(1),300.0,0.0,Not Detect,Failure to monitor tank for leak detection at least every 30 days (2/1/09 to 3/9/09),True,False
6107,5268,{2000}  51(e)(2)(A)(ii),300.0,0.0,Not Detect,Failure to monitor piping for leak detection at least every 30 days (8/4/08 to 8/4/09),True,False
6108,5269,,,0.0,,,False,False
6109,5270,{2000}  51(e)(1),300.0,300.0,Not Detect,,False,True
6110,5270,{2000}  51(e)(2)(A)(ii),300.0,300.0,Not Detect,,False,True
6111,5271,,,0.0,,,False,False
6112,5273,,,0.0,,,False,False
6113,5274,,,0.0,,,False,False
6114,5275,,,0.0,,,False,False
6115,5276,,,0.0,,,False,False
6116,5277,,,0.0,,,False,False
6117,5278,,,0.0,,,False,False
6118,5279,,,0.0,,,False,False
6119,5280,,,0.0,,,False,False
6120,5281,,,0.0,,,False,False
6121,5282,,,0.0,,,False,False
6122,5283,,,0.0,,,False,False
6123,5285,,,0.0,,,False,False
6124,5286,,,0.0,,,False,False
6125,5287,,,0.0,,,False,False
6126,5288,,,0.0,,,False,False
6127,5289,,,0.0,,,False,False
6128,5290,,,0.0,,,False,False
6129,5291,,,0.0,,,False,False
6130,5292,,,0.0,,,False,False
6131,5293,,,0.0,,,False,False
6132,5294,{2000}  94(b)(1)-(2),150.0,150.0,,,False,True
6133,5294,{2000}  94(a)(1)-(2),150.0,150.0,,,False,True
6134,5295,,,0.0,,,False,False
6135,5284,,,0.0,,,False,False
6136,5272,,,0.0,,,False,False
6137,5296,{2000}  23,20000.0,20000.0,,,False,True
6138,5296,{2000}  82(b),25000.0,20000.0,,,False,True
6139,5297,{2000}  82(b),20000.0,15000.0,,"this NOVO is combined with 9-100914.  The consent order did not give the breakdown of penalty amount.  the total novo is $55,000.  Therefore, I arbitary minus 5,000 from the common violation  (82(a) - rk",False,True
6140,5298,{2000}  51(e)(1),600.0,600.0,Not Detect,"failure to monitor two (2) tanks for leak detection at least every 30 days.  June, 2008 to June, 2009.  Citation issue from desk.",False,True
6141,5299,,,0.0,,,False,False
6142,5300,,,0.0,,,False,False
6143,5301,,,0.0,,,False,False
6144,5302,,,0.0,,,False,False
6145,5303,,,0.0,,,False,False
6146,5305,,,0.0,,,False,False
6147,5306,,,0.0,,,False,False
6148,5307,,,0.0,,,False,False
6149,5308,,,0.0,,,False,False
6150,5309,,,0.0,,,False,False
6151,5310,,,0.0,,,False,False
6152,5311,,,0.0,,,False,False
6153,5312,,,0.0,,,False,False
6154,5314,,,0.0,,,False,False
6155,5319,,,0.0,,,False,False
6156,5315,{2000}  54(b)(4),50.0,50.0,,FC issued from the desk- for piping,False,True
6157,5315,{2000}  54(b)(4),50.0,50.0,,FC issued from the desk- for tank,False,True
6158,5321,,,0.0,,,False,False
6159,5322,,,0.0,,,False,False
6160,5323,,,0.0,,,False,False
6161,5318,{2000}  51(e)(1),,0.0,Not Detect,Failure to monitor tanks at least every 30 days.,False,True
6162,5318,{2000}  54(b)(3),,0.0,,Failure to have current annual maintenance report at the UST site for inspection.,False,True
6163,5318,{2000}  45(d)(1),,0.0,,Failure to make records immediately available for inspection,False,True
6164,5318,{2000}  111,,43875.0,,Failure to make records of financial assurance immediately avaiable for inspection,False,True
6165,5318,{2000}  54(b)(1),,0.0,,Failure to make third party certification of leak detection equipment immediately avaiable for inspection.,False,True
6166,5318,{2000}  54(b)(5),,0.0,,Failure to make operating manuals of leak detection equipment immediately avaiable for inspection.,False,True
6168,5316,{2000}  54(b)(2),150.0,150.0,,FC issued from the desk,False,True
6169,5324,,,0.0,,,False,False
6170,5325,,,0.0,,,False,False
6171,5326,,,0.0,,,False,False
6172,5320,{2000}  45(c)(2),150.0,150.0,,FC #2928 issued from the desk,False,True
6173,5320,{2000}  54(b)(2),150.0,150.0,,FC #2928 issued from the desk,False,True
6174,5327,,,0.0,,,False,False
6175,5328,,,0.0,,,False,False
6176,5329,,,0.0,,,False,False
6177,5317,{2000}  54(b)(3),50.0,0.0,,FC# 2929 issued from the desk,True,False
6178,5330,{2000}  54(b)(3),100.0,100.0,,FC issued from the desk,False,True
