FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,Piping Style,Safe Suction,American Suction,High Pressure Or Bulk Piping,Piping Material FRP,Piping Material Gal Steel,Piping Material Stainless Steel,Piping Material Steel,Piping Material Copper,Piping Material Flex,Piping Material No Piping,Piping Material Other,Piping Material Unknown,Piping Flex Connector,Piping Corrosion Protection Sacrificial Anode,Piping Corrosion Protection Impressed Current,Piping Corrosion Protection Cathodic Not Required,Piping Corrosion Protection Other,Piping Corrosion Protection Unknown,Piping Line Leak Detector,Piping Automated Intersticial Monitoring,Piping Line Test Annual,Piping Line Test3yr,Piping Groundwater Monitoring,Piping Vapor Monitoring,Piping Interstitial Monitoring,Piping Statistical Inventory Reconciliation,Piping Release Detection Other,Piping Subpart KLine Test,Piping Subpart KOther,Pipe Tank Top Sump,Pipe Tank Top Sump Wall Type,Piping Wall Type,Pipe Trench Liner,Pipe Secondary Containment Other,Pipe Secondary Containment Unknown
1002743,1002743-1,1,1002743-1-1,1,1002743-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1002743,1002743-2,2,1002743-2-1,1,1002743-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003095,1003095-1,1,1003095-1-1,1,1003095-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003097,1003097-1,1,1003097-1-1,1,1003097-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003097,1003097-2,2,1003097-2-1,1,1003097-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003097,1003097-3,3,1003097-3-1,1,1003097-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003097,1003097-4,4,1003097-4-1,1,1003097-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003100,1003100-1,1,1003100-1-1,1,1003100-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003100,1003100-2,2,1003100-2-1,1,1003100-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003100,1003100-3,3,1003100-3-1,1,1003100-3-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003128,1003128-1,1,1003128-1-1,1,1003128-1-1-1,Other,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003535,1003535-2,2,1003535-2-1,1,1003535-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003670,1003670-1,1,1003670-1-1,1,1003670-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003888,1003888-1,1,1003888-1-1,1,1003888-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003888,1003888-2,2,1003888-2-1,1,1003888-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1003900,1003900-2,2,1003900-2-1,1,1003900-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-1,1,1004513-1-1,1,1004513-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-2,2,1004513-2-1,1,1004513-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-3,3,1004513-3-1,1,1004513-3-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-4,4,1004513-4-1,1,1004513-4-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-5,5,1004513-5-1,1,1004513-5-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004513,1004513-6,6,1004513-6-1,1,1004513-6-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-1,1,1004517-1-1,1,1004517-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-2,2,1004517-2-1,1,1004517-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-3,3,1004517-3-1,1,1004517-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-4,4,1004517-4-1,1,1004517-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-5,5,1004517-5-1,1,1004517-5-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-6,6,1004517-6-1,1,1004517-6-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-7,7,1004517-7-1,1,1004517-7-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004517,1004517-8,8,1004517-8-1,1,1004517-8-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004527,1004527-1,1,1004527-1-1,1,1004527-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004547,1004547-1,1,1004547-1-1,1,1004547-1-1-1,Suction,No,Yes,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004547,1004547-2,2,1004547-2-1,1,1004547-2-1-1,Suction,No,Yes,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004547,1004547-3,3,1004547-3-1,1,1004547-3-1-1,Suction,No,Yes,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004745,1004745-1,1,1004745-1-1,1,1004745-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004745,1004745-2,2,1004745-2-1,1,1004745-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004745,1004745-3,3,1004745-3-1,1,1004745-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004747,1004747-1,1,1004747-1-1,1,1004747-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004747,1004747-2,2,1004747-2-1,1,1004747-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004747,1004747-3,3,1004747-3-1,1,1004747-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004747,1004747-4,4,1004747-4-1,1,1004747-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004842,1004842-1,1,1004842-1-1,1,1004842-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004842,1004842-2,2,1004842-2-1,1,1004842-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004842,1004842-3,3,1004842-3-1,1,1004842-3-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004842,1004842-4,4,1004842-4-1,1,1004842-4-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1004842,1004842-5,5,1004842-5-1,1,1004842-5-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1005432,1005432-1,1,1005432-1-1,1,1005432-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
1006001,1006001-1,1,1006001-1-1,1,1006001-1-1-1,Unknown,No,No,Unknown,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1006001,1006001-2,2,1006001-2-1,1,1006001-2-1-1,Unknown,No,No,Unknown,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
1006003,1006003-1,1,1006003-1-1,1,1006003-1-1-1,Unknown,No,No,Unknown,No,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,No,No,No,Unknown,,Unknown,No,Unknown,Yes
110,0000110-1,1,0000110-1-1,1,0000110-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
111,0000111-1,1,0000111-1-1,1,0000111-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
118,0000118-1,1,0000118-1-1,1,0000118-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
118,0000118-2,2,0000118-2-1,1,0000118-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
13,0000013-1,1,0000013-1-1,1,0000013-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
13,0000013-2,2,0000013-2-1,1,0000013-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
13,0000013-3,3,0000013-3-1,1,0000013-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
136,0000136-1,1,0000136-1-1,1,0000136-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
136,0000136-2,2,0000136-2-1,1,0000136-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
139,0000139-1,1,0000139-1-1,1,0000139-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
139,0000139-2,2,0000139-2-1,1,0000139-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
139,0000139-3,3,0000139-3-1,1,0000139-3-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
139,0000139-4,4,0000139-4-1,1,0000139-4-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
139,0000139-5,5,0000139-5-1,1,0000139-5-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
145,0000145-1,1,0000145-1-1,1,0000145-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
145,0000145-2,2,0000145-2-1,1,0000145-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
149,0000149-1,1,0000149-1-1,1,0000149-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
149,0000149-2,2,0000149-2-1,1,0000149-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
153,0000153-1,1,0000153-1-1,1,0000153-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
163,0000163-1,1,0000163-1-1,1,0000163-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
164,0000164-1,1,0000164-1-1,1,0000164-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
164,0000164-2,2,0000164-2-1,1,0000164-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
18,0000018-1,1,0000018-1-1,1,0000018-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
18,0000018-2,2,0000018-2-1,1,0000018-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
18,0000018-3,3,0000018-3-1,1,0000018-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
185,0000185-1,1,0000185-1-1,1,0000185-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
187,0000187-1,1,0000187-1-1,1,0000187-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000002,2000002-1,1,2000002-1-1,1,2000002-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000002,2000002-2,2,2000002-2-1,1,2000002-2-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000003,2000003-1,1,2000003-1-1,1,2000003-1-1-1,Suction,Yes,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000003,2000003-2,2,2000003-2-1,1,2000003-2-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000003,2000003-3,3,2000003-3-1,1,2000003-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,,Double walled,No,Unknown,No
2000004,2000004-1,1,2000004-1-1,1,2000004-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000005,2000005-1,1,2000005-1-1,1,2000005-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000008,2000008-1,1,2000008-1-1,1,2000008-1-1-1,Other,No,No,Unknown,No,No,No,No,No,No,No,Yes,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000009,2000009-2,2,2000009-2-1,1,2000009-2-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000009,2000009-4,4,2000009-4-1,1,2000009-4-1-1,Suction,Yes,No,Unknown,No,No,No,No,No,No,No,No,Yes,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000012,2000012-1,1,2000012-1-1,1,2000012-1-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000013,2000013-1,1,2000013-1-1,1,2000013-1-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000013,2000013-2,2,2000013-2-1,1,2000013-2-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000013,2000013-3,3,2000013-3-1,1,2000013-3-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000013,2000013-4,4,2000013-4-1,1,2000013-4-1-1,Pressure,No,No,Unknown,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000014,2000014-2,2,2000014-2-1,1,2000014-2-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000014,2000014-3,3,2000014-3-1,1,2000014-3-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000014,2000014-4,4,2000014-4-1,1,2000014-4-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000014,2000014-5,5,2000014-5-1,1,2000014-5-1-1,"Non-operational (e.g., fill line, vent line, gravity)",No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000015,2000015-1,1,2000015-1-1,1,2000015-1-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000015,2000015-2,2,2000015-2-1,1,2000015-2-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000015,2000015-3,3,2000015-3-1,1,2000015-3-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000015,2000015-4,4,2000015-4-1,1,2000015-4-1-1,Pressure,No,No,Unknown,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-3,3,2000016-3-1,1,2000016-3-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-4,4,2000016-4-1,1,2000016-4-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-7,7,2000016-7-1,1,2000016-7-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-8,8,2000016-8-1,1,2000016-8-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-13,13,2000016-13-1,1,2000016-13-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000016,2000016-14,14,2000016-14-1,1,2000016-14-1-1,Other,No,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
2000017,2000017-1,1,2000017-1-1,1,2000017-1-1-1,Suction,Yes,No,Unknown,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,Yes,Unknown,No,No,No,No,No,No,No,Yes,No,No,Unknown,,Single walled,No,No,No
