FacilityID,TankID,TankName,TankLocation,TankStatus,FederallyRegulated,FieldConstructed,EmergencyGenerator,AirportHydrantSystem,MultipleTanks,TankClosureDate,TankInstallationDate,CompartmentalizedUST,NumberOfCompartments,TankMaterialDescription,TankCorrosionProtectionSacrificialAnode,TankCorrosionProtectionImpressedCurrent,TankCorrosionProtectionCathodicNotRequired,TankCorrosionProtectionInteriorLining,TankCorrosionProtectionOther,TankCorrosionProtectionUnknown,TankSecondaryContainment,CertOfInstallation,CertOfInstallationOther,DispenserID,DispenserUDC,DispenserUDCWallType
2365,12936,1976-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1976.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2372,12938,2002-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2002.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2373,12940,1999-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1999.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2375,12942,1960-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1960.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2375,12943,1970-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1970.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2375,12944,1971-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1971.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2377,12946,1990-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2379,12947,1966-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1966.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2383,12949,1970-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1970.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2385,12950,1978-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1978.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2387,12951,1954-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1954.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2391,12955,1970-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1970.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2391,12956,1970-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1970.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2395,12961,1956-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1956.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2403,12972,2003-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2003.0,No,1,Protected fiberthane steel tank,No,No,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2406,12977,1988-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1988.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2406,19152,2020-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2407,12979,2000-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2000.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2408,12980,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2409,12981,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2416,12988,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2417,12990,1999-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1999.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2418,12992,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2419,12993,1973-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1973.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2422,12995,1970-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1970.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2423,12996,-1-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2424,12997,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2425,12998,1989-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1989.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2427,12999,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2428,13000,1963-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1963.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2435,13012,1998-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1998.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2436,13013,1993-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1993.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2450,13026,-1-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2451,16406,2009-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2452,16017,2008-3-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2452,13028,1994-1-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1994.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2452,13029,2004-2--2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2004.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2455,13032,2001-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2001.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2456,13034,1999-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1999.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2463,13040,1965-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1965.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2464,13041,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2464,13042,1994-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2464,13043,1994-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2464,13044,2004-4-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2004.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2466,13046,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2466,13047,1994-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2466,13048,1994-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,PSteel with impressed current,No,Yes,No,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2467,13051,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2468,13052,1963-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1963.0,No,1,Unprotected Steel,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2469,13053,1994-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1994.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2470,13054,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1994.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2472,13055,1994-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1994.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2473,13059,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2473,13060,1994-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2475,19008,2020-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2475,19009,2020-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2476,13066,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2478,13068,1994-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2478,13069,1994-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2479,13073,1994-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1994.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2484,13076,1998-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1998.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2485,13080,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2485,13081,1995-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2486,16946,1995-4,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2486,17157,2011-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2492,16196,2008-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2492,13092,1995-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2492,13093,1995-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2495,13096,1995-3,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2496,13098,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2499,13103,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2500,13109,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2501,13110,1995-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2587,13114,1990-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2588,13115,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2590,19088,2020-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2590,19089,2020-2-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,3,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2592,13123,1995-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2594,13124,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2600,13128,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2602,18874,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2605,18541,2017-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2017.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2605,18542,2017-3,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,2017.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2606,13134,1997-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1997.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2609,13138,1995-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2609,13139,1995-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2611,13149,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2612,13151,1999-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1999.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2613,13152,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2613,13153,1996-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2614,13156,2004-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,2004.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2616,17214,2011-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2618,13159,1997-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2620,13161,1992-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1992.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2621,13163,1990-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1990.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2625,13173,1991-1,Underground (entirely buried),ACTIVE,No,Unknown,Yes,Unknown,No,,1991.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2629,13174,1996-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1996.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2630,13175,1996-1-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,1996.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2630,13176,2005-2-M,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,Yes,,2005.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2631,13178,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,Yes,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2634,13182,2005-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,2005.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2635,16539,1994-2,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2637,13187,1997-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1997.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2638,13188,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2639,13189,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2640,16676,1996-1-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,,Yes,2,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2641,13195,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Polyethylene jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2644,13196,1995-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1995.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2645,13197,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
2647,13198,1986-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1986.0,No,1,Fiberglass reinforced plastic,No,No,Yes,No,No,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2648,13199,1996-1,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Protected steel fiberglass lined,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2648,13200,1996-2-2,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,Yes,2,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2648,13201,1996-3,Underground (entirely buried),ACTIVE,Yes,Unknown,No,Unknown,No,,1996.0,No,1,Protected steel fiberglass lined,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2649,13202,1996-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1996.0,No,1,Protected steel,No,No,No,No,Yes,Unknown,Double wall,Unknown,Unknown,Unknown,Unknown,Unknown
2650,13203,1996-1,Underground (entirely buried),ACTIVE,No,Unknown,No,Unknown,No,,1996.0,No,1,Fiberglass jacketed steel,No,No,Yes,No,No,Unknown,Jacketed,Unknown,Unknown,Unknown,Unknown,Unknown
