FacilityID,TankID,TankName,CompartmentID,CompartmentName,PipingID,PipingStyle,SafeSuction,AmericanSuction,HighPressureOrBulkPiping,PipingMaterialFRP,PipingMaterialGalSteel,PipingMaterialStainlessSteel,PipingMaterialSteel,PipingMaterialCopper,PipingMaterialFlex,PipingMaterialNoPiping,PipingMaterialOther,PipingMaterialUnknown,PipingFlexConnector,PipingCorrosionProtectionSacrificialAnode,PipingCorrosionProtectionImpressedCurrent,PipingCorrosionProtectionCathodicNotRequired,PipingCorrosionProtectionOther,PipingCorrosionProtectionUnknown,PipingLineLeakDetector,PipingAutomatedIntersticialMonitoring,PipingLineTestAnnual,PipingLineTest3yr,PipingGroundwaterMonitoring,PipingVaporMonitoring,PipingInterstitialMonitoring,PipingStatisticalInventoryReconciliation,PipingReleaseDetectionOther,PipingSubpartKLineTest,PipingSubpartKOther,PipeTankTopSump,PipeTankTopSumpWallType,PipingWallType,PipeTrenchLiner,PipeSecondaryContainmentOther,PipeSecondaryContainmentUnknown
5-000141,2,4,8451,4,,Suction,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000141,3,2,8452,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
5-000141,4,1,8453,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
5-000141,5,6,8454,6,,Non-operational,No,No,No,No,No,No,No,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000142,1,5,8456,5,,Non-operational,No,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000142,2,3,8457,3,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000142,3,1,8458,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000142,4,2,8459,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,1,4,8461,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,2,5,8462,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,3,6,8463,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,4,3,8464,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,5,2,8465,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000143,6,1,8466,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000144,1,5,8468,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000144,2,1,8469,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000144,3,2,8470,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000144,4,3,8471,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000144,5,4,8472,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000145,1,1,8473,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000145,2,2,8474,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000145,3,3,8475,3,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,1,10,8476,10,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,10,9,8485,9,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,2,1,8477,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,3,2,8478,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,4,3,8479,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,5,4,8480,4,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,6,5,8481,5,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,7,6,8482,6,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,8,7,8483,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000146,9,8,8484,8,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,1,1,8486,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,2,2,8487,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,3,3,8488,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,4,4,8489,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,5,5,8490,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000147,6,6,8491,6,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000148,1,1,8492,1,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
5-000148,10,10,8501,10,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000148,2,2,8493,2,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
5-000148,3,3,8494,3,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Double Walled,No,No,No
5-000148,4,4,8495,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000148,5,5,8496,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000148,6,6,8497,6,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000148,7,7,8498,7,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000148,8,8,8499,8,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000148,9,9,8500,9,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000150,1,1,8506,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000150,2,2,8507,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000150,3,3,8508,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,1,8,8509,8,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000152,10,10,8518,10,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000152,11,11,8519,11,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000152,2,9,8510,9,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000152,3,1,8511,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,4,2,8512,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,5,3,8513,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,6,4,8514,4,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,7,5,8515,5,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,8,6,8516,6,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000152,9,7,8517,7,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,1,9,8520,9,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,10,10,13393,10,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,11,11,13400,11,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,2,7,8521,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,3,8,8522,8,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,4,5,8523,5,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,5,6,8524,6,,Suction,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,6,1,8525,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,7,2,8526,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,8,3,8527,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000153,9,4,8528,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,1,1,8529,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,2,2,8530,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,3,3,8531,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,4,4,8532,4,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,5,5,8533,5,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,6,6,8534,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,7,7,8535,7,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,8,8,8536,8,,Suction,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000154,9,9,8537,9,,Suction,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,1,1,8538,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,2,2,8539,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,3,3,8540,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,4,4,8541,4,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,5,5,8542,5,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000155,6,6,8543,6,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,1,1,8544,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,2,2,8545,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,3,3,8546,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,4,4,8547,4,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,5,5,8548,5,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000156,6,6,8549,6,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000156,7,1,8550,1,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000156,8,8,8551,8,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000156,8,8,12123,8,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000157,1,1,8552,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000157,2,2,8553,2,,Unknown,No,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,1,9,8554,9,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,10,10,8563,10,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,2,7,8555,7,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,3,8,8556,8,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,4,6,8557,6,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,5,1,8558,1,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
5-000158,6,2,8559,2,,Pressure,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Single Walled,No,No,No
5-000158,7,3,8560,3,,Suction,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,8,4,8561,4,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000158,9,5,8562,5,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000159,1,1,8564,1,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000159,2,2,8565,2,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000159,3,3,8566,3,,Pressure,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,1,1,8567,1,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,10,10,8576,10,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,10,10,12124,10,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,11,11,15549,11,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,11,11,15550,11,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,12,12,15551,12,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,12,12,15552,12,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,12,12,15553,12,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
5-000160,2,2,8568,2,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,3,3,8569,3,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,4,4,8570,4,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,5,5,8571,5,,Unknown,No,No,No,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,6,6,8572,6,,Pressure,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Unknown,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unknown,Single Walled,No,No,No
5-000160,7,7,8573,7,,Pressure,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Unknown,Double Walled,No,No,No
