FacilityID,FacilityName,OwnerType,FacilityType1,FacilityType2,FacilityAddress1,FacilityAddress2,FacilityCity,FacilityCounty,FacilityZipCode,FacilityState,FacilityEPARegion,FacilityTribalSite,FacilityTribe,FacilityLatitude,FacilityLongitude,FacilityCoordinateSource,FacilityOwnerCompanyName,FacilityOperatorCompanyName,FinancialResponsibilityObtained,FinancialResponsibilityBondRatingTest,FinancialResponsibilityCommercialInsurance,FinancialResponsibilityGuarantee,FinancialResponsibilityLetterOfCredit,FinancialResponsibilityLocalGovernmentFinancialTest,FinancialResponsibilityRiskRetentionGroup,FinancialResponsibilitySelfInsuranceFinancialTest,FinancialResponsibilityStateFund,FinancialResponsibilitySuretyBond,FinancialResponsibilityTrustFund,FinancialResponsibilityOtherMethod,USTReportedRelease,AssociatedLUSTID,DispenserID,DispenserUDC,DispenserUDCWallType
3-000334,Exxon Rose Hill,Private Organization,Retail fuel sales (non-marina),,3080 New Castle Avenue,,New Castle,New Castle,19720,DE,3,,,39.706269,-75.550166,Map interpolation,Exxon,,No,,,,,,,,No,,,,Yes,N8711053,,,
3-000335,Exxon James L Gardner,Private Organization,Retail fuel sales (non-marina),,1705 Lovering Avenue,,Wilmington,New Castle,19806,DE,3,,,39.760358,-75.55963,Map interpolation,Exxon,,No,,,,,,,,No,,,,Yes,N9108180,,,
3-000336,SMO #280,Private Organization,Retail fuel sales (non-marina),,261 South Dupont Highway,,New Castle,New Castle,19720,DE,3,,,39.6527,-75.6192,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1310103,,,
3-000337,SMO #291,Private Organization,Retail fuel sales (non-marina),,300 Chapman Road,,Newark,New Castle,19702,DE,3,,,39.6687,-75.6717,Map interpolation,The Wills Group,,Yes,NO,YES,NO,YES,NO,,NO,No,NO,NO,,Yes,N1901011,,,
3-000338,Henrys Exxon Service Center,Private Organization,Retail fuel sales (non-marina),,4900 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.720819,-75.662938,Map interpolation,Exxon,,No,,,,,,,,No,,,,Yes,N0606051,,,
3-000339,Exxon #24786 New Castle,Private Organization,Retail fuel sales (non-marina),,1401 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.689358,-75.582877,Map interpolation,Exxon Mobil C/O Gilbarco Veeder-Root,"Galvin, Cliff ",No,,,,,,,,No,,,,Yes,N0605049,,,
3-000340,SMO #283,Private Organization,Retail fuel sales (non-marina),,2007 Newport Gap Pike,,Wilmington,New Castle,19808,DE,3,,,39.7359,-75.6301,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1305044,,,
3-000341,SMO #288,Private Organization,Retail fuel sales (non-marina),,4600 Ogletown Stanton Road,,Newark,New Castle,19713,DE,3,,,39.6864,-75.6823,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1811098,,,
3-000342,SMO #293,Private Organization,Retail fuel sales (non-marina),,5301 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.8293,-75.5437,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1906056,,,
3-000343,Airport Exxon #25368 New Castle,Private Organization,Retail fuel sales (non-marina),,233 Churchmans Rd,,New Castle,New Castle,19720,DE,3,,,39.6772,-75.6261,Map interpolation,Exxon Mobil C/O Gilbarco Veeder-Root,,No,,,,,,,,No,,,,Yes,N0402035,,,
3-000344,SMO #285,Private Organization,Retail fuel sales (non-marina),,1001 Centre Road,,Wilmington,New Castle,19805,DE,3,,,39.7475,-75.6105,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2110059,,,
3-000345,Capital Trail Exxon,Private Organization,Retail fuel sales (non-marina),,1530 Capitol Trail,,Newark,New Castle,19711,DE,3,,,39.699066,-75.704358,Map interpolation,Exxon,,No,,,,,,,,No,,,,Yes,N9612209,,,
3-000346,SMO #290,Private Organization,Retail fuel sales (non-marina),,4101 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.8094,-75.5488,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1712145,,,
3-000347,SMO #284,Private Organization,Retail fuel sales (non-marina),,820 South College Avenue,,Newark,New Castle,19713,DE,3,,,39.6543,-75.7521,Map interpolation,"Dash In Food Stores, Inc",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1001003,,,
3-000348,University BP #2465,Private Organization,Retail fuel sales (non-marina),,121 Elkton Road,,Newark,New Castle,19711,DE,3,,,39.6794,-75.7599,Map interpolation,GPM Investments LLC,"Singh, Paramgit ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1106113,,,
3-000349,SMO #287,Private Organization,Retail fuel sales (non-marina),,1801 Foulk Road,,Wilmington,New Castle,19810,DE,3,,,39.8087,-75.5155,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1209075,,,
3-000350,SMO #295,Private Organization,Retail fuel sales (non-marina),,414 Main Street,,Stanton,New Castle,19804,DE,3,,,39.7125,-75.6479,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2101012,,,
3-000351,Former Lamplugh Gulf Station,Private Organization,Retail fuel sales (non-marina),,111 North Union Street,,Wilmington,New Castle,19805,DE,3,,,39.747419,-75.574422,Map interpolation,Delaware Auto Group,,No,,,,,,,,No,,,,Yes,N9810186,,,
3-000352,Exxon Penny Hill #23506 Wilmington,Private Organization,Retail fuel sales (non-marina),,700 Philadelphia Pike,,Wilmington,New Castle,19809,DE,3,,,39.769575,-75.502263,Map interpolation,Exxon Mobil C/O Gilbarco Veeder-Root,,Yes,NO,NO,NO,NO,NO,,YES,No,NO,NO,,Yes,N0606054,,,
3-000353,PMG 6243,Private Organization,Retail fuel sales (non-marina),,4015 Governor Printz Boulevard,,Wilmington,New Castle,19802,DE,3,,,39.7536,-75.5169,Map interpolation,PMG New Jersey II LLC,Heaven Star Inc,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1805044,,,
3-000354,Lynams Mobil,Person,Retail fuel sales (non-marina),,1716 Delaware Avenue,,Wilmington,New Castle,19806,DE,3,,,39.758458,-75.563408,Map interpolation,"Lynam, John & Eileen ",,No,,,,,,,,No,,,,Yes,N8810031,,,
3-000355,Old Railroad Yard,County Organization,Railroad,,151 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.687,-75.5991,Map interpolation,New Castle County Airport,,No,,,,,,,,No,,,,Yes,N9205149,,,
3-000356,Brandywine Oil Co,Private Organization,Other,,1237 C Street,,Wilmington,New Castle,19801,DE,3,,,39.7272,-75.5428,Map interpolation,Major Oil,,No,,,,,,,,No,,,,Yes,N9010088,,,
3-000358,Newark Citgo Auto Repair,Private Organization,Retail fuel sales (non-marina),,350 Elkton Road,,Newark,New Castle,19711,DE,3,,,39.675224,-75.765516,Map interpolation,William Glenn,"Robinson, Philip ",No,,,,,,,,No,,,,Yes,N0601015,,,
3-000359,Century Wines & Spirits,Private Organization,Commercial,,410 New Churchmans Road,,New Castle,New Castle,19720,DE,3,,,39.671235,-75.615946,Map interpolation,NKS Distributors,,No,,,,,,,,No,,,,Yes,N8909272,,,
3-000360,South College Sunoco 80011161-06055438,Private Organization,Retail fuel sales (non-marina),,1106 South College Avenue,,Newark,New Castle,19711,DE,3,,,39.6512,-75.7496,Map interpolation,"Sunoco Retail, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0609107,,,
3-000361,Sunoco Inc 08844078,Private Organization,Retail fuel sales (non-marina),,2501 Foulk Road,,Wilmington,New Castle,19810,DE,3,,,39.825066,-75.501136,Map interpolation,Sunoco Inc (R&M),,No,,,,,,,,No,,,,Yes,N0507074,,,
3-000362,Former Ogletown Mobil,Private Organization,Retail fuel sales (non-marina),,4029 Ogletown Road,,Newark,New Castle,19713,DE,3,,,39.6796,-75.6934,Map interpolation,Mobil Oil c/o Tanknology,,No,,,,,,,,No,,,,Yes,N9211254,,,
3-000363,Meadowood Riggins,Private Organization,Retail fuel sales (non-marina),,2650 Kirkwood Highway,,Newark,New Castle,19711,DE,3,,,39.707,-75.6841,Map interpolation,Bnc Management Llc DBA Bnc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1104082,,,
3-000466,Tru Green Chemlawn Inc,Private Organization,Commercial,,1350 First State Boulevard,,Newport,New Castle,19804,DE,3,,,39.707569,-75.637461,Map interpolation,Tru Green Chemlawn,,No,,,,,,,,No,,,,,,,,
3-000364,Star Gas & Diesel,Private Organization,Retail fuel sales (non-marina),,3927 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.73,-75.6469,Map interpolation,"Komal Associates, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0708080,,,
3-000365,University Auto Care Newark,Private Organization,Retail fuel sales (non-marina),,209 East Main Street,,Newark,New Castle,19711,DE,3,,,39.683497,-75.745044,Map interpolation,"Gahunia, LLC","Woodworth, Robert ",No,,,,,,,,No,,,,Yes,N0701009,,,
3-000367,Former Amoco Station,State Organization,Retail fuel sales (non-marina),,1300 Veale Rd,,Wilmington,New Castle,19810,DE,3,,,39.7999,-75.505,Map interpolation,DE DNREC Unkown Owner,,No,,,,,,,,No,,,,,,,,
3-000368,Former Amoco Station,State Organization,Retail fuel sales (non-marina),,3730 Kennett Pike,,Wilmington,New Castle,19808,DE,3,,,39.774442,-75.594786,Map interpolation,DE DNREC Unkown Owner,,No,,,,,,,,No,,,,,,,,
3-000369,Former Amoco,State Organization,Retail fuel sales (non-marina),,1318 Philadelphia Pike,,Wilmington,New Castle,19809,DE,3,,,39.782226,-75.481656,Map interpolation,DE DNREC Unkown Owner,,No,,,,,,,,No,,,,,,,,
3-000370,Former Amoco,State Organization,Retail fuel sales (non-marina),,3022 New Castle Avenue  ,,New Castle,New Castle,19720,DE,3,,,39.7028,-75.5509,Map interpolation,DE DNREC Unkown Owner,,No,,,,,,,,No,,,,Yes,N0503029,,,
3-000371,Amoco #679,Person,Retail fuel sales (non-marina),,900 North DuPont Boulevard,,New Castle,New Castle,19720,DE,3,,,39.686555,-75.583894,Map interpolation,"Kwatra, Rakesh K",,No,,,,,,,,No,,,,Yes,N0105041,,,
3-000372,Amoco #5183,Private Organization,Retail fuel sales (non-marina),,3616 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.733641,-75.6371,Map interpolation,Amoco Oil Operations Department,,No,,,,,,,,No,,,,Yes,N9402045,,,
3-000373,Concord Pike BP #2450,Private Organization,Retail fuel sales (non-marina),,2701 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.7969,-75.5469,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1510122,,,
3-000374,C & S dba Glasgow Sunoco,Private Organization,Retail fuel sales (non-marina),,2360 Pulaski Highway,,Newark,New Castle,19702,DE,3,,,39.6056,-75.7438,Map interpolation,C&S Gas Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0301003,,,
3-000375,Christiana BP #2448,Private Organization,Retail fuel sales (non-marina),,91 University Plaza,,Newark,New Castle,19702,DE,3,,,39.6685,-75.6702,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2001011,,,
3-000376,Manor BP #2459,Private Organization,Retail fuel sales (non-marina),,601 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.6854,-75.5866,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0711121,,,
3-000377,Sico Company - Wilmington Terminal,Private Organization,Commercial,,1050 Christina Avenue,,Wilmington,New Castle,19801,DE,3,,,39.712338,-75.530755,Map interpolation,SICO,,No,,,,,,,,No,,,,Yes,N0106049,,,
3-000378,SMO #415 Shell,Private Organization,Retail fuel sales (non-marina),,1005 South College Avenue,,Newark,New Castle,19713,DE,3,,,39.6783,-75.7403,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2101006,,,
3-000379,Health Care Center Systems,Private Organization,Hospital (or other medical),,200 Hygeia Drive,,Newark,New Castle,19713,DE,3,,,39.691713,-75.675538,Map interpolation,Christiana Health Care Attn: John Truitt,"Truitt, John ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1010094,,,
3-000380,Wawa Food Market #888,Private Organization,Retail fuel sales (non-marina),,2601 Capitol Trail,,Newark,New Castle,19711,DE,3,,,39.7073,-75.6852,Map interpolation,Wawa Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2205011,,,
3-000381,SMO #413 ,Private Organization,Retail fuel sales (non-marina),,2501 Newport Gap Pike,,Wilmington,New Castle,19808,DE,3,,,39.7408,-75.6381,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1506047,,,
3-000382,Route 13 Texaco,Private Organization,Retail fuel sales (non-marina),,505 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.684813,-75.587299,Map interpolation,"SMO, Inc",,No,,,,,,,,No,,,,Yes,N0608095,,,
3-000383,SMO #412,Private Organization,Retail fuel sales (non-marina),,3625 Kirkwood Highway,,Marshallton,New Castle,19808,DE,3,,,39.7339,-75.6393,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1906057,,,
3-000384,Closed Station,Private Organization,Retail fuel sales (non-marina),,2024 Naamans Road,,Wilmington,New Castle,19803,DE,3,,,39.824247,-75.498705,Map interpolation,Star Enterprises,,No,,,,,,,,No,,,,Yes,N9206162,,,
3-000385,Cathedral Cemetary,Private Organization,Commercial,,2400 Lancaster Avenue,,Wilmington,New Castle,19805,DE,3,,,39.748348,-75.58165,Map interpolation,Catholic Cemeteries Inc,,No,,,,,,,,No,,,,Yes,N9209230,,,
3-000386,SMO #456,Private Organization,Retail fuel sales (non-marina),,286 Christiana Road,,New Castle,New Castle,19720,DE,3,,,39.6632,-75.6397,Map interpolation,"Dash In Food Stores, Inc",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1709112,,,
3-000387,SMO #418,Private Organization,Retail fuel sales (non-marina),,102 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.6662,-75.6021,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2101010,,,
3-000388,Red Mill BP #1286,Private Organization,Retail fuel sales (non-marina),,1400 Capitol Trail,,Newark,New Castle,19711,DE,3,,,39.6975,-75.7091,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2005034,,,
3-000389,Mill Creek Texaco Valero #282,Private Organization,Retail fuel sales (non-marina),,1327 McKennans Church Road,,Wilmington,New Castle,19808,DE,3,,,39.7316,-75.6664,Map interpolation,GPM Investments LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1406035,,,
3-000390,Talleyville Shell #416 Wilmington,Private Organization,Retail fuel sales (non-marina),,3932 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.81,-75.5504,Map interpolation,The Wills Group,"Chawla, Danny ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2005035,,,
3-000391,SMO #417 ,Private Organization,Retail fuel sales (non-marina),,4201 North Market Street,,Wilmington,New Castle,19802,DE,3,,,39.7614,-75.5213,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1804027,,,
3-000392,7-Eleven Store #11305,Private Organization,Retail fuel sales (non-marina),,298 S. Maryland Avenue,,Newport,New Castle,19804,DE,3,,,39.7263,-75.5885,Map interpolation,7-Eleven Inc,,No,,,,,,,,No,,,,Yes,N9309166,,,
3-000393,7-Eleven Store #11291 Newport,Private Organization,Retail fuel sales (non-marina),,201 West Market Street,,Newport,New Castle,19804,DE,3,,,39.7137,-75.6122,Map interpolation,"7-Eleven, Inc.","Blair, Garry ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0904033,,,
3-000394,7-Eleven Store #11288,Private Organization,Retail fuel sales (non-marina),,4865 Governor Printz Boulevard,,Wilmington,New Castle,19809,DE,3,,,39.755169,-75.4989,Map interpolation,7-Eleven Inc,,No,,,,,,,,No,,,,,,,,
3-000395,7-Eleven Store #22003 New Castle,Private Organization,Retail fuel sales (non-marina),,284 Christiana Road,,New Castle,New Castle,19720,DE,3,,,39.663338,-75.639102,Map interpolation,7-Eleven Inc,,No,,,,,,,,No,,,,Yes,N1001014,,,
3-000396,7-Eleven Store #23128 New Castle,Private Organization,Retail fuel sales (non-marina),,2 Memorial Drive,,New Castle,New Castle,19720,DE,3,,,39.709287,-75.563791,Map interpolation,7-Eleven Inc,,No,,,,,,,,No,,,,Yes,N9109202,,,
3-000397,7-Eleven Store #24042 Wilmington,Private Organization,Retail fuel sales (non-marina),,5601 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.715463,-75.673966,Map interpolation,7-Eleven Inc,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1511155,,,
3-000399,Getty 08605 Kamal Inc New Castle,Private Organization,Retail fuel sales (non-marina),,129 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.671822,-75.599138,Map interpolation,Getty Refining & Marketing Company,,No,,,,,,,,No,,,,Yes,N0402034,,,
3-000400,Getty Service Station 08659 Newark,Private Organization,Retail fuel sales (non-marina),,189 Elkton Road,,Newark,New Castle,19711,DE,3,,,39.677874,-75.761552,Map interpolation,Getty Refining & Marketing Company,Joes Self Service,No,,,,,,,,No,,,,Yes,N0706048,,,
3-000401,Former Getty #90807,Private Organization,Retail fuel sales (non-marina),,502 5th Street,PO Box 298,Delaware City,New Castle,19706,DE,3,,,39.573408,-75.595238,Map interpolation,Getty Refining & Marketing Company,,No,,,,,,,,No,,,,Yes,N9008059,,,
3-000403,New Castle Valero #1435,Private Organization,Retail fuel sales (non-marina),,905 East Basin Road,,New Castle,New Castle,19720,DE,3,,,39.6646,-75.5798,Map interpolation,Jackson New Castle LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2106033,,,
3-000404,Getty Service Station 8645 ,Private Organization,Retail fuel sales (non-marina),,3506 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.8017,-75.4582,Map interpolation,"Hanuman Business, Inc",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1707089,,,
3-000405,Getty Service Station 08608 Newport,Private Organization,Retail fuel sales (non-marina),,730 South Maryland Avenue,,Newport,New Castle,19804,DE,3,,,39.722988,-75.593305,Map interpolation,Getty Refining & Marketing Company,"Norris, Andrew ",No,,,,,,,,No,,,,Yes,N0812118,,,
3-000406,Getty Service Station 086,Private Organization,Retail fuel sales (non-marina),,3925 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.730572,-75.646752,Map interpolation,Crown Oil #8 Company - D Eshagian,,No,,,,,,,,No,,,,Yes,N9204099,,,
3-000407,Getty Service Station 086,Private Organization,Retail fuel sales (non-marina),,178 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.671313,-75.599616,Map interpolation,Getty Refining & Marketing Company,,No,,,,,,,,No,,,,Yes,N9309158,,,
3-000408,Delaware City Liberty,Private Organization,Retail fuel sales (non-marina),,1400 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.5792,-75.6569,Map interpolation,Service Energy LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1307080,,,
3-000409,Getty Service Station 08641 Wilmington,Private Organization,Retail fuel sales (non-marina),,735 Philadelphia Pike,,Wilmington,New Castle,19809,DE,3,,,39.771719,-75.498605,Map interpolation,Getty Refining & Marketing Company,"Ridgaway, Paul ",No,,,,,,,,No,,,,Yes,N9406134,,,
3-000410,Ace Petroleum,Private Organization,Retail fuel sales (non-marina),,2801 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.797641,-75.547255,Map interpolation,Ace Petroleum,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9204088,,,
3-000411,Former Getty,Private Organization,Retail fuel sales (non-marina),,4700 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.722269,-75.659924,Map interpolation,AOC Transport,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1607135,,,
3-000412,Getty #8667 ,Private Organization,Retail fuel sales (non-marina),,1147 Christiana Road,,Newark,New Castle,19711,DE,3,,,39.6747,-75.6813,Map interpolation,"Hanuman Business, Inc.",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9108159,,,
3-000413,Getty Service Station 08669 Wilmington,Private Organization,Retail fuel sales (non-marina),,1712 Foulk Road,,Wilmington,New Castle,19803,DE,3,,,39.807822,-75.515013,Map interpolation,Getty Refining & Marketing Company,"Hanna, Samih ",No,,,,,,,,No,,,,Yes,N9502056,,,
3-000414,Wilmington Fuels #8676,Private Organization,Retail fuel sales (non-marina),,1716 Lovering Avenue,,Wilmington,New Castle,19806,DE,3,,,39.7606,-75.5606,Map interpolation,"Hanuman Business, Inc.",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2003026,,,
3-000415,Getty Service Station 08671 Wilmington,Private Organization,Retail fuel sales (non-marina),,1701 Marsh Road,,Wilmington,New Castle,19810,DE,3,,,39.800266,-75.504977,Map interpolation,Getty Refining & Marketing Company,"Rabinowitz, Phillip ",No,,,,,,,,No,,,,Yes,N1005047,,,
3-000416,Sunoco 80000201-00047365 Wilmington,Private Organization,Retail fuel sales (non-marina),,1950 Maryland Avenue,,Wilmington,New Castle,19805,DE,3,,,39.733,-75.5769,Map interpolation,"Sunoco Retail, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-000417,Royal Farms Store #196,Private Organization,Retail fuel sales (non-marina),,3701 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.7336,-75.6399,Map interpolation,"Two Farms Inc, T/A Royal Farms",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1308092,,,
3-000418,Sunoco 80000216-00048561 Claymont,Private Organization,Retail fuel sales (non-marina),,3615 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.8046,-75.4548,Map interpolation,"Sunoco Retail, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1804032,,,
3-000419,Sunoco 0004/8652 Newark,Private Organization,Retail fuel sales (non-marina),,291 S. Main Street,,Newark,New Castle,19711,DE,3,,,39.6757,-75.7646,Map interpolation,"Sunoco Retail, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1803021,,,
3-000420,Sunoco 80000463-00122333 New Castle,Private Organization,Retail fuel sales (non-marina),,285 Christiana Road,,New Castle,New Castle,19720,DE,3,,,39.6626,-75.6385,Map interpolation,"Sunoco Retail, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1510128,,,
3-000421,Sunoco 0004/6771 Wilmington,Private Organization,Retail fuel sales (non-marina),,2401 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.793541,-75.546799,Map interpolation,"Sunoco, Inc (R&M)",,No,,,,,,,,No,,,,Yes,N8607038,,,
3-000423,Sunoco 0004/8967,Private Organization,Retail fuel sales (non-marina),,660 Kirkwood Highway,,Newark,New Castle,19711,DE,3,,,39.693591,-75.721605,Map interpolation,MAA Real Estate LLC,,No,,,,,,,,No,,,,Yes,N9107129,,,
3-000424,Former Reiss Sunoco Service Station,Person,Retail fuel sales (non-marina),,3223 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.799291,-75.46163,Map interpolation,"Scarberry, Amy ",,No,,,,,,,,No,,,,Yes,N0411120,,,
3-000425,Sunoco 0004/8405,State Organization,Retail fuel sales (non-marina),,806 Naamans Road,,Wilmington,New Castle,19810,DE,3,,,39.819063,-75.466811,Map interpolation,Delaware (State Of) Department of Transportation - Bear Christiana,,No,,,,,,,,No,,,,Yes,N8510019,,,
3-000509,Wilmington Manor Gardens,Private Organization,Commercial,,622 1/2 Basin Road,,New Castle,New Castle,19720,DE,3,,,39.67148,-75.583636,Map interpolation,Artesian Water Company,,No,,,,,,,,No,,,,,,,,
3-000426,Sunoco 0004/8520,Private Organization,Retail fuel sales (non-marina),,1401 East Newport Pike,,Newport,New Castle,19804,DE,3,,,39.717533,-75.601894,Map interpolation,"Sunoco, Inc (R&M)",,No,,,,,,,,No,,,,Yes,N8903008,,,
