facility_id,land_location_id,facility_desc,facilitystatus,created_by,created_date,updated_by,updated_date,tribe_owned,potential_abandoned,state_id_number,icis_number,frs_number
2795,2875,Herman's Place,Permanent Closed,System Admin,1997-05-22 00:00:00,,,FALSE,,,,
2796,2876,Riverton Fire Station #2,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,4041,,
2797,2877,Ethete Gas Station,Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,,,
2798,2878,Equipment Building (BIA),Permanent Closed,BNEAR,2006-02-07 00:00:00,,,FALSE,,,,
2799,2879,Little Wind Auto Store,Permanent Closed,System Admin,1997-05-22 00:00:00,,,FALSE,,,,
2800,2880,The Mad Greek,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,5003,,
2801,2881,Riverton State Bank/Wells Fargo,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,4188,,
2802,2882,Daylight Donut and Coffee Shop,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,"4189
Part of Riverton Cleanup Project.",,
2803,2883,RTO Hilltop Sinclair,Operating,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1016,,
2804,2884,Good2Go Store #6 (formerly Red Eagle Store #6),Operating,Mhendrix,2021-02-16 00:00:00,,,FALSE,,4233,,
2805,2885,Fremont County School District #21/Fort Washakie Elementary,Permanent Closed,dhohman,2012-10-01 00:00:00,,,FALSE,,0556,,
2806,2886,Conoco Service/AAA Discount Auto Glass,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,3624,,
2807,2887,Kinnear Store,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,1859,,
2808,2888,Bus Garage (Fremont Co. School Dist. #25),Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,0226,,
2809,2889,Paradise Valley Bulk Plant,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,5017,,
2810,2890,Wyoming State Honor Farm,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,3856,,
2811,2891,Bailey Tire & Auto Service aka Bailey Ent. (BEI) Bulk Plant,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,1621,,
2812,2892,Pit Stop #1,Operating,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1617,,
2813,2893,Riverton DOT Facility,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1799,,
2814,2894,Pit Stop #2,Operating,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1623,,
2815,2895,Maverik Country Store #192,Operating,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1522,,
2816,2896,Good2Go Store #19 (formerly Red Eagle Store #19),Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,3625,,
2817,2897,Buggy Bath,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,1915,,
2818,2898,Loaf N' Jug/Mini Mart #156,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,2370,,
2819,2899,Maverik Country Store #193,Operating,Mhendrix,2019-04-24 00:00:00,,,FALSE,,3566,,
2820,2900,Airport Tank Farm/Western Executive Air,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,1888,,
2821,2901,V-1 Oil Co.,Permanent Closed,Mhendrix,2019-04-24 00:00:00,,,FALSE,,0675,,
2822,2902,Wind River Smoke Shop,Operating,Mhendrix,2021-03-02 00:00:00,,,TRUE,,,,
2823,2903,Lower Brule Farm Coop.  (Grassrope Unit),Permanent Closed,bnear,1999-04-16 00:00:00,,,FALSE,,Event# 2000010.000,,
2824,2904,Case Equipment Dealer,Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,9000256,,
2825,2905,LaPoint Country Store,Permanent Closed,Mhendrix,2021-03-05 00:00:00,,,FALSE,,9000279,,
2826,2906,Four Bear Marina,Permanent Closed,gwang,2012-10-06 00:00:00,,,TRUE,,10575,,
2827,2907,Abandoned Facility (Farlee Service Station),Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,Event# 88.251,,
2828,2908,Edward Charbonneau,Permanent Closed,dhohman,2012-10-11 00:00:00,,,FALSE,,"Fac. # '67-00024  / Event# 90.586
Tanks never",,
2829,2909,Trenton School (Eight Mile School Dist. #6) (BIA),Operating,Mhendrix,2021-03-01 00:00:00,,,FALSE,, 3692,,
2830,2910,Law Enforcement (BIA),Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10576,,
2831,2911,BIA Roads Shop - Fort Yates,Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10577,,
2832,2912,Law Enforcement (BIA),Permanent Closed,gwang,2013-12-04 00:00:00,,,FALSE,,10578,,
2833,2913,BIE - Bus Garage,Permanent Closed,Mhendrix,2021-04-05 00:00:00,,,FALSE,,10579,,
2834,2914,Law Enforcement (BIA),Permanent Closed,gwang,2012-10-13 00:00:00,,,FALSE,,10580,,
2835,2915,BIA Bus Garage,Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10581,,
2836,2916,BIA Roads Shop - Belcourt,Permanent Closed,Mhendrix,2021-02-16 00:00:00,,,FALSE,,10582,,
2837,2917,Lindskov Ford Implement / Old Super Value Store,Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,Event# 95.229,,
2838,2918,DOT Right of Way/Tank in the street,Permanent Closed,dhohman,2013-07-11 00:00:00,,,FALSE,,Fac. # 24-00021  / Event# 95.356,,
2839,2919,McIntosh Gap Filler Annex  TM-177C,Permanent Closed,b near,1997-09-30 00:00:00,,,FALSE,,Event# 94.309,,
2840,2920,Vocu Store,Permanent Closed,bnear,1998-11-12 00:00:00,,,TRUE,,,,
2841,2921,Oglala Community School (BIA),Permanent Closed,bnear,2000-03-02 00:00:00,,,FALSE,,Event# 99.108,,
2842,2922,Manderson Service Station,Permanent Closed,b near,1997-10-07 00:00:00,,,FALSE,,,,
2843,2923,Big Horn Co-Operative Marketing Assoc.,Operating,Mhendrix,2019-10-03 00:00:00,,,FALSE,,4109,,
2844,2924,Standing Rock School (BIA),Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10583,,
2845,2925,Land Operations (BIA),Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10584,,
2846,2926,Law Enforcement (BIA)/Wanblee Substation,Permanent Closed,dhohman,2013-07-18 00:00:00,,,FALSE,,Event# 99.107,,
2847,2927,Law Enforcement (BIA),Permanent Closed,BNEAR,2008-01-25 00:00:00,,,FALSE,,Event# 98.341,,
2848,2928,Building & Utility Shop (BIA),Permanent Closed,gwang,2013-12-13 00:00:00,,,FALSE,,Event# 98.339,,
2849,2929,Facility Management (BIA),Permanent Closed,gwang,2013-12-13 00:00:00,,,FALSE,,Event# 98.340,,
2850,2930,BIA Land Operations,Permanent Closed,bnear,1999-05-21 00:00:00,,,FALSE,,Event# 99.095,,
2851,2931,White Mesa Travel Center,Operating,FChambus,2018-09-21 00:00:00,,,TRUE,,5000346,,
2852,2932,Crow Creek C-Store (FKA HunkPATI),Operating,Mhendrix,2021-03-02 00:00:00,RPERSON,2022-09-30 15:44:59,TRUE,,,,
2853,2933,Girard & Co./D & F Auto Sales,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,0593,,
2854,2934,Abandoned Facility (Pinkys),Permanent Closed,bnear,2000-05-22 00:00:00,,,FALSE,,,,
2855,2935,Stadnick's Store,Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,Event# 2009005.000,,
2856,2936,Old Porcupine Day School,Permanent Closed,bnear,1998-11-24 00:00:00,,,FALSE,,Event# 2008014.000,,
2857,2937,Moon Lake Resort,Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,9000304,,
2858,2938,United Tribes Technical College,Permanent Closed,Admin,2005-10-11 00:00:00,,,TRUE,,6105,,
2859,2939,Sub-Station  (BIA)  (Law Enforcement ),Permanent Closed,bnear,2001-06-11 00:00:00,,,FALSE,,Event# 99.102,,
2860,2940,Facililty Management (BIA),Permanent Closed,dhohman,2013-06-27 00:00:00,,,FALSE,,Event# 98.343,,
2861,2941,Promise Day School (BIA),Permanent Closed,dhohman,2013-07-18 00:00:00,,,FALSE,,Event# 98.337,,
2862,2942,Facility Management (BIA),Permanent Closed,dhohman,2013-07-09 00:00:00,,,FALSE,,Event# 98.238,,
2863,2943,MAF H-1,Operating,Mhendrix,2019-03-22 00:00:00,,,FALSE,,1567,,
2864,2944,BTI,Permanent Closed,Mhendrix,2019-10-03 00:00:00,,,FALSE,,3969,,
2865,2945,Dunseith Day School (BIA),Permanent Closed,Mhendrix,2016-07-18 00:00:00,,,FALSE,,10585,,
2866,2946,Pleasant Valley 42-9H,Permanent Closed,bnear,2002-09-05 00:00:00,,,FALSE,,"9000072
File empty",,
2867,2947,Pleasant Valley 32-29T,Permanent Closed,bnear,1998-09-09 00:00:00,,,FALSE,,"9000073
File empty",,
2868,2948,Pleasant Valley 42-34D,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,"9000069
File empty",,
2869,2949,Pleasant Valley 43-34D,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000070,,
2870,2950,Pleasant Valley 14-35D,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000071,,
2871,2951,"Western Petroleum, Inc.",Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000172,,
2872,2952,Utah Highway Patrol Fueling Facility,Permanent Closed,Mhendrix,2015-07-09 00:00:00,,,FALSE,,9000204,,
2873,2953,Uintah Basin Applied Technology,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000303,,
2874,2954,American Gilsonite Co.,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000001,,
2875,2955,Natural Buttes FC #101,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000022,,
2876,2956,Red Wash Field,Permanent Closed,bnear,2002-06-28 00:00:00,,,FALSE,,9000026,,
2877,2957,Frandsens,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000040,,
2878,2958,Altonah Gas Plant,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000042,,
2879,2959,"D G & T Co-op (Bonanza, UT Plant)",Permanent Closed,Mhendrix,2021-02-16 00:00:00,,,FALSE,,9000050,,
2880,2960,Moon Lake Electric Association Inc.,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000064,,
2881,2961,Robert C. & Billie Alexander,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000089,,
2883,2963,Duck Creek Compressor Station,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000187,,
2884,2964,FAA-Myton Vortac (MTU),Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000198,,
2885,2965,Ross Brothers Feed & Seed,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000252,,
2886,2966,Four Star Ranch,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000280,,
2887,2967,The Hanna Store  (STATE),Operating,bnear,2001-04-19 00:00:00,,,FALSE,,9000282,,
2888,2968,Top Stop # 67.  (STATE),Operating,bnear,2001-04-20 00:00:00,,,FALSE,,9000308,,
2889,2969,Uintah Basin Medical Center,Permanent Closed,bnear,2001-04-19 00:00:00,,,FALSE,,9000335,,
2891,2971,Lynn's Dakota Mart,Operating,Mhendrix,2021-03-02 00:00:00,,,FALSE,,,,
2892,2972,Abandoned Facility (Little Lakota Store),Temporary Closed,Mhendrix,2017-11-28 00:00:00,,,FALSE,,Event# 2009006.000,,
2893,2973,Abandoned Facility,Permanent Closed,bnear,2000-03-17 00:00:00,,,FALSE,,,,
2894,2974,Abandoned Facility (Standard Station),Permanent Closed,bnear,2000-03-02 00:00:00,,,FALSE,,,,
2895,2975,Standing Rock Gaming Authority,Permanent Closed,BNEAR,2010-02-01 00:00:00,,,FALSE,,10586,,
2896,2976,Pete Looking Horse Garage,Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10587,,
2897,2977,Suds-n-Grub,Temporary Closed,Mhendrix,2021-03-02 00:00:00,,,FALSE,,,,
2898,2978,Standing Rock Housing Authority,Operating,Mhendrix,2021-02-26 00:00:00,,,TRUE,,10590,,
2899,2979,Shelby's Minimart,Operating,Mhendrix,2021-03-02 00:00:00,,,FALSE,,,,
2900,2980,US West Communications/US West Radio Repeater Facility,Permanent Closed,bnear,1999-02-11 00:00:00,,,FALSE,,,,
2901,2981,Isabel Coal Mine (Abandoned) (DOT),Permanent Closed,BNEAR,2008-03-25 00:00:00,,,FALSE,,"Event# 92.072
Part of DOT Hwy. 65 Right of Way",,
2902,2982,Rosebud Educational Society,Permanent Closed,bnear,1999-01-26 00:00:00,,,TRUE,,,,
2903,2983,Fort Thompson Indian Health Center (EP),Permanent Closed,Mhendrix,2021-03-02 00:00:00,RPERSON,2021-10-29 15:25:09,FALSE,,Event# 2008.209,,
2904,2984,Tribal Commodity Store (Abandoned),Permanent Closed,BNEAR,2008-03-25 00:00:00,,,TRUE,,,,
2905,2985,Abandoned Facility (Bull Lake Lodge),Permanent Closed,Admin,2004-09-23 00:00:00,,,FALSE,,,,
2906,2986,Porcupine School Bus Shack (BIA),Permanent Closed,BNEAR,2008-03-24 00:00:00,,,FALSE,,Event# 99.097,,
2907,2987,Morton Store,Permanent Closed,bnear,1999-12-22 00:00:00,,,FALSE,,,,
2908,2988,Abandoned Facility (Cross Garage & Service),Permanent Closed,bnear,2000-03-02 00:00:00,,,FALSE,,,,
2909,2989,Gus Stop,Operating,FChambus,2018-09-28 00:00:00,,,FALSE,,Fac. # 67-00022,,
2910,2990,Abandoned Facility (Tribal Liquor Store),Permanent Closed,FChambus,2016-11-14 00:00:00,,,TRUE,,Event# 2002315.000,,
2911,2991,Porcupine Head Start (BIA),Permanent Closed,BNEAR,2007-03-30 00:00:00,,,FALSE,,Event# 99.096,,
2912,2992,Oyate General  Store (former Cubby's Convenience Store),Operating,FChambus,2018-09-28 00:00:00,,,FALSE,,,,
2913,2993,Trout Creek (Old Abnd. Game & Fish Facility),Permanent Closed,BNEAR,2006-08-17 00:00:00,,,TRUE,,,,
2914,2994,Abandoned Facility (Arapaho Station),Permanent Closed,dhohman,2012-10-04 00:00:00,,,FALSE,,,,
2915,2995,Ute Petroleum C - Store,Operating,Mhendrix,2021-03-02 00:00:00,,,TRUE,,9000312,,
2916,2996,Viv's C-Store,Temporary Closed,Mhendrix,2017-06-23 00:00:00,RPERSON,2021-11-03 18:19:55,FALSE,,10066,,
2917,2997,Old Maintenance Shop (Flandreau Santee Sioux Tribe),Permanent Closed,bnear,2001-04-05 00:00:00,,,TRUE,,Event# 99.057,,
2918,2998,St. Bernard's Catholic School,Permanent Closed,gwang,2012-10-06 00:00:00,,,FALSE,,10592,,
2920,3000,Standing Rock Housing Authority,Operating,Mhendrix,2021-03-02 00:00:00,,,TRUE,,,,
2921,3001,Allstop,Operating,mgrabows,2020-02-24 00:00:00,,,FALSE,,,,
2922,3002,St. Bernards Catholic School,Permanent Closed,bnear,2003-10-30 00:00:00,,,FALSE,,,,
2923,3003,Ute Mountain Travel Center,Operating,Mhendrix,2019-10-03 00:00:00,,,TRUE,,18237,,
2924,3004,Former DOT Pine Ridge Shop (Abn'd),Permanent Closed,Mhendrix,2019-12-30 00:00:00,,,FALSE,,,,
2925,3005,Spirit Lake Marina,Operating,Mhendrix,2021-02-26 00:00:00,,,TRUE,,10594,,
2926,3006,Lower Brule  - Employment Enterprise,Permanent Closed,dhohman,2015-01-29 00:00:00,,,TRUE,,Event ID #2005.248,,
2927,3007,School District # 9 Transportation,Operating,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1812747,,
2928,3008,Warren Swenson,Permanent Closed,bnear,2002-11-26 00:00:00,,,FALSE,,1803086,,
2929,3009,School District #9 Maintenance Shop,Operating,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1803868,,
2930,3010,Cut Bank Municipal Airport,Operating,Mhendrix,2021-04-06 00:00:00,,,FALSE,,1800137,,
2931,3011,"Resort At Glacier, LLC",Operating,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1801907,,
2932,3012,Lariat Motel,Temporary Closed,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1802264,,
2933,3013,Sears Motel & Gift Shop,Temporary Closed,Mhendrix,2021-02-23 00:00:00,RPERSON,2021-12-15 18:07:23,FALSE,,1803870,,
2934,3014,Thronsons Store LLC,Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,1803871,,
2935,3015,"Coop's Corner Conoco
FKA Glacier Way C-Store #2 (former P&M C-Store #433)",Operating,Mhendrix,2021-02-23 00:00:00,RPERSON,2021-05-21 17:03:47,FALSE,,1805813,,
2936,3016,Town Pump Inc. (Browning #2),Operating,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1808677,,
2937,3017,Glacier Way C-Store,Operating,Mhendrix,2021-02-24 00:00:00,RPERSON,2023-06-28 11:36:45,FALSE,,1813768,,
2938,3018,Park Cafe & Grocery,Operating,Mhendrix,2021-02-23 00:00:00,,,FALSE,,1806436,,
2939,3019,Kiowa Resort,Permanent Closed,BNEAR,2006-10-17 00:00:00,,,FALSE,,1800471,,
2940,3020,Road Department (Cut Bank),Permanent Closed,gwang,2013-04-16 00:00:00,,,FALSE,,1808572,,
2941,3021,Road Department (Browning),Permanent Closed,gwang,2012-02-12 00:00:00,,,FALSE,,1808573,,
2942,3022,Facility Management (BIA ),Permanent Closed,Mhendrix,2016-10-12 00:00:00,,,FALSE,,1803418,,
2943,3023,Montana DOT (Browning Site),Permanent Closed,bnear,2003-02-19 00:00:00,,,FALSE,,1804035,,
2944,3024,City Shop,Permanent Closed,bnear,2003-03-17 00:00:00,,,FALSE,,1806895,,
2945,3025,Evan's Chevron,Permanent Closed,gwang,2013-12-23 00:00:00,,,TRUE,,1805257,,
2946,3026,Doris Teeple,Permanent Closed,bnear,2003-03-17 00:00:00,,,FALSE,,1808898,,
2947,3027,Tee Pee Auto Parts,Permanent Closed,Mhendrix,2017-06-27 00:00:00,,,FALSE,,5613912,,
2948,3028,Jim's Bulk Plant,Permanent Closed,Mhendrix,2018-12-18 00:00:00,,,FALSE,,1805266,,
2949,3029,"Dodd's Wholesalers, Inc.",Permanent Closed,gwang,2013-12-23 00:00:00,,,FALSE,,1801266,,
2950,3030,Joe's Conoco,Permanent Closed,gwang,2012-08-16 00:00:00,,,FALSE,,1806082,,
2951,3031,Glacial Well Service,Permanent Closed,gwang,2012-09-20 00:00:00,,,FALSE,,1802186,,
2952,3032,Schlumberger Well Service,Permanent Closed,bnear,2002-12-13 00:00:00,,,FALSE,,1806174,,
2953,3033,"Big Sky Colony, Inc.",Permanent Closed,gwang,2013-12-24 00:00:00,,,FALSE,,1804544,,
2954,3034,Manley Farm,Permanent Closed,gwang,2013-12-24 00:00:00,,,FALSE,,1805132,,
2955,3035,Rising Sun Boat Dock,Permanent Closed,bnear,2002-12-13 00:00:00,,,FALSE,,1809850,,
2956,3036,Chief Mountain Junction,Permanent Closed,bnear,2002-12-10 00:00:00,,,FALSE,,1805660,,
2957,3037,Lake View Husky,Permanent Closed,bnear,2002-12-13 00:00:00,,,FALSE,,1803872,,
2958,3038,Piegan Border Station,Permanent Closed,Mhendrix,2017-10-11 00:00:00,,,FALSE,,1808076,,
2959,3039,Circle R Services,Permanent Closed,gwang,2012-07-20 00:00:00,,,FALSE,,1805188,,
2960,3040,Glacier Park Lodge,Permanent Closed,Mhendrix,2018-06-19 00:00:00,,,FALSE,,1809489,,
2961,3041,Charles R. King,Permanent Closed,bnear,2002-12-12 00:00:00,,,FALSE,,3706352,,
2962,3042,Thompson's Store,Permanent Closed,gwang,2012-09-28 00:00:00,,,FALSE,,3703869,,
2963,3043,Blackfeet Community Hospital,Permanent Closed,gwang,2014-03-31 00:00:00,,,FALSE,,1808086,,
2964,3044,Former Big Sky Standard,Permanent Closed,Mhendrix,2018-03-01 00:00:00,,,FALSE,,1813777,,
2965,3045,Oil West Services,Permanent Closed,Mhendrix,2018-07-13 00:00:00,,,FALSE,,1808553,,
2966,3046,Town Pump (Browning #1),Permanent Closed,gwang,2013-12-24 00:00:00,,,FALSE,,1808676,,
2967,3047,Town Pump (Browning #3),Permanent Closed,gwang,2013-12-24 00:00:00,,,FALSE,,1808678,,
2968,3048,Heart Butte School District #1,Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,3709353,,
2969,3049,Montana DOT (Abandoned)  ROW,Permanent Closed,bnear,2003-04-15 00:00:00,,,FALSE,,1812822,,
2970,3050,Glendale Colony,Permanent Closed,bnear,2003-03-27 00:00:00,,,FALSE,,1804687,,
2971,3051,H.S. Wilhelm,Permanent Closed,gwang,2013-04-02 00:00:00,,,FALSE,,200798,,
2972,3052,Former Gas Station,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,206234,,
2973,3053,Saint Xavier Mercantile,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,203655,,
2974,3054,St. Xavier Cafe,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,205855,,
2975,3055,Bureau of Indian Affairs,Permanent Closed,gwang,2013-12-13 00:00:00,,,FALSE,,204651,,
2976,3056,Custer Battlefield National Monument,Permanent Closed,gwang,2012-07-25 00:00:00,,,FALSE,,202081,,
2977,3057,Fort Smith Service Center,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,205560,,
2978,3058,Little Horn Ranch,Permanent Closed,gwang,2012-09-28 00:00:00,,,FALSE,,207628,,
2979,3059,Big Horn Co. Road Dept.,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,202297,,
2980,3060,Bear Creek Ranch,Permanent Closed,bnear,2002-12-20 00:00:00,,,FALSE,,207969,,
2981,3061,Campbell Farming Corp.,Permanent Closed,bnear,2002-12-23 00:00:00,,,FALSE,,200013,,
2982,3062,Ft. Custer Radio AT&T,Permanent Closed,bnear,2003-01-06 00:00:00,,,FALSE,,202408,,
2983,3063,Wyola Radio Site,Permanent Closed,bnear,2003-01-02 00:00:00,,,FALSE,,202409,,
2984,3064,"GTA Feeds, A Harvest States Co.",Permanent Closed,bnear,2002-12-30 00:00:00,,,FALSE,,207213,,
2985,3065,Hardin M/W Site,Permanent Closed,bnear,2003-01-02 00:00:00,,,FALSE,,201200,,
2987,3067,Montana DOT (Lodge Grass Site),Permanent Closed,bnear,2003-01-03 00:00:00,,,FALSE,,209502,,
2988,3068,Lower Pryor Ranch,Permanent Closed,Mhendrix,2017-06-27 00:00:00,,,FALSE,,5607680,,
2989,3069,Indian Health Services (Lodge Grass),Permanent Closed,bnear,2002-12-23 00:00:00,,,FALSE,,211109,,
2990,3070,T-P II,Permanent Closed,bnear,2003-03-17 00:00:00,,,FALSE,,201306,,
2991,3071,Pryor Trading Post,Permanent Closed,gwang,2012-09-11 00:00:00,,,FALSE,,206955,,
2992,3072,Pryor Self Service,Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,210164,,
2993,3073,Plenty Coups High School,Operating,Mhendrix,2021-02-24 00:00:00,,,FALSE,,201131,,
10980,11060,Kitsap County Central Road Shop,Operating,CBoulind,2009-10-06 00:00:00,,,FALSE,,,,
10981,11061,Costco Gasoline #13,Operating,CBoulind,2009-04-15 00:00:00,,,FALSE,,,,
10982,11062,Arlington Fuel Stop,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
10983,11063,The Bryant General Store,Temporary Closed,JGreeves,2010-07-02 00:00:00,,,FALSE,,,,
10984,11064,Pioneer 76,Operating,JGreeves,2009-03-02 00:00:00,,,FALSE,,,,
10985,11065,Crossroads Market & Car Wash,Operating,JGreeves,2009-05-05 00:00:00,,,FALSE,,,,
10986,11066,Nelson Petroleum,Operating,JGreeves,2010-03-08 00:00:00,,,FALSE,,,,
10987,11067,"Petrocard System, Inc.",Operating,JGreeves,2009-03-02 00:00:00,,,FALSE,,,,
10988,11068,Arlington Chevron,Operating,JGreeves,2009-03-02 00:00:00,,,FALSE,,,,
10989,11069,"Fliteline Services, Inc.",Operating,JGreeves,2010-03-08 00:00:00,,,FALSE,,,,
10990,11070,Smokey Point Mini Mart,Non-Operating,CBoulind,2017-04-04 00:00:00,,,FALSE,,,,
10991,11071,Viking Mart,Operating,CBoulind,2019-12-13 00:00:00,,,FALSE,,,,
10992,11072,Renton 76,Operating,CBoulind,2011-03-15 00:00:00,,,FALSE,,,,
10993,11073,Kangly Chevron,Operating,CBoulind,2011-03-15 00:00:00,,,FALSE,,,,
10994,11074,Proctor Fuel Stop 76,Operating,Kgriffith,2009-08-14 00:00:00,,,FALSE,,,,
10995,11075,ARCO AM/PM Mini Market,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
10996,11076,Harbour Point Chevron,Operating,JGreeves,2009-10-09 00:00:00,,,FALSE,,,,
10997,11077,Lynnwood -Wastewater Treatment Plant,Operating,JGreeves,2009-12-18 00:00:00,,,FALSE,,,,
10998,11078,ARCO AM PM #5510,Operating,JGreeves,2009-07-01 00:00:00,,,FALSE,,,,
10999,11079,Arco #5570 / Jumanji Inc III,Operating,CBoulind,2018-03-01 00:00:00,,,FALSE,,,,
11000,11080,Alderwood Mall Parkway Express,Operating,CBoulind,2010-07-02 00:00:00,,,FALSE,,,,
11001,11081,ARCO #5241,Operating,CBoulind,2018-03-01 00:00:00,,,FALSE,,,,
11002,11082,Arco #5243,Operating,CBoulind,2018-03-01 00:00:00,,,FALSE,,,,
11003,11083,Clear Creek Grocery,Operating,CBoulind,2010-08-26 00:00:00,,,FALSE,,,,
11004,11084,Country Junction Store,Operating,tchang,2015-12-29 00:00:00,,,FALSE,,,,
11005,11085,Circle K/76 #8566,Operating,JGreeves,2011-04-11 00:00:00,,,FALSE,,,,
11006,11086,Circle K/76 #5484,Operating,JGreeves,2010-03-08 00:00:00,,,FALSE,,,,
11007,11087,Circle K/76 #8881,Operating,Kgriffith,2009-03-25 00:00:00,,,FALSE,,,,
11008,11088,Northshore 76,Operating,Kgriffith,2009-07-30 00:00:00,,,FALSE,,,,
11009,11089,Graden's Camp Union Grocery,Operating,CBoulind,2013-02-01 00:00:00,,,FALSE,,,,
11010,11090,Port Orchard Gas & Mart,Operating,CBoulind,2010-02-01 00:00:00,,,FALSE,,,,
11011,11091,Kent Shell,Operating,CBoulind,2011-03-15 00:00:00,,,FALSE,,,,
11012,11092,Streibel's Deli Mart,Operating,CBoulind,2009-04-15 00:00:00,,,FALSE,,,,
11013,11093,Arco AM/PM Kingston,Operating,CBoulind,2009-05-20 00:00:00,,,FALSE,,,,
11014,11094,Kountry Korners,Operating,CBoulind,2009-05-28 00:00:00,,,FALSE,,,,
11015,11095,Shoreline School District,Operating,JGreeves,2011-04-11 00:00:00,,,FALSE,,,,
11016,11096,Port of Skagit County,Operating,JGreeves,2009-04-17 00:00:00,,,FALSE,,,,
