ut_facility_owner_hist_id,facility_id,start_date,end_date,date_observed,created_by,created_date,updated_by,updated_date,responsible_entity_id,entity_contact_id,facility_owner_id_obs
8003,8709,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6557,,
8004,8710,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6783,,
8005,8711,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6886,,
8006,8712,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7055,,
8007,8713,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6945,,
8008,8714,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6605,,
8009,8715,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6522,,
8010,8716,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8011,8717,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7307,,
8012,8718,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8013,8719,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7262,,
8014,8720,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8015,8721,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8016,8722,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8017,8723,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8018,8724,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8019,8725,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8020,8726,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8021,8727,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8022,8728,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8023,8729,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6704,,
8024,8730,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6550,,
8025,8731,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6793,,
8026,8732,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6984,,
8027,8733,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6529,,
8028,8734,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6774,,
8029,8735,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6530,,
8030,8736,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6790,,
8031,8737,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6498,,
8032,8738,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6611,,
8033,8739,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6550,,
8034,8740,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7265,,
8035,8741,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8036,8742,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6729,,
8037,8743,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6956,,
8038,8744,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7828,,
8039,8745,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6715,,
8040,8746,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6979,,
8041,8747,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6601,,
8042,8748,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6904,,
8043,8749,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6659,,
8044,8750,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7007,,
8045,8751,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6949,,
8046,8752,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6858,,
8047,8753,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,8581,,
8048,8754,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,8582,,
8049,8755,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6769,,
8050,8756,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8051,8757,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8052,8758,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7096,,
8053,8759,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6882,,
8054,8760,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7029,,
8055,8761,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6670,,
8056,8762,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6955,,
8057,8763,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6543,,
8058,8764,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6543,,
8059,8765,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6543,,
8060,8766,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6543,,
8061,8767,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6543,,
8062,8768,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6906,,
8063,8769,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6658,,
8064,8770,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6642,,
8065,8771,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8066,8772,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6873,,
8067,8773,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6788,,
8068,8774,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8069,8775,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8070,8776,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6768,,
8071,8777,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,8308,,
8072,8778,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6835,,
8073,8779,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6865,,
8074,8780,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6908,,
8075,8781,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7359,2101.0,
8076,8782,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8077,8783,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8078,8784,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8079,8785,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8080,8786,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8081,8787,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8082,8788,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8083,8789,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8084,8790,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8085,8791,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6985,,
8086,8792,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6985,,
8087,8793,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8088,8794,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7287,,
8089,8795,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8090,8796,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8091,8797,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8092,8798,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8093,8799,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8094,8800,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8095,8801,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8096,8802,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8097,8803,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8098,8804,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8099,8805,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8100,8806,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8101,8807,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8102,8808,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8103,8809,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8104,8810,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8105,8811,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8106,8812,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8107,8813,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7838,,
8108,8814,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6565,,
8109,8815,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8110,8816,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7096,,
8111,8817,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7489,,
8112,8818,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7096,,
8113,8819,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7488,,
8114,8820,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7490,,
8115,8821,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6470,,
8116,8822,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6857,,
8117,8823,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,8146,,
8118,8824,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8119,8825,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8120,8826,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8121,8827,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8122,8828,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8123,8829,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8124,8830,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,8308,,
8125,8831,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6665,,
8126,8832,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8127,8833,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6825,,
8128,8834,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8129,8835,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7338,,
8130,8836,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8131,8837,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7331,,
8132,8838,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7096,,
8133,8839,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8134,8840,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8135,8841,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6757,,
8136,8842,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6643,,
8137,8843,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6631,,
8138,8844,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6662,,
8139,8845,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,7309,,
8140,8846,,,,,2021-04-28 14:56:20,,2022-10-06 08:00:38,6763,,
8141,8847,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7306,,
8142,8848,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8143,8849,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7387,,
8144,8850,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8145,8851,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8146,8852,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6646,,
8147,8853,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8148,8854,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6652,,
8149,8855,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6893,,
8150,8856,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8151,8857,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8152,8858,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8153,8859,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6826,,
8154,8860,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6807,,
8155,8861,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8156,8862,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7095,2005.0,
8157,8863,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8158,8864,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7368,,
8159,8865,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8160,8866,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6900,,
8161,8867,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6675,,
8162,8868,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7064,,
8163,8869,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7029,,
8164,8870,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6950,,
8165,8871,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6668,,
8166,8872,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7011,,
8167,8873,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8168,8874,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7289,,
8169,8875,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6760,,
8170,8876,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6666,,
8171,8877,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7320,,
8172,8878,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8173,8879,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6494,,
8174,8880,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8175,8881,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6583,,
8176,8882,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6760,,
8177,8883,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6478,,
8178,8884,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7347,,
8179,8885,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6725,,
8181,8887,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6472,,
8182,8888,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6836,,
8183,8889,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7342,,
8185,8891,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7256,,
8186,8892,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8187,8893,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8189,8895,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8190,8896,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6988,,
8191,8897,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7355,,
8193,8899,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6635,,
8194,8900,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6897,,
8195,8901,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8197,8903,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6775,,
8198,8904,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8199,8905,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8201,8907,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6929,,
8202,8908,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6941,,
8203,8909,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6946,,
8204,8910,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6502,,
8205,8911,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6759,,
8206,8912,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7073,,
8207,8913,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6907,,
8208,8914,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7486,,
8209,8915,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7094,,
8210,8916,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6567,,
8211,8917,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7318,,
8212,8918,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7805,,
8213,8919,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7606,,
8214,8920,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8628,,
8215,8921,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6984,,
8216,8922,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8217,8923,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8218,8924,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8219,8925,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8220,8926,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8221,8927,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8222,8928,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6496,,
8223,8929,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6607,,
8224,8930,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7375,,
8225,8931,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7320,,
8226,8932,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7329,,
8227,8933,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8625,,
8228,8934,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6617,,
8229,8935,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8308,,
8230,8936,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8308,,
8231,8937,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6997,,
8232,8938,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6623,,
8233,8939,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6693,,
8234,8940,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6744,,
8235,8941,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8236,8942,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8639,,
8237,8943,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6906,,
8238,8944,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6995,,
8239,8945,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8240,8946,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8241,8947,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8242,8948,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8243,8949,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8244,8950,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8245,8951,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7356,,
8246,8952,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6621,,
8247,8953,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6654,,
8248,8954,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8249,8955,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8250,8956,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7320,,
8251,8957,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6990,,
8252,8958,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8640,,
8253,8959,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6689,,
8254,8960,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6560,,
8255,8961,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6676,,
8256,8962,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7320,,
8257,8963,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7312,,
8258,8964,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6789,,
8259,8965,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8260,8966,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8261,8967,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6699,,
8262,8968,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6709,,
8263,8969,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8264,8970,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8265,8971,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8266,8972,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6719,,
8267,8973,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6771,,
8268,8974,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7018,,
8269,8975,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6484,,
8270,8976,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7316,,
8271,8977,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6634,,
8272,8978,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8273,8979,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7025,,
8274,8980,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8275,8981,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8276,8982,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8277,8983,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6524,,
8278,8984,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7059,,
8279,8985,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6643,,
8280,8986,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6746,,
8281,8987,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8282,8988,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8283,8989,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7484,,
8284,8990,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8650,,
8285,8991,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6827,,
8286,8992,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6662,,
8287,8993,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6984,,
8288,8994,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6578,,
8289,8995,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6525,,
8290,8996,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6856,,
8291,8997,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6569,,
8292,8998,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7035,,
8293,8999,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7368,,
8294,9000,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8295,9001,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7565,,
8296,9002,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7250,,
8297,9003,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8298,9004,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8299,9005,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6694,,
8300,9006,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6825,,
8301,9007,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6615,,
8302,9008,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8303,9009,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7253,,
8304,9010,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6476,,
8305,9011,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6978,,
8306,9012,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6553,,
8307,9013,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8308,9014,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7250,,
8309,9015,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6712,,
8310,9016,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6860,,
8311,9017,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6518,,
8312,9018,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8313,9019,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6969,,
8314,9020,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8664,,
8315,9021,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8665,,
8316,9022,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8317,9023,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6631,,
8318,9024,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7073,,
8319,9025,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7566,,
8320,9026,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7030,,
8321,9027,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6877,,
8322,9028,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6831,,
8323,9029,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8324,9030,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8325,9031,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6990,,
8326,9032,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6990,,
8327,9033,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,8626,,
8328,9034,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6543,,
8329,9035,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7377,,
8330,9036,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8331,9037,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8332,9038,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6470,,
8333,9039,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6880,,
8334,9040,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8335,9041,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7564,,
8336,9042,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7309,,
8337,9043,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6689,,
8338,9044,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,7315,,
8339,9045,,,,,2021-04-28 14:56:21,,2022-10-06 08:00:38,6849,,
