land_use_id,land_location_id,land_use_type_id,start_date,end_date,date_observed,land_use_note,created_by,created_date,updated_by,updated_date
867,867,16,,,1986-11-08 00:00:00,Migrated from previous TLUST system.,,2014-02-10 18:37:33,,
868,868,16,,,1986-11-08 00:00:00,Migrated from previous TLUST system.,,2014-02-10 18:37:33,,
869,869,16,,,1986-11-08 00:00:00,Migrated from previous TLUST system.,,2014-02-10 18:37:33,,
870,870,16,,,1986-11-08 00:00:00,Migrated from previous TLUST system.,,2014-02-10 18:37:33,,
871,627,4,,,2012-10-18 00:00:00,,BOJHA,2014-02-26 13:52:22,,
872,872,1,1998-06-02,,2003-02-03 00:00:00,"Tonto Apache Market, observed, Boone Notes 2003. 
Registration 2/2014",RJAMISON,2014-03-07 10:44:27,,
873,874,10,,,2014-03-12 00:00:00,"RV Park. Date observed not actually from field observation. 
",ACF,2014-03-12 09:56:36,,
874,295,12,2014-05-22,,2014-05-22 00:00:00,,RJAMISON,2014-05-23 12:04:19,,
875,1051,1,,,2014-06-18 00:00:00,,ACF,2014-06-27 10:54:27,,
876,816,10,,,2009-05-12 00:00:00,Convenience Store,AFONG,2014-07-01 09:42:54,,
877,1083,12,,,2014-04-17 00:00:00,,RJAMISON,2014-07-14 10:02:55,,
878,1156,1,,,2014-08-13 00:00:00,Industrial and other (unknown) use also listed,MWHALEN,2014-09-05 11:11:51,,
879,1191,17,,,2014-10-03 00:00:00,,AFONG,2014-11-24 12:46:22,,
880,1192,1,,,2014-09-15 00:00:00,,AFONG,2014-11-24 13:03:02,,
881,1193,1,,,2014-11-21 00:00:00,,AFONG,2014-11-24 13:18:06,,
882,1194,1,,,2014-12-18 00:00:00,,AFONG,2015-01-12 14:56:40,,
883,1195,13,,,2015-02-17 00:00:00,Alchesay High School is operated by Whiteriver Unified School District #20,CPROKOP,2015-03-30 16:14:55,CPROKOP,2015-03-31 11:05:46
884,863,1,,,2012-02-14 00:00:00,,MWHALEN,2015-07-14 10:59:24,,
885,309,8,,,2014-09-03 00:00:00,Site is used for parking of farm equipment by Tribal Farm operations. ,RJAMISON,2015-07-16 07:50:58,,
886,313,18,,,2014-09-04 00:00:00,Site is a residential mobile home park with direct access to the Colorado River. ,RJAMISON,2015-07-16 07:51:57,,
887,777,12,,,2014-09-04 00:00:00,Site is Ford Motor Company retail operation including repair.,RJAMISON,2015-07-16 07:52:53,,
888,830,1,,,2012-03-06 00:00:00,,MWHALEN,2015-07-23 11:57:34,,
889,1207,1,,,2015-06-22 00:00:00,,MWHALEN,2015-07-23 14:17:25,,
890,1237,12,1997-01-01,,2010-08-24 00:00:00,Store and Museum,MWHALEN,2015-09-11 11:38:53,,
891,1239,1,,,2015-12-31 00:00:00,,KHARRINGTON,2016-01-06 14:58:07,,
892,1240,5,,,2016-01-25 00:00:00,,RJAMISON,2016-01-26 16:01:11,,
893,1241,1,,,2015-12-02 00:00:00,,KHARRINGTON,2016-01-28 15:21:01,,
894,787,1,,,2016-02-02 00:00:00,,KHARRINGTON,2016-02-03 15:11:46,,
895,1242,1,,,2016-07-20 00:00:00,,ACF,2016-08-09 14:01:33,,
896,1243,1,,,2008-08-21 00:00:00,"Commercial facility in Alamo, NM w/ gasoline and diesel retail.  Fuel distribution includes 2 USTs and 2 island dispensers. Construction/installation started August 2008, with completion in late September.  ",AFONG,2016-09-20 08:28:12,,
900,1247,1,2017-05-01,,2017-04-19 00:00:00,,RJAMISON,2017-07-25 17:25:06,,
902,1249,1,2016-07-01,,2017-10-20 00:00:00,,RJAMISON,2017-10-31 14:24:02,,
903,1250,1,2016-12-09,,2016-12-09 00:00:00,,RJAMISON,2017-11-28 16:58:00,,
905,1252,1,2018-02-15,,2018-02-01 00:00:00,Notification install is 5/16/2017 but USTs not in use at time of UST Notification entry in EPA db.,RJAMISON,2018-02-15 12:51:49,,
906,258,10,2006-01-01,,2018-05-23 00:00:00,Parking lot since about 2006,CPROKOP,2018-05-25 22:04:08,,
899,1246,1,2016-03-01,,2016-02-02 00:00:00,,RJAMISON,2017-05-02 13:30:04,,
901,1248,1,2015-10-27,,2017-07-26 00:00:00,UST Notification sent in by NNEPA on 9/24/2017,RJAMISON,2017-10-11 17:54:20,,
897,1245,1,2016-08-30,,2016-08-30 00:00:00,Tribally owned facility on land within the exterior boundaries of the Tribe. ,RJAMISON,2017-04-17 16:15:50,,
898,1245,1,2016-08-30,,2017-01-18 00:00:00,,RJAMISON,2017-04-18 12:20:36,,
904,1251,1,2017-12-08,,2017-12-08 00:00:00,,RJAMISON,2017-12-21 16:41:04,,
907,290,10,1992-01-01,,2018-05-24 00:00:00,"The ""new"" Tribal casino overlying the LUST Site appears to have been built by at least 1992 based on Google Earth imagery.",CPROKOP,2018-05-25 22:18:08,,
953,1304,1,2019-09-13,,2019-09-16 00:00:00,,AFONG,2019-09-16 13:20:09,,
951,1302,4,,,2019-08-26 00:00:00,,BOJHA,2019-08-26 09:48:00,,
908,1253,1,2019-01-04,,2019-01-04 00:00:00,Date on NNEPA Notification Form. Date of start of operation unknown.,RJAMISON,2019-04-09 14:03:29,,
909,1259,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:45:40,,
910,1260,13,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:48:24,,
911,1261,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:50:39,,
912,1262,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:52:27,,
913,1263,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:57:06,,
914,1264,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 10:59:53,,
915,1265,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:03:45,,
916,1266,10,,,2019-07-15 00:00:00,,BOJHA,2019-07-22 11:06:38,,
917,1267,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:08:59,,
918,1268,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:10:48,,
919,1269,10,,,2019-07-15 00:00:00,,BOJHA,2019-07-22 11:14:20,,
920,1270,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:17:32,,
921,1271,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:20:21,,
922,1272,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:22:38,,
923,1273,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:26:34,,
924,1274,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:28:36,,
925,1275,1,,,2019-07-23 00:00:00,,BOJHA,2019-07-22 11:31:36,,
926,1276,13,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:34:06,,
927,1277,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:36:17,,
928,1278,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:38:30,,
929,1279,2,,,2019-07-23 00:00:00,,BOJHA,2019-07-22 11:40:35,,
930,1280,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:42:43,,
931,1281,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:45:00,,
932,1282,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:47:47,,
933,1283,1,,,2019-07-23 00:00:00,,BOJHA,2019-07-22 11:54:32,,
934,1284,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:56:44,,
935,1285,14,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 11:58:53,,
936,1286,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:00:57,,
937,1287,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:03:05,,
938,1288,14,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:05:33,,
939,1289,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:07:37,,
940,1290,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:09:26,,
941,1291,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:11:34,,
942,1292,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:13:51,,
943,1293,10,,,2019-07-23 00:00:00,,BOJHA,2019-07-22 12:16:29,,
944,1294,9,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:18:42,,
945,1295,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:20:44,,
946,1296,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:23:00,,
947,1297,1,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:24:51,,
948,1298,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:26:56,,
949,1299,10,,,2019-07-22 00:00:00,,BOJHA,2019-07-22 12:32:49,,
950,1300,4,,,2019-08-21 00:00:00,,BOJHA,2019-08-21 21:19:51,,
952,1303,4,,,2019-08-21 00:00:00,,BOJHA,2019-09-11 15:33:18,,
1204,1555,13,,,,,,2020-06-27 11:03:58,,
1205,1556,1,,,,,,2020-06-27 11:03:58,,
1206,1557,1,,,,,,2020-06-27 11:03:58,,
1207,1558,10,,,,,,2020-06-27 11:03:58,,
1208,1559,14,,,,,,2020-06-27 11:03:58,,
1209,1560,1,1986-05-28,2001-01-01,2010-07-01 00:00:00,,,2020-06-27 11:03:58,MRESTAIN,2022-01-05 14:03:13
1210,1561,4,,,,,,2020-06-27 11:03:58,,
1211,1562,17,,,,,,2020-06-27 11:03:58,,
1212,1563,13,,,,,,2020-06-27 11:03:58,,
1213,1564,10,,,,,,2020-06-27 11:03:58,,
1214,1565,1,,,,,,2020-06-27 11:03:58,,
1215,1566,1,,,,,,2020-06-27 11:03:58,,
1216,1567,1,,,,,,2020-06-27 11:03:58,,
1217,1568,1,,,,,,2020-06-27 11:03:58,,
1218,1569,1,,,,,,2020-06-27 11:03:58,,
1219,1570,1,,,,,,2020-06-27 11:03:58,,
1220,1571,10,,,,,,2020-06-27 11:03:58,,
1221,1572,1,,,,,,2020-06-27 11:03:58,,
1222,1573,1,,,,,,2020-06-27 11:03:58,,
1223,1574,1,,,,,,2020-06-27 11:03:58,,
1224,1575,1,,,,,,2020-06-27 11:03:58,,
1225,1576,14,,,,,,2020-06-27 11:03:58,,
1226,1577,14,,,,,,2020-06-27 11:03:58,,
1227,1578,14,,,,,,2020-06-27 11:03:58,,
1228,1579,4,,,,,,2020-06-27 11:03:58,,
1229,1580,4,,,,,,2020-06-27 11:03:58,,
1230,1581,14,,,,,,2020-06-27 11:03:58,,
1231,1582,14,,,,,,2020-06-27 11:03:58,,
1232,1583,14,,,,,,2020-06-27 11:03:58,,
1233,1584,4,,,,,,2020-06-27 11:03:58,,
1234,1585,1,,,,,,2020-06-27 11:03:58,,
1235,1586,1,,,,,,2020-06-27 11:03:58,,
1236,1587,1,,,,,,2020-06-27 11:03:58,,
1237,1588,14,,,,,,2020-06-27 11:03:58,,
1238,1589,1,,,,,,2020-06-27 11:03:58,,
1239,1590,14,,,,,,2020-06-27 11:03:58,,
1240,1591,1,,,,,,2020-06-27 11:03:58,,
1241,1592,1,,,,,,2020-06-27 11:03:58,,
1242,1593,10,,,,,,2020-06-27 11:03:58,,
1243,1594,1,,,,,,2020-06-27 11:03:58,,
1244,1595,4,,,,,,2020-06-27 11:03:58,,
1245,1596,10,,,,,,2020-06-27 11:03:58,,
1246,1597,14,,,,,,2020-06-27 11:03:58,,
1247,1598,14,,,,,,2020-06-27 11:03:58,,
1248,1599,10,,,,,,2020-06-27 11:03:58,,
1249,1600,14,,,,,,2020-06-27 11:03:58,,
1250,1601,1,,,,,,2020-06-27 11:03:58,,
1251,1602,1,,,,,,2020-06-27 11:03:58,,
1252,1603,9,,,,,,2020-06-27 11:03:58,,
1253,1604,9,,,,,,2020-06-27 11:03:58,,
1254,1605,10,,,,,,2020-06-27 11:03:58,,
1255,1606,1,,,,,,2020-06-27 11:03:58,,
1256,1607,1,,,,,,2020-06-27 11:03:58,,
1257,1608,1,,,,,,2020-06-27 11:03:58,,
1258,1609,14,,,,,,2020-06-27 11:03:58,,
1259,1610,8,,,,,,2020-06-27 11:03:58,,
1260,1611,14,,,,,,2020-06-27 11:03:58,,
1261,1612,15,,,,,,2020-06-27 11:03:58,,
1262,1613,14,,,,,,2020-06-27 11:03:58,,
1263,1614,14,,,,,,2020-06-27 11:03:58,,
1264,1615,14,,,,,,2020-06-27 11:03:58,,
1265,1616,1,,,,,,2020-06-27 11:03:58,,
1266,1617,1,,,,,,2020-06-27 11:03:58,,
1267,1618,10,,,,,,2020-06-27 11:03:58,,
1268,1619,1,,,,,,2020-06-27 11:03:58,,
1269,1620,1,,,,,,2020-06-27 11:03:58,,
1270,1621,1,,,,,,2020-06-27 11:03:58,,
1271,1622,10,,,,,,2020-06-27 11:03:58,,
1272,1623,4,,,,,,2020-06-27 11:03:58,,
1273,1624,1,,,,,,2020-06-27 11:03:58,,
1274,1625,10,,,,,,2020-06-27 11:03:58,,
1275,1626,16,,,,,,2020-06-27 11:03:58,,
1276,1627,1,,,,,,2020-06-27 11:03:58,,
1277,1628,10,,,,,,2020-06-27 11:03:58,,
1278,1629,1,,,,,,2020-06-27 11:03:58,,
1279,1630,10,,,,,,2020-06-27 11:03:58,,
1280,1631,1,,,,,,2020-06-27 11:03:58,,
1281,1632,10,,,,,,2020-06-27 11:03:58,,
1282,1633,1,,,,,,2020-06-27 11:03:58,,
1283,1634,10,,,,,,2020-06-27 11:03:58,,
1284,1635,1,,,,,,2020-06-27 11:03:58,,
1285,1636,10,,,,,,2020-06-27 11:03:58,,
1286,1637,10,,,,,,2020-06-27 11:03:58,,
1287,1638,10,,,,,,2020-06-27 11:03:58,,
1288,1639,10,,,,,,2020-06-27 11:03:58,,
1289,1640,1,,,,,,2020-06-27 11:03:58,,
1290,1641,1,,,,,,2020-06-27 11:03:58,,
1291,1642,10,,,,,,2020-06-27 11:03:58,,
1292,1643,10,,,,,,2020-06-27 11:03:58,,
1293,1644,14,,,,,,2020-06-27 11:03:58,,
1294,1645,1,,,,,,2020-06-27 11:03:58,,
1295,1646,1,,,,,,2020-06-27 11:03:58,,
1296,1647,1,,,,,,2020-06-27 11:03:58,,
1297,1648,1,,,,,,2020-06-27 11:03:58,,
1298,1649,14,,,,,,2020-06-27 11:03:58,,
1299,1650,10,,,,,,2020-06-27 11:03:58,,
1300,1651,1,,,,,,2020-06-27 11:03:58,,
1301,1652,1,,,,,,2020-06-27 11:03:58,,
1302,1653,16,,,,,,2020-06-27 11:03:58,,
1303,1654,13,,,,,,2020-06-27 11:03:58,,
1304,1655,10,,,,,,2020-06-27 11:03:58,,
1305,1656,12,,,,,,2020-06-27 11:03:58,,
1306,1657,1,,,,,,2020-06-27 11:03:58,,
1307,1658,5,,,,,,2020-06-27 11:03:58,,
1308,1659,5,,,,,,2020-06-27 11:03:58,,
1309,1660,13,,,,,,2020-06-27 11:03:58,,
1310,1661,16,,,,,,2020-06-27 11:03:58,,
1311,1662,5,,,,,,2020-06-27 11:03:58,,
1312,1663,4,,,,,,2020-06-27 11:03:58,,
1313,1664,1,,,,,,2020-06-27 11:03:58,,
1314,1665,1,,,,,,2020-06-27 11:03:58,,
1315,1666,1,,,,,,2020-06-27 11:03:58,,
1316,1667,8,,,,,,2020-06-27 11:03:58,,
1317,1668,8,,,,,,2020-06-27 11:03:58,,
1318,1669,10,,,,,,2020-06-27 11:03:58,,
1319,1670,16,,,,,,2020-06-27 11:03:58,,
1320,1671,14,,,,,,2020-06-27 11:03:58,,
1321,1672,4,,,,,,2020-06-27 11:03:58,,
1322,1673,14,,,,,,2020-06-27 11:03:58,,
1323,1674,14,,,,,,2020-06-27 11:03:58,,
1324,1675,10,,,,,,2020-06-27 11:03:58,,
1325,1676,10,,,,,,2020-06-27 11:03:58,,
1326,1677,8,,,,,,2020-06-27 11:03:58,,
1327,1678,8,,,,,,2020-06-27 11:03:58,,
1328,1679,8,,,,,,2020-06-27 11:03:58,,
1329,1680,8,,,,,,2020-06-27 11:03:58,,
1330,1681,1,,,,,,2020-06-27 11:03:58,,
1331,1682,1,,,,,,2020-06-27 11:03:58,,
1332,1683,8,,,,,,2020-06-27 11:03:58,,
1333,1684,8,,,,,,2020-06-27 11:03:58,,
1334,1685,8,,,,,,2020-06-27 11:03:58,,
1335,1686,16,,,,,,2020-06-27 11:03:58,,
1336,1687,8,,,,,,2020-06-27 11:03:58,,
1337,1688,8,,,,,,2020-06-27 11:03:58,,
1338,1689,8,,,,,,2020-06-27 11:03:58,,
1339,1690,8,,,,,,2020-06-27 11:03:58,,
1340,1691,8,,,,,,2020-06-27 11:03:58,,
1341,1692,8,,,,,,2020-06-27 11:03:58,,
1342,1693,10,,,,,,2020-06-27 11:03:58,,
1343,1694,16,,,,,,2020-06-27 11:03:58,,
1344,1695,8,,,,,,2020-06-27 11:03:58,,
1345,1696,8,,,,,,2020-06-27 11:03:58,,
1346,1697,8,,,,,,2020-06-27 11:03:58,,
1347,1698,8,,,,,,2020-06-27 11:03:58,,
1348,1699,5,,,,,,2020-06-27 11:03:58,,
1349,1700,18,,,,,,2020-06-27 11:03:58,,
1350,1701,8,,,,,,2020-06-27 11:03:58,,
1351,1702,1,,,,,,2020-06-27 11:03:58,,
1352,1703,1,,,,,,2020-06-27 11:03:58,,
1353,1704,8,,,,,,2020-06-27 11:03:58,,
1354,1705,16,,,,,,2020-06-27 11:03:58,,
1355,1706,1,,,,,,2020-06-27 11:03:58,,
1356,1707,10,,,,,,2020-06-27 11:03:58,,
1357,1708,4,,,,,,2020-06-27 11:03:58,,
1358,1709,14,,,,,,2020-06-27 11:03:58,,
1359,1710,1,,,,,,2020-06-27 11:03:58,,
1360,1711,1,,,,,,2020-06-27 11:03:58,,
1361,1712,1,,,,,,2020-06-27 11:03:58,,
1362,1713,1,,,,,,2020-06-27 11:03:58,,
1363,1714,14,,,,,,2020-06-27 11:03:58,,
1364,1715,1,,,,,,2020-06-27 11:03:58,,
1365,1716,1,,,,,,2020-06-27 11:03:58,,
1366,1717,1,,,,,,2020-06-27 11:03:58,,
1367,1718,1,,,,,,2020-06-27 11:03:58,,
1368,1719,1,,,,,,2020-06-27 11:03:58,,
1369,1720,1,,,,,,2020-06-27 11:03:58,,
1370,1721,1,,,,,,2020-06-27 11:03:58,,
1371,1722,10,,,,,,2020-06-27 11:03:58,,
1372,1723,1,,,,,,2020-06-27 11:03:58,,
1373,1724,14,,,,,,2020-06-27 11:03:58,,
1374,1725,10,,,,,,2020-06-27 11:03:58,,
1375,1726,1,,,,,,2020-06-27 11:03:58,,
1376,1727,1,,,,,,2020-06-27 11:03:58,,
1377,1728,1,,,,,,2020-06-27 11:03:58,,
1378,1729,10,,,,,,2020-06-27 11:03:58,,
1379,1730,1,,,,,,2020-06-27 11:03:58,,
1380,1731,4,,,,,,2020-06-27 11:03:58,,
1381,1732,10,,,,,,2020-06-27 11:03:58,,
1382,1733,10,,,,,,2020-06-27 11:03:58,,
1383,1734,10,,,,,,2020-06-27 11:03:58,,
1384,1735,10,,,,,,2020-06-27 11:03:58,,
1385,1736,10,,,,,,2020-06-27 11:03:58,,
1386,1737,10,,,,,,2020-06-27 11:03:58,,
1387,1738,10,,,,,,2020-06-27 11:03:58,,
1388,1739,16,,,,,,2020-06-27 11:03:58,,
1389,1740,16,,,,,,2020-06-27 11:03:58,,
1390,1741,10,,,,,,2020-06-27 11:03:58,,
1391,1742,1,,,,,,2020-06-27 11:03:58,,
1392,1743,1,,,,,,2020-06-27 11:03:58,,
1393,1744,16,,,,,,2020-06-27 11:03:58,,
1394,1745,12,,,,,,2020-06-27 11:03:58,,
1395,1746,1,,,,,,2020-06-27 11:03:58,,
1396,1747,16,,,,,,2020-06-27 11:03:58,,
1397,1748,10,,,,,,2020-06-27 11:03:58,,
1398,1749,1,,,,,,2020-06-27 11:03:58,,
1399,1750,10,,,,,,2020-06-27 11:03:58,,
1400,1751,1,,,,,,2020-06-27 11:03:58,,
1401,1752,10,,,2021-01-12 00:00:00,Resort/Marina,,2020-06-27 11:03:58,MRESTAIN,2021-01-12 15:16:59
1402,1753,1,,,,,,2020-06-27 11:03:58,,
1403,1754,10,,,,,,2020-06-27 11:03:58,,
1404,1755,10,,,,,,2020-06-27 11:03:58,,
1405,1756,1,,,,,,2020-06-27 11:03:58,,
1406,1757,1,,,,,,2020-06-27 11:03:58,,
1407,1758,1,,,,,,2020-06-27 11:03:58,,
1408,1759,10,,,,,,2020-06-27 11:03:58,,
1409,1760,16,,,,,,2020-06-27 11:03:58,,
1410,1761,16,,,,,,2020-06-27 11:03:58,,
1411,1762,16,,,,,,2020-06-27 11:03:58,,
1412,1763,16,,,,,,2020-06-27 11:03:58,,
1413,1764,1,,,,,,2020-06-27 11:03:58,,
1414,1765,16,,,,,,2020-06-27 11:03:58,,
1415,1766,16,,,,,,2020-06-27 11:03:58,,
1416,1767,16,,,,,,2020-06-27 11:03:58,,
1417,1768,16,,,,,,2020-06-27 11:03:58,,
1418,1769,16,,,,,,2020-06-27 11:03:58,,
1419,1770,16,,,,,,2020-06-27 11:03:58,,
1420,1771,16,,,,,,2020-06-27 11:03:58,,
1421,1772,16,,,,,,2020-06-27 11:03:58,,
1422,1773,15,,,,,,2020-06-27 11:03:58,,
1423,1774,16,,,,,,2020-06-27 11:03:58,,
1424,1775,16,,,,,,2020-06-27 11:03:58,,
1425,1776,16,,,,,,2020-06-27 11:03:58,,
1426,1777,16,,,,,,2020-06-27 11:03:58,,
1427,1778,16,,,,,,2020-06-27 11:03:58,,
1428,1779,16,,,,,,2020-06-27 11:03:58,,
1429,1780,16,,,,,,2020-06-27 11:03:58,,
1430,1781,16,,,,,,2020-06-27 11:03:58,,
1431,1782,1,,,,,,2020-06-27 11:03:58,,
1432,1783,16,,,,,,2020-06-27 11:03:58,,
1433,1784,10,,,,,,2020-06-27 11:03:58,,
1434,1785,1,,,,,,2020-06-27 11:03:58,,
1435,1786,16,,,,,,2020-06-27 11:03:58,,
1436,1787,1,,,,,,2020-06-27 11:03:58,,
1437,1788,1,,,,,,2020-06-27 11:03:58,,
1438,1789,1,,,,,,2020-06-27 11:03:58,,
1439,1790,1,,,,,,2020-06-27 11:03:58,,
1440,1791,1,,,,,,2020-06-27 11:03:58,,
1441,1792,1,,,,,,2020-06-27 11:03:58,,
1442,1793,1,,,,,,2020-06-27 11:03:58,,
1443,1794,16,,,,,,2020-06-27 11:03:58,,
1444,1795,16,,,,,,2020-06-27 11:03:58,,
1445,1796,1,,,,,,2020-06-27 11:03:58,,
1446,1797,1,,,,,,2020-06-27 11:03:58,,
1447,1798,1,,,,,,2020-06-27 11:03:58,,
1448,1799,14,,,,,,2020-06-27 11:03:58,,
1449,1800,1,,,,,,2020-06-27 11:03:58,,
1450,1801,1,,,,,,2020-06-27 11:03:58,,
1451,1802,1,,,,,,2020-06-27 11:03:58,,
1452,1803,12,,,,,,2020-06-27 11:03:58,,
1453,1804,1,,,,,,2020-06-27 11:03:58,,
1454,1805,1,,,,,,2020-06-27 11:03:58,,
1455,1806,1,,,,,,2020-06-27 11:03:58,,
1456,1807,1,,,,,,2020-06-27 11:03:58,,
1457,1808,1,,,,,,2020-06-27 11:03:58,,
1458,1809,1,,,,,,2020-06-27 11:03:58,,
1459,1810,1,,,,,,2020-06-27 11:03:58,,
1460,1811,1,,,,,,2020-06-27 11:03:58,,
1461,1812,16,,,,,,2020-06-27 11:03:58,,
1462,1813,1,,,,,,2020-06-27 11:03:58,,
1463,1814,10,,,,,,2020-06-27 11:03:58,,
1464,1815,16,,,,,,2020-06-27 11:03:58,,
1465,1816,10,,,,,,2020-06-27 11:03:58,,
1466,1817,10,,,,,,2020-06-27 11:03:58,,
1467,1818,1,,,,,,2020-06-27 11:03:58,,
1468,1819,1,,,,,,2020-06-27 11:03:58,,
1469,1820,1,,,,,,2020-06-27 11:03:58,,
1470,1821,1,,,,,,2020-06-27 11:03:58,,
1471,1822,16,,,,,,2020-06-27 11:03:58,,
1472,1823,16,,,,,,2020-06-27 11:03:58,,
1473,1824,16,,,,,,2020-06-27 11:03:58,,
1474,1825,16,,,,,,2020-06-27 11:03:58,,
1475,1826,16,,,,,,2020-06-27 11:03:58,,
1476,1827,1,,,,,,2020-06-27 11:03:58,,
1477,1828,1,,,,,,2020-06-27 11:03:58,,
1478,1829,1,,,,,,2020-06-27 11:03:58,,
1479,1830,1,,,,,,2020-06-27 11:03:58,,
1480,1831,16,,,,,,2020-06-27 11:03:58,,
1481,1832,1,,,,,,2020-06-27 11:03:58,,
1482,1833,1,,,,,,2020-06-27 11:03:58,,
1483,1834,1,,,,,,2020-06-27 11:03:58,,
1484,1835,1,,,,,,2020-06-27 11:03:58,,
1485,1836,1,,,,,,2020-06-27 11:03:58,,
1486,1837,1,,,,,,2020-06-27 11:03:58,,
1487,1838,1,1970-01-01,2016-01-15,2016-01-15 00:00:00,,,2020-06-27 11:03:58,MRESTAIN,2022-01-19 09:15:13
1488,1839,10,,,,,,2020-06-27 11:03:58,,
1489,1840,1,,,,,,2020-06-27 11:03:58,,
1490,1841,1,,,,,,2020-06-27 11:03:58,,
1491,1842,16,,,,,,2020-06-27 11:03:58,,
1492,1843,16,,,,,,2020-06-27 11:03:58,,
1493,1844,8,,,,,,2020-06-27 11:03:58,,
1494,1845,16,,,,,,2020-06-27 11:03:58,,
1495,1846,1,,,,,,2020-06-27 11:03:58,,
1496,1847,1,,,,,,2020-06-27 11:03:58,,
1497,1848,13,,,,,,2020-06-27 11:03:58,,
1498,1849,16,,,,,,2020-06-27 11:03:58,,
1499,1850,16,,,,,,2020-06-27 11:03:58,,
1500,1851,1,,,,,,2020-06-27 11:03:58,,
1501,1852,1,,,,,,2020-06-27 11:03:58,,
1502,1853,1,,,,,,2020-06-27 11:03:58,,
1503,1854,16,,,,,,2020-06-27 11:03:58,,
1504,1855,1,,,,,,2020-06-27 11:03:58,,
1505,1856,10,,,,,,2020-06-27 11:03:58,,
1506,1857,1,,,,,,2020-06-27 11:03:58,,
1507,1858,1,,,,,,2020-06-27 11:03:58,,
1508,1859,16,,,,,,2020-06-27 11:03:58,,
1509,1860,16,,,,,,2020-06-27 11:03:58,,
1510,1861,14,,,,,,2020-06-27 11:03:58,,
1511,1862,1,,,,,,2020-06-27 11:03:58,,
1512,1863,1,,,,,,2020-06-27 11:03:58,,
1513,1864,16,,,,,,2020-06-27 11:03:58,,
1514,1865,16,,,,,,2020-06-27 11:03:58,,
1515,1866,16,,,,,,2020-06-27 11:03:58,,
1516,1867,16,,,,,,2020-06-27 11:03:58,,
1517,1868,16,,,,,,2020-06-27 11:03:58,,
1518,2069,16,,,,,,2020-06-27 11:03:58,,
1519,2070,16,,,,,,2020-06-27 11:03:58,,
1520,2071,1,,,,,,2020-06-27 11:03:58,,
1521,2072,1,,,,,,2020-06-27 11:05:18,,
